	camera	frame	cX	cY	pulse
675	right	51	268	466	too_short
676	right	52	268	466	too_short
677	right	53	268	466	too_short
678	right	54	268	466	too_short
663	right	55	267	466	too_short
664	right	56	267	466	too_short
665	right	57	267	466	too_short
666	right	58	267	466	too_short
667	right	85	267	466	too_short
668	right	86	267	466	too_short
669	right	87	267	466	too_short
670	right	88	267	466	too_short
679	right	3	377	180	p21
680	right	4	377	180	p21
681	right	5	377	180	p21
682	right	6	377	180	p21
683	right	7	377	180	p21
684	right	8	377	180	p21
685	right	9	377	180	p21
707	right	10	378	180	p21
708	right	11	378	180	p21
709	right	12	378	180	p21
710	right	13	378	180	p21
686	right	21	377	180	p21
687	right	22	377	180	p21
688	right	23	377	180	p21
689	right	24	377	180	p21
711	right	25	378	180	p21
712	right	26	378	180	p21
713	right	27	378	180	p21
714	right	28	378	180	p21
690	right	29	377	180	p21
691	right	30	377	180	p21
692	right	31	377	180	p21
693	right	32	377	180	p21
715	right	33	378	180	p21
716	right	34	378	180	p21
717	right	35	378	180	p21
718	right	36	378	180	p21
719	right	37	378	180	p21
720	right	38	378	180	p21
721	right	39	378	180	p21
694	right	40	377	180	p21
695	right	41	377	180	p21
696	right	42	377	180	p21
697	right	43	377	180	p21
722	right	48	378	180	p21
723	right	49	378	180	p21
724	right	50	378	180	p21
698	right	55	377	180	p21
699	right	56	377	180	p21
700	right	57	377	180	p21
701	right	58	377	180	p21
725	right	59	378	180	p21
726	right	60	378	180	p21
727	right	61	378	180	p21
728	right	62	378	180	p21
702	right	63	377	180	p21
703	right	64	377	180	p21
704	right	65	377	180	p21
729	right	78	378	180	p21
730	right	79	378	180	p21
731	right	80	378	180	p21
732	right	81	378	180	p21
733	right	82	378	180	p21
734	right	83	378	180	p21
735	right	84	378	180	p21
705	right	89	377	180	p21
706	right	90	377	180	p21
740	right	1	385	169	p22
741	right	2	385	169	p22
742	right	3	385	169	p22
743	right	4	385	169	p22
744	right	5	385	169	p22
783	right	6	386	169	p22
784	right	7	386	169	p22
785	right	8	386	169	p22
786	right	9	386	169	p22
745	right	10	385	169	p22
746	right	11	385	169	p22
747	right	12	385	169	p22
748	right	13	385	169	p22
771	right	14	385	170	p22
772	right	15	385	170	p22
773	right	16	385	170	p22
774	right	17	385	170	p22
749	right	18	385	169	p22
750	right	19	385	169	p22
751	right	20	385	169	p22
752	right	21	385	169	p22
753	right	22	385	169	p22
754	right	23	385	169	p22
755	right	24	385	169	p22
775	right	25	385	170	p22
776	right	26	385	170	p22
777	right	27	385	170	p22
778	right	28	385	170	p22
756	right	33	385	169	p22
757	right	34	385	169	p22
758	right	35	385	169	p22
759	right	36	385	169	p22
760	right	37	385	169	p22
761	right	38	385	169	p22
762	right	39	385	169	p22
763	right	40	385	169	p22
764	right	41	385	169	p22
765	right	42	385	169	p22
766	right	43	385	169	p22
767	right	55	385	169	p22
768	right	56	385	169	p22
769	right	57	385	169	p22
770	right	58	385	169	p22
779	right	74	386	168	p22
780	right	75	386	168	p22
781	right	76	386	168	p22
782	right	77	386	168	p22
736	right	85	385	168	p22
737	right	86	385	168	p22
738	right	87	385	168	p22
739	right	88	385	168	p22
787	right	1	394	156	p23
788	right	2	394	156	p23
829	right	3	395	156	p23
830	right	4	395	156	p23
831	right	5	395	156	p23
789	right	6	394	156	p23
790	right	7	394	156	p23
791	right	8	394	156	p23
792	right	9	394	156	p23
793	right	10	394	156	p23
794	right	11	394	156	p23
795	right	12	394	156	p23
796	right	13	394	156	p23
797	right	14	394	156	p23
798	right	15	394	156	p23
799	right	16	394	156	p23
800	right	17	394	156	p23
832	right	18	395	156	p23
833	right	19	395	156	p23
834	right	20	395	156	p23
835	right	21	395	156	p23
836	right	22	395	156	p23
837	right	23	395	156	p23
838	right	24	395	156	p23
839	right	25	395	156	p23
840	right	26	395	156	p23
841	right	27	395	156	p23
842	right	28	395	156	p23
801	right	29	394	156	p23
802	right	30	394	156	p23
803	right	31	394	156	p23
804	right	32	394	156	p23
843	right	33	395	156	p23
844	right	34	395	156	p23
845	right	35	395	156	p23
846	right	36	395	156	p23
847	right	37	395	156	p23
848	right	38	395	156	p23
849	right	39	395	156	p23
805	right	40	394	156	p23
806	right	41	394	156	p23
807	right	42	394	156	p23
808	right	43	394	156	p23
809	right	44	394	156	p23
810	right	45	394	156	p23
811	right	46	394	156	p23
812	right	47	394	156	p23
813	right	48	394	156	p23
814	right	49	394	156	p23
815	right	50	394	156	p23
850	right	51	395	156	p23
851	right	52	395	156	p23
852	right	53	395	156	p23
853	right	54	395	156	p23
854	right	55	395	156	p23
855	right	56	395	156	p23
856	right	57	395	156	p23
857	right	58	395	156	p23
816	right	59	394	156	p23
817	right	60	394	156	p23
818	right	61	394	156	p23
819	right	62	394	156	p23
820	right	63	394	156	p23
821	right	64	394	156	p23
822	right	65	394	156	p23
858	right	70	395	156	p23
859	right	71	395	156	p23
860	right	72	395	156	p23
861	right	73	395	156	p23
823	right	74	394	156	p23
824	right	75	394	156	p23
825	right	76	394	156	p23
826	right	77	394	156	p23
862	right	78	395	156	p23
863	right	79	395	156	p23
864	right	80	395	156	p23
865	right	81	395	156	p23
866	right	82	395	156	p23
867	right	83	395	156	p23
868	right	84	395	156	p23
869	right	85	395	156	p23
870	right	86	395	156	p23
871	right	87	395	156	p23
872	right	88	395	156	p23
827	right	89	394	156	p23
828	right	90	394	156	p23
873	right	1	407	138	p24
874	right	2	407	138	p24
875	right	3	407	138	p24
876	right	4	407	138	p24
877	right	5	407	138	p24
878	right	6	407	138	p24
879	right	7	407	138	p24
880	right	8	407	138	p24
881	right	9	407	138	p24
882	right	10	407	138	p24
883	right	11	407	138	p24
884	right	12	407	138	p24
885	right	13	407	138	p24
886	right	14	407	138	p24
887	right	15	407	138	p24
888	right	16	407	138	p24
889	right	17	407	138	p24
890	right	18	407	138	p24
891	right	19	407	138	p24
892	right	20	407	138	p24
955	right	21	408	138	p24
956	right	22	408	138	p24
957	right	23	408	138	p24
958	right	24	408	138	p24
893	right	25	407	138	p24
894	right	26	407	138	p24
895	right	27	407	138	p24
896	right	28	407	138	p24
959	right	29	408	138	p24
960	right	30	408	138	p24
961	right	31	408	138	p24
962	right	32	408	138	p24
897	right	33	407	138	p24
898	right	34	407	138	p24
899	right	35	407	138	p24
900	right	36	407	138	p24
901	right	37	407	138	p24
902	right	38	407	138	p24
903	right	39	407	138	p24
904	right	40	407	138	p24
905	right	41	407	138	p24
906	right	42	407	138	p24
907	right	43	407	138	p24
908	right	44	407	138	p24
909	right	45	407	138	p24
910	right	46	407	138	p24
911	right	47	407	138	p24
912	right	48	407	138	p24
913	right	49	407	138	p24
914	right	50	407	138	p24
915	right	51	407	138	p24
916	right	52	407	138	p24
917	right	53	407	138	p24
918	right	54	407	138	p24
919	right	55	407	138	p24
920	right	56	407	138	p24
921	right	57	407	138	p24
922	right	58	407	138	p24
923	right	59	407	138	p24
924	right	60	407	138	p24
925	right	61	407	138	p24
926	right	62	407	138	p24
927	right	63	407	138	p24
928	right	64	407	138	p24
929	right	65	407	138	p24
930	right	66	407	138	p24
931	right	67	407	138	p24
932	right	68	407	138	p24
933	right	69	407	138	p24
934	right	70	407	138	p24
935	right	71	407	138	p24
936	right	72	407	138	p24
937	right	73	407	138	p24
938	right	74	407	138	p24
939	right	75	407	138	p24
940	right	76	407	138	p24
941	right	77	407	138	p24
942	right	78	407	138	p24
943	right	79	407	138	p24
944	right	80	407	138	p24
945	right	81	407	138	p24
946	right	82	407	138	p24
947	right	83	407	138	p24
948	right	84	407	138	p24
949	right	85	407	138	p24
950	right	86	407	138	p24
951	right	87	407	138	p24
952	right	88	407	138	p24
953	right	89	407	138	p24
954	right	90	407	138	p24
963	right	1	425	112	p25
964	right	2	425	112	p25
965	right	3	425	112	p25
966	right	4	425	112	p25
967	right	5	425	112	p25
968	right	6	425	112	p25
969	right	7	425	112	p25
970	right	8	425	112	p25
971	right	9	425	112	p25
972	right	10	425	112	p25
973	right	11	425	112	p25
974	right	12	425	112	p25
975	right	13	425	112	p25
976	right	14	425	112	p25
977	right	15	425	112	p25
978	right	16	425	112	p25
979	right	17	425	112	p25
980	right	18	425	112	p25
981	right	19	425	112	p25
982	right	20	425	112	p25
983	right	21	425	112	p25
984	right	22	425	112	p25
985	right	23	425	112	p25
986	right	24	425	112	p25
987	right	25	425	112	p25
988	right	26	425	112	p25
989	right	27	425	112	p25
990	right	28	425	112	p25
991	right	29	425	112	p25
992	right	30	425	112	p25
993	right	31	425	112	p25
994	right	32	425	112	p25
995	right	33	425	112	p25
996	right	34	425	112	p25
997	right	35	425	112	p25
1029	right	36	425	113	p25
1030	right	37	425	113	p25
1031	right	38	425	113	p25
1045	right	39	426	112	p25
998	right	40	425	112	p25
999	right	41	425	112	p25
1000	right	42	425	112	p25
1001	right	43	425	112	p25
1002	right	44	425	112	p25
1003	right	45	425	112	p25
1004	right	46	425	112	p25
1005	right	47	425	112	p25
1006	right	48	425	112	p25
1007	right	49	425	112	p25
1008	right	50	425	112	p25
1009	right	51	425	112	p25
1010	right	52	425	112	p25
1011	right	53	425	112	p25
1012	right	54	425	112	p25
1032	right	55	425	113	p25
1033	right	56	425	113	p25
1034	right	57	425	113	p25
1035	right	58	425	113	p25
1046	right	59	426	112	p25
1047	right	60	426	112	p25
1048	right	61	426	112	p25
1049	right	62	426	112	p25
1013	right	63	425	112	p25
1014	right	64	425	112	p25
1015	right	65	425	112	p25
1050	right	66	426	112	p25
1051	right	67	426	112	p25
1016	right	68	425	112	p25
1052	right	69	426	112	p25
1017	right	70	425	112	p25
1018	right	71	425	112	p25
1019	right	72	425	112	p25
1020	right	73	425	112	p25
1036	right	74	425	113	p25
1037	right	75	425	113	p25
1038	right	76	425	113	p25
1039	right	77	425	113	p25
1040	right	78	425	113	p25
1041	right	79	425	113	p25
1042	right	80	425	113	p25
1021	right	81	425	112	p25
1022	right	82	425	112	p25
1023	right	83	425	112	p25
1024	right	84	425	112	p25
1025	right	85	425	112	p25
1026	right	86	425	112	p25
1027	right	87	425	112	p25
1028	right	88	425	112	p25
1043	right	89	425	113	p25
1044	right	90	425	113	p25
17	left	9	79	458	too_short
18	left	10	79	458	too_short
19	left	11	79	458	too_short
20	left	12	79	458	too_short
21	left	29	79	458	too_short
22	left	30	79	458	too_short
23	left	31	79	458	too_short
24	left	32	79	458	too_short
25	left	86	88	207	too_short
26	left	87	88	207	too_short
27	left	88	88	207	too_short
28	left	89	88	207	too_short
29	left	56	100	327	too_short
30	left	57	100	327	too_short
31	left	58	100	327	too_short
32	left	59	100	327	too_short
33	left	60	118	491	too_short
34	left	61	118	491	too_short
35	left	62	118	491	too_short
36	left	63	118	491	too_short
37	left	25	149	493	too_short
38	left	26	149	493	too_short
39	left	27	149	493	too_short
40	left	28	149	493	too_short
41	left	33	171	452	too_short
42	left	34	171	452	too_short
43	left	35	171	452	too_short
44	left	36	171	452	too_short
45	left	29	219	96	too_short
46	left	30	219	96	too_short
47	left	31	219	96	too_short
48	left	32	219	96	too_short
