camera	frame	cX	cY
right	29	534	447
left	30	470	72
left	30	333	82
left	30	473	141
left	30	333	150
left	30	475	212
left	30	334	218
left	30	477	283
left	30	335	284
right	30	238	81
right	30	105	84
right	30	241	149
right	30	107	153
right	30	244	216
right	30	109	221
right	30	247	235
right	30	247	284
right	30	110	287
right	30	535	447
left	31	470	72
left	31	333	82
left	31	473	141
left	31	333	150
left	31	475	212
left	31	334	218
left	31	477	283
left	31	335	284
right	31	238	81
right	31	105	84
right	31	241	149
right	31	107	153
right	31	244	216
right	31	109	221
right	31	247	235
right	31	247	284
right	31	110	287
right	31	535	447
left	32	470	71
left	32	332	82
left	32	473	141
left	32	333	150
left	32	475	212
left	32	335	218
left	32	477	283
left	32	334	284
right	32	238	81
right	32	105	84
right	32	241	149
right	32	107	153
right	32	244	216
right	32	109	221
right	32	247	235
right	32	247	284
right	32	110	287
right	32	535	447
left	33	470	71
left	33	332	82
left	33	473	141
left	33	333	150
left	33	475	212
left	33	335	218
left	33	477	283
left	33	334	284
right	33	238	81
right	33	105	84
right	33	241	149
right	33	107	153
right	33	244	216
right	33	109	221
right	33	248	234
right	33	247	283
right	33	110	288
right	33	535	447
left	34	470	71
left	34	332	82
left	34	473	141
left	34	333	150
left	34	475	212
left	34	335	218
left	34	477	283
left	34	334	284
right	34	238	81
right	34	105	84
right	34	241	149
right	34	107	153
right	34	244	216
right	34	109	221
right	34	248	234
right	34	247	283
right	34	110	288
right	34	535	447
left	35	470	71
left	35	332	82
left	35	473	141
left	35	333	150
left	35	475	212
left	35	335	218
left	35	477	283
left	35	334	284
right	35	238	81
right	35	105	84
right	35	241	149
right	35	107	153
right	35	244	216
right	35	109	221
right	35	248	234
right	35	247	283
right	35	110	288
right	35	535	447
left	36	470	72
left	36	332	83
left	36	473	141
left	36	333	150
left	36	475	211
left	36	335	218
left	36	478	283
left	36	335	285
right	36	238	81
right	36	105	84
right	36	241	149
right	36	107	153
right	36	244	216
right	36	109	221
right	36	248	234
right	36	247	283
right	36	110	288
right	36	535	447
left	37	470	72
left	37	332	83
left	37	473	141
left	37	333	150
left	37	475	211
left	37	335	218
left	37	478	283
left	37	335	285
right	37	238	81
right	37	106	84
right	37	241	149
right	37	107	153
right	37	244	215
right	37	109	221
right	37	247	234
right	37	247	283
right	37	110	288
right	37	534	447
left	38	470	72
left	38	332	83
left	38	473	141
left	38	333	150
left	38	475	211
left	38	335	218
left	38	478	283
left	38	335	285
right	38	238	81
right	38	106	84
right	38	241	149
right	38	107	153
right	38	244	215
right	38	109	221
right	38	247	234
right	38	247	283
right	38	110	288
right	38	534	447
left	39	470	72
left	39	332	83
left	39	473	141
left	39	333	150
left	39	475	211
left	39	335	218
left	39	478	283
left	39	335	285
right	39	238	81
right	39	106	84
right	39	241	149
right	39	107	153
right	39	244	215
right	39	109	221
right	39	247	234
right	39	247	283
right	39	110	288
right	39	534	447
left	40	470	72
left	40	332	82
left	40	473	141
left	40	333	150
left	40	476	212
left	40	334	218
left	40	477	283
left	40	335	285
right	40	238	81
right	40	106	84
right	40	241	149
right	40	107	153
right	40	244	215
right	40	109	221
right	40	247	234
right	40	247	283
right	40	110	288
right	40	534	447
left	41	470	72
left	41	332	82
left	41	473	141
left	41	333	150
left	41	476	212
left	41	334	218
left	41	477	283
left	41	335	285
right	41	238	81
right	41	105	84
right	41	241	149
right	41	107	153
right	41	244	216
right	41	109	221
right	41	247	283
right	41	110	288
right	41	534	447
left	42	470	72
left	42	332	82
left	42	473	141
left	42	333	150
left	42	476	212
left	42	334	218
left	42	477	283
left	42	335	285
right	42	238	81
right	42	105	84
right	42	241	149
right	42	107	153
right	42	244	216
right	42	109	221
right	42	247	283
right	42	110	288
right	42	534	447
left	43	470	72
left	43	332	82
left	43	473	141
left	43	333	150
left	43	476	212
left	43	334	218
left	43	477	283
left	43	335	285
right	43	238	81
right	43	105	84
right	43	241	149
right	43	107	153
right	43	244	216
right	43	109	221
right	43	247	283
right	43	110	288
right	43	534	447
left	44	470	72
left	44	332	82
left	44	473	141
left	44	333	150
left	44	476	212
left	44	334	218
left	44	477	283
left	44	334	284
right	44	238	81
right	44	105	84
right	44	241	149
right	44	107	153
right	44	244	216
right	44	109	221
right	44	247	283
right	44	110	288
right	44	534	447
left	45	470	72
left	45	332	82
left	45	473	141
left	45	333	150
left	45	476	212
left	45	334	218
left	45	477	283
left	45	334	284
right	45	238	81
right	45	106	85
right	45	240	149
right	45	107	153
right	45	244	216
right	45	109	221
right	45	247	235
right	45	247	283
right	45	110	287
right	45	535	447
left	46	470	72
left	46	332	82
left	46	473	141
left	46	333	150
left	46	476	212
left	46	334	218
left	46	477	283
left	46	334	284
right	46	238	81
right	46	105	85
right	46	240	149
right	46	107	153
right	46	244	216
right	46	109	221
right	46	247	235
right	46	247	283
right	46	110	287
right	46	535	447
left	47	470	72
left	47	332	82
left	47	473	141
left	47	333	150
left	47	476	212
left	47	334	218
left	47	477	283
left	47	334	284
right	47	238	81
right	47	106	85
right	47	240	149
right	47	107	153
right	47	244	216
right	47	109	221
right	47	247	235
right	47	247	283
right	47	110	287
right	47	535	447
left	48	470	72
left	48	332	82
left	48	473	141
left	48	333	150
left	48	476	212
left	48	334	218
left	48	477	283
left	48	334	284
right	48	238	81
right	48	106	84
right	48	241	149
right	48	107	153
right	48	244	216
right	48	109	221
right	48	247	283
right	48	110	287
right	48	535	447
left	49	470	72
left	49	332	82
left	49	473	141
left	49	333	150
left	49	476	212
left	49	334	218
left	49	477	283
left	49	334	284
right	49	238	81
right	49	106	84
right	49	241	149
right	49	107	153
right	49	244	216
right	49	109	221
right	49	247	283
right	49	110	287
right	49	535	447
left	50	470	72
left	50	332	82
left	50	473	141
left	50	333	150
left	50	476	212
left	50	334	218
left	50	477	283
left	50	334	284
right	50	238	81
right	50	106	84
right	50	241	149
right	50	107	153
right	50	244	216
right	50	109	221
right	50	247	283
right	50	110	287
right	50	535	447
left	51	470	72
left	51	332	82
left	51	473	141
left	51	333	150
left	51	476	212
left	51	334	218
left	51	477	283
left	51	334	284
right	51	238	81
right	51	106	84
right	51	241	149
right	51	107	153
right	51	244	216
right	51	109	221
right	51	247	283
right	51	110	287
right	51	535	447
left	52	470	72
left	52	333	82
left	52	473	141
left	52	333	150
left	52	475	212
left	52	334	218
left	52	477	283
left	52	335	284
right	52	238	81
right	52	106	85
right	52	240	149
right	52	107	153
right	52	244	216
right	52	110	221
right	52	246	283
right	52	110	288
right	52	535	447
left	53	470	72
left	53	333	82
left	53	473	141
left	53	333	150
left	53	475	212
left	53	334	218
left	53	477	283
left	53	335	284
right	53	238	81
right	53	106	85
right	53	240	149
right	53	107	153
right	53	244	216
right	53	110	221
right	53	246	283
right	53	110	288
right	53	535	447
left	54	470	72
left	54	333	82
left	54	473	141
left	54	333	150
left	54	475	212
left	54	334	218
left	54	477	283
left	54	335	284
right	54	238	81
right	54	106	85
right	54	240	149
right	54	107	153
right	54	244	216
right	54	110	221
right	54	246	283
right	54	110	288
right	54	535	447
left	55	470	72
left	55	333	82
left	55	473	141
left	55	333	150
left	55	475	212
left	55	334	218
left	55	477	283
left	55	335	284
right	55	238	81
right	55	106	85
right	55	240	149
right	55	107	153
right	55	244	216
right	55	110	221
right	55	246	283
right	55	110	288
right	55	535	447
left	56	470	72
left	56	332	82
left	56	472	141
left	56	333	150
left	56	476	212
left	56	334	218
left	56	477	283
left	56	334	284
right	56	35	43
right	56	238	81
right	56	105	84
right	56	241	149
right	56	107	153
right	56	244	215
right	56	109	221
right	56	247	284
right	56	109	287
right	56	534	447
left	57	470	72
left	57	332	82
left	57	472	141
left	57	333	150
left	57	476	212
left	57	334	218
left	57	477	283
left	57	334	284
right	57	35	43
right	57	238	81
right	57	105	84
right	57	241	149
right	57	107	153
right	57	244	215
right	57	109	221
right	57	247	284
right	57	109	287
right	57	534	447
left	58	470	72
left	58	332	82
left	58	472	141
left	58	333	150
left	58	476	212
left	58	334	218
left	58	477	283
left	58	334	284
right	58	35	43
right	58	238	81
right	58	105	84
right	58	241	149
right	58	107	153
right	58	244	215
right	58	109	221
right	58	247	284
right	58	109	287
right	58	534	447
left	59	470	72
left	59	332	82
left	59	473	141
left	59	333	150
left	59	476	212
left	59	335	218
left	59	478	283
left	59	334	284
right	59	35	43
right	59	238	81
right	59	105	84
right	59	241	149
right	59	107	153
right	59	244	215
right	59	109	221
right	59	247	284
right	59	109	287
right	59	534	447
left	60	470	72
left	60	332	82
left	60	473	141
left	60	333	150
left	60	476	212
left	60	335	218
left	60	478	283
left	60	334	284
right	60	238	81
right	60	105	84
right	60	241	149
right	60	107	153
right	60	244	216
right	60	109	221
right	60	247	283
right	60	109	288
right	60	534	447
left	61	470	72
left	61	332	82
left	61	473	141
left	61	333	150
left	61	476	212
left	61	335	218
left	61	478	283
left	61	334	284
right	61	238	81
right	61	105	84
right	61	241	149
right	61	107	153
right	61	244	216
right	61	109	221
right	61	247	283
right	61	109	288
right	61	534	447
left	62	470	72
left	62	332	82
left	62	473	141
left	62	333	150
left	62	476	212
left	62	335	218
left	62	478	283
left	62	334	284
right	62	238	81
right	62	105	84
right	62	241	149
right	62	107	153
right	62	244	216
right	62	109	221
right	62	247	283
right	62	109	288
right	62	534	447
left	63	470	72
left	63	332	82
left	63	473	141
left	63	333	150
left	63	475	211
left	63	334	218
left	63	478	283
left	63	335	284
right	63	238	81
right	63	105	84
right	63	241	149
right	63	107	153
right	63	244	216
right	63	110	221
right	63	247	284
right	63	110	287
right	63	534	447
left	64	470	72
left	64	332	82
left	64	473	141
left	64	333	150
left	64	475	211
left	64	334	218
left	64	478	283
left	64	335	284
right	64	238	81
right	64	105	84
right	64	241	149
right	64	107	153
right	64	244	216
right	64	110	221
right	64	247	284
right	64	110	287
right	64	534	447
left	65	470	72
left	65	332	82
left	65	473	141
left	65	333	150
left	65	475	211
left	65	334	218
left	65	478	283
left	65	335	284
right	65	238	81
right	65	105	84
right	65	241	149
right	65	107	153
right	65	244	216
right	65	110	221
right	65	247	284
right	65	110	287
right	65	534	447
left	66	470	72
left	66	332	82
left	66	473	141
left	66	333	150
left	66	475	211
left	66	334	218
left	66	478	283
left	66	335	284
right	66	238	81
right	66	105	84
right	66	241	149
right	66	107	153
right	66	244	216
right	66	110	221
right	66	247	284
right	66	110	287
right	66	534	447
left	67	470	72
left	67	332	82
left	67	473	141
left	67	333	149
left	67	476	212
left	67	335	218
left	67	477	283
left	67	334	284
right	67	238	81
right	67	105	84
right	67	241	149
right	67	107	153
right	67	244	216
right	67	109	221
right	67	247	283
right	67	110	288
right	67	535	448
left	68	470	72
left	68	332	82
left	68	473	141
left	68	333	149
left	68	476	212
left	68	335	218
left	68	477	283
left	68	334	284
right	68	238	81
right	68	105	84
right	68	241	149
right	68	107	153
right	68	244	216
right	68	109	221
right	68	247	283
right	68	110	288
right	68	535	448
left	69	470	72
left	69	332	82
left	69	473	141
left	69	333	149
left	69	476	212
left	69	335	218
left	69	477	283
left	69	334	284
right	69	238	81
right	69	105	84
right	69	241	149
right	69	107	153
right	69	244	216
right	69	109	221
right	69	247	283
right	69	110	288
right	69	535	448
left	70	470	72
left	70	332	82
left	70	473	141
left	70	333	149
left	70	476	212
left	70	335	218
left	70	477	283
left	70	334	284
right	70	238	81
right	70	105	84
right	70	241	149
right	70	107	153
right	70	244	216
right	70	109	221
right	70	247	283
right	70	110	288
right	70	535	448
left	71	470	72
left	71	332	82
left	71	473	141
left	71	333	149
left	71	475	212
left	71	334	218
left	71	477	283
left	71	334	284
right	71	238	81
right	71	105	84
right	71	241	149
right	71	107	153
right	71	243	216
right	71	109	221
right	71	247	235
right	71	247	283
right	71	110	288
right	71	534	447
left	72	470	72
left	72	332	82
left	72	473	141
left	72	333	149
left	72	475	212
left	72	334	218
left	72	477	283
left	72	334	284
right	72	238	81
right	72	105	84
right	72	240	149
right	72	107	153
right	72	243	216
right	72	109	221
right	72	247	235
right	72	247	283
right	72	110	288
right	72	534	447
left	73	470	72
left	73	332	82
left	73	473	141
left	73	333	149
left	73	475	212
left	73	334	218
left	73	477	283
left	73	334	284
right	73	238	81
right	73	105	84
right	73	240	149
right	73	107	153
right	73	243	216
right	73	109	221
right	73	247	235
right	73	247	283
right	73	110	288
right	73	534	447
left	74	470	71
left	74	332	82
left	74	473	141
left	74	333	150
left	74	476	212
left	74	334	218
left	74	477	283
left	74	334	284
right	74	238	81
right	74	105	84
right	74	241	149
right	74	107	153
right	74	243	216
right	74	109	221
right	74	247	235
right	74	247	283
right	74	110	288
right	74	534	447
left	75	470	71
left	75	332	82
left	75	473	141
left	75	333	150
left	75	476	212
left	75	334	218
left	75	477	283
left	75	334	284
right	75	238	81
right	75	106	84
right	75	241	149
right	75	107	153
right	75	244	216
right	75	109	221
right	75	247	283
right	75	110	288
right	75	535	447
left	76	470	71
left	76	332	82
left	76	473	141
left	76	333	150
left	76	476	212
left	76	334	218
left	76	477	283
left	76	334	284
right	76	238	81
right	76	106	84
right	76	241	149
right	76	107	153
right	76	244	216
right	76	109	221
right	76	247	283
right	76	110	288
right	76	535	447
left	77	470	71
left	77	332	82
left	77	473	141
left	77	333	150
left	77	476	212
left	77	334	218
left	77	477	283
left	77	334	284
right	77	238	81
right	77	106	84
right	77	241	149
right	77	107	153
right	77	244	216
right	77	109	221
right	77	247	283
right	77	110	288
right	77	535	447
left	78	470	71
left	78	332	82
left	78	472	141
left	78	333	150
left	78	475	212
left	78	334	218
left	78	477	283
left	78	334	284
right	78	238	81
right	78	105	84
right	78	241	149
right	78	107	153
right	78	244	216
right	78	109	221
right	78	247	283
right	78	110	287
right	78	535	447
left	79	470	71
left	79	332	82
left	79	472	141
left	79	333	150
left	79	475	212
left	79	334	218
left	79	477	283
left	79	334	284
right	79	238	81
right	79	105	84
right	79	241	149
right	79	107	153
right	79	244	216
right	79	109	221
right	79	247	283
right	79	110	287
right	79	535	447
left	80	470	71
left	80	332	82
left	80	472	141
left	80	333	150
left	80	475	212
left	80	334	218
left	80	477	283
left	80	334	284
right	80	238	81
right	80	105	84
right	80	241	149
right	80	107	153
right	80	244	216
right	80	109	221
right	80	247	283
right	80	110	287
right	80	535	447
left	81	470	71
left	81	332	82
left	81	472	141
left	81	333	150
left	81	475	212
left	81	334	218
left	81	477	283
left	81	334	284
right	81	238	81
right	81	105	84
right	81	241	149
right	81	107	153
right	81	244	216
right	81	109	221
right	81	247	283
right	81	110	287
right	81	535	447
left	82	470	72
left	82	332	82
left	82	473	141
left	82	333	150
left	82	475	212
left	82	334	218
left	82	478	283
left	82	334	284
right	82	238	81
right	82	105	84
right	82	241	149
right	82	107	153
right	82	244	216
right	82	109	221
right	82	247	283
right	82	110	287
right	82	534	447
left	83	470	72
left	83	332	82
left	83	473	141
left	83	333	150
left	83	475	212
left	83	334	218
left	83	478	283
left	83	334	284
right	83	238	81
right	83	105	84
right	83	241	149
right	83	107	153
right	83	244	216
right	83	109	221
right	83	247	283
right	83	110	287
right	83	534	447
left	84	470	72
left	84	332	82
left	84	473	141
left	84	333	150
left	84	475	212
left	84	334	218
left	84	478	283
left	84	334	284
right	84	238	81
right	84	105	84
right	84	241	149
right	84	107	153
right	84	244	216
right	84	109	221
right	84	247	283
right	84	110	287
right	84	534	447
left	85	470	72
left	85	332	82
left	85	473	141
left	85	333	150
left	85	475	212
left	85	334	218
left	85	478	283
left	85	334	284
right	85	238	81
right	85	105	84
right	85	241	149
right	85	107	153
right	85	244	216
right	85	109	221
right	85	247	283
right	85	110	287
right	85	534	447
left	86	470	72
left	86	332	82
left	86	473	141
left	86	333	150
left	86	475	212
left	86	334	218
left	86	477	283
left	86	334	284
right	86	238	81
right	86	105	84
right	86	241	149
right	86	107	153
right	86	244	215
right	86	109	221
right	86	247	284
right	86	110	287
right	86	535	447
left	87	470	72
left	87	332	82
left	87	473	141
left	87	333	150
left	87	475	212
left	87	334	218
left	87	477	283
left	87	334	284
right	87	238	81
right	87	105	84
right	87	241	149
right	87	107	153
right	87	244	215
right	87	109	221
right	87	247	284
right	87	110	287
right	87	535	447
left	88	470	72
left	88	332	82
left	88	473	141
left	88	333	150
left	88	475	212
left	88	334	218
left	88	477	283
left	88	334	284
right	88	238	81
right	88	105	84
right	88	241	149
right	88	107	153
right	88	244	215
right	88	109	221
right	88	247	284
right	88	110	287
right	88	535	447
left	89	470	72
left	89	332	82
left	89	472	142
left	89	333	150
left	89	475	212
left	89	334	218
left	89	477	283
left	89	334	284
right	89	238	81
right	89	105	84
right	89	241	149
right	89	107	153
right	89	244	215
right	89	109	221
right	89	247	284
right	89	110	287
right	89	535	447
left	90	470	72
left	90	332	82
left	90	472	142
left	90	333	150
left	90	475	212
left	90	334	218
left	90	477	283
left	90	334	284
right	90	238	81
right	90	105	84
right	90	241	149
right	90	107	153
right	90	244	215
right	90	109	221
right	90	247	284
right	90	110	287
right	90	534	447
left	91	470	72
left	91	332	82
left	91	472	142
left	91	333	150
left	91	475	212
left	91	334	218
left	91	477	283
left	91	334	284
right	91	238	81
right	91	105	84
right	91	241	149
right	91	107	153
right	91	244	215
right	91	109	221
right	91	247	284
right	91	110	287
right	91	534	447
left	92	470	72
left	92	332	82
left	92	472	142
left	92	333	150
left	92	475	212
left	92	334	218
left	92	477	283
left	92	334	284
right	92	238	81
right	92	105	84
right	92	241	149
right	92	107	153
right	92	244	215
right	92	109	221
right	92	247	284
right	92	110	287
right	92	534	447
left	93	470	72
left	93	332	83
left	93	473	142
left	93	333	150
left	93	475	212
left	93	346	220
left	93	334	218
left	93	477	283
left	93	334	284
right	93	238	81
right	93	105	84
right	93	241	149
right	93	107	153
right	93	244	216
right	93	109	221
right	93	247	283
right	93	110	288
right	93	535	447
left	94	470	72
left	94	332	83
left	94	473	142
left	94	333	150
left	94	475	212
left	94	346	220
left	94	334	218
left	94	477	283
left	94	334	284
right	94	238	81
right	94	105	84
right	94	241	149
right	94	107	153
right	94	244	216
right	94	109	221
right	94	247	283
right	94	110	288
right	94	535	447
left	95	470	72
left	95	332	83
left	95	473	142
left	95	333	150
left	95	475	212
left	95	346	220
left	95	334	218
left	95	477	283
left	95	334	284
right	95	238	81
right	95	105	84
right	95	241	149
right	95	107	153
right	95	244	216
right	95	109	221
right	95	247	283
right	95	110	288
right	95	535	447
left	96	470	72
left	96	332	83
left	96	473	142
left	96	333	150
left	96	475	212
left	96	346	220
left	96	334	218
left	96	477	283
left	96	334	284
right	96	238	81
right	96	105	84
right	96	241	149
right	96	107	153
right	96	244	216
right	96	109	221
right	96	247	283
right	96	110	288
right	96	535	447
left	97	470	72
left	97	332	82
left	97	473	141
left	97	333	150
left	97	476	212
left	97	334	218
left	97	477	283
left	97	334	284
right	97	238	81
right	97	105	84
right	97	241	149
right	97	107	153
right	97	244	216
right	97	109	221
right	97	247	234
right	97	247	284
right	97	109	287
right	97	535	447
left	98	470	72
left	98	332	82
left	98	473	141
left	98	333	150
left	98	476	212
left	98	334	218
left	98	477	283
left	98	334	284
right	98	238	81
right	98	105	84
right	98	241	149
right	98	107	153
right	98	244	216
right	98	109	221
right	98	247	234
right	98	247	284
right	98	109	287
right	98	535	447
left	99	470	72
left	99	332	82
left	99	473	141
left	99	333	150
left	99	476	212
left	99	334	218
left	99	477	283
left	99	334	284
right	99	238	81
right	99	105	84
right	99	241	149
right	99	107	153
right	99	244	216
right	99	109	221
right	99	247	234
right	99	247	284
right	99	109	287
right	99	535	447
