frame	dist	x	y	xmin	xmax	ymin	ymax
1297	118.97	417.99	299.05	296.68	528.22	214.55	380.11
1298	118.27	421.32	299.36	301.52	531.08	216.67	380.23
1299	117.9	424.11	299.48	304.57	533.27	216.78	380.18
1300	117.37	426.53	299.1	307.29	535.34	216.9	379.49
1301	116.87	428.35	298.3	310.06	536.45	215.8	377.95
1302	116.64	429.41	297.45	310.61	537.47	215.46	377.28
1303	116.41	429.68	296.68	311.2	537.83	214.54	375.75
1304	116.14	429.58	295.04	311.08	537.83	212.49	373.26
1305	115.96	429.58	293.97	310.71	537.89	211.47	371.48
1306	115.75	429.73	292.87	310.97	537.88	210.37	369.9
1307	115.6	430.11	291.85	311.34	537.91	209.4	369.46
1308	115.33	430.59	291.06	311.82	538.42	208.28	367.64
1309	115.13	431.08	290.19	312.21	538.74	207.12	367.01
1310	114.62	432.48	288.47	313.91	539.57	205.26	364.89
1311	114.29	433.17	287.96	315.11	539.98	205.06	363.96
1312	114.05	433.95	287.54	316.37	540.36	205.2	363.51
1313	113.77	434.6	287.13	317.3	540.97	204.66	362.91
1314	113.48	435.27	286.51	318.31	541.1	204.09	361.98
1315	113.28	435.85	285.13	318.52	541.65	202.39	360.48
1316	113.04	436.4	281.79	319.12	542.75	198.41	356.71
1317	112.92	436.38	280.09	318.83	542.67	196.58	355.21
1318	112.83	436.32	278.47	318.67	543.21	194.57	353.49
1319	112.64	436.28	276.83	318.34	543.0	193.79	351.76
1320	112.59	436.24	275.21	318.56	543.06	192.16	350.51
1321	112.46	436.21	273.74	318.58	543.08	190.61	349.27
1322	112.3	436.83	270.61	319.31	543.58	187.56	346.27
1323	112.25	437.47	268.57	319.83	544.25	185.33	344.52
1324	112.16	438.22	265.78	320.29	544.96	181.37	342.27
1325	112.09	438.84	263.44	320.76	545.78	178.55	339.95
1326	112.01	439.46	261.54	320.8	546.25	175.73	339.06
1327	111.84	440.31	259.99	321.86	546.8	174.38	337.46
1328	111.5	442.99	258.24	324.94	548.45	172.57	335.58
1329	111.21	444.6	257.54	326.91	549.97	171.48	334.64
1330	110.98	446.19	256.46	328.57	550.9	170.33	333.62
1331	110.81	447.63	255.22	330.38	552.23	168.95	332.98
1332	110.62	448.91	253.68	331.48	553.41	166.93	331.52
1333	110.44	450.01	251.89	332.74	554.02	165.15	329.99
1334	110.35	451.29	248.4	333.69	555.88	161.15	327.4
1335	110.39	451.59	246.81	333.88	556.14	159.09	326.39
1336	110.38	451.91	245.89	333.48	556.87	158.29	325.39
1337	110.38	452.33	245.36	333.85	557.36	157.46	325.23
1338	110.42	453.15	244.66	335.28	558.52	156.88	324.81
1339	110.32	454.13	243.84	335.63	559.86	155.79	323.98
1340	110.24	455.35	242.71	337.26	560.42	154.95	323.09
1341	110.04	457.67	240.28	339.09	562.11	151.57	320.49
1342	109.85	458.8	239.43	340.53	563.67	150.35	319.98
1343	109.74	460.08	239.46	341.72	564.6	150.57	320.01
1344	109.41	461.7	240.56	343.69	565.28	151.65	320.8
1345	109.09	463.72	242.36	346.56	566.49	153.56	322.37
1346	108.59	466.11	244.11	349.63	568.37	155.65	322.19
1347	107.53	471.05	245.61	356.4	571.62	157.77	322.52
1348	107.0	473.32	245.66	359.46	573.36	157.63	322.25
1349	106.4	475.36	245.81	361.95	574.25	157.77	322.23
1350	105.81	477.58	246.35	364.89	576.44	158.59	322.49
1351	104.96	479.75	247.64	367.67	577.83	159.96	323.21
1352	104.21	482.01	249.14	370.59	579.26	162.45	323.44
1353	102.61	485.55	251.77	376.3	580.68	166.35	324.32
1354	101.91	486.51	252.34	378.09	581.11	167.84	324.36
1355	101.6	486.69	252.24	378.87	581.66	168.29	324.08
1356	101.36	486.31	251.59	378.19	581.67	167.43	323.53
1357	101.21	485.33	250.32	376.61	580.61	165.89	322.47
1358	101.12	484.05	248.9	376.1	579.69	164.93	321.49
1359	101.14	482.61	247.85	374.65	578.19	164.26	320.29
1360	101.16	480.91	247.33	373.09	577.08	164.11	319.85
1361	101.59	476.34	246.87	367.83	573.5	163.67	319.61
1362	101.8	473.7	246.78	364.77	571.54	163.57	319.69
1363	102.08	471.01	246.54	361.69	569.25	163.49	319.7
1364	102.31	468.36	245.9	358.7	567.27	163.05	319.07
1365	102.67	465.79	245.17	355.66	564.98	162.48	318.68
1366	103.1	463.35	244.67	352.55	562.61	161.55	318.44
1367	103.76	458.23	243.47	347.08	558.35	159.92	318.36
1368	104.15	455.54	242.71	343.67	556.23	159.49	318.49
1369	104.32	452.85	241.91	340.92	553.17	157.52	318.11
1370	104.7	450.18	241.27	337.52	551.2	157.31	317.59
1371	104.97	447.68	240.95	334.83	548.97	156.63	317.6
1372	105.27	445.42	240.96	332.0	547.49	156.67	318.09
1373	105.58	443.27	241.19	329.34	545.18	157.48	318.12
1374	105.96	440.04	242.1	326.31	542.44	158.83	319.14
1375	106.07	438.67	242.48	324.85	540.9	159.14	319.1
1376	106.21	437.17	242.89	323.4	539.9	159.52	319.43
1377	106.51	435.55	243.04	321.52	539.01	159.48	319.72
1378	106.71	433.79	243.14	319.46	537.4	159.69	320.13
1379	106.89	432.0	243.19	317.46	536.13	159.72	319.92
1380	107.65	428.15	243.4	312.17	533.79	158.98	321.78
1381	108.09	425.93	243.43	308.99	532.21	158.29	322.33
1382	108.59	423.53	243.14	305.6	530.67	157.61	322.4
1383	109.19	421.23	242.61	302.77	529.44	156.34	322.56
1384	109.82	418.91	242.1	299.7	527.8	155.6	322.84
1385	110.34	416.68	241.63	296.48	526.02	154.67	322.69
1386	111.51	412.26	240.85	291.35	522.8	152.53	323.07
1387	112.02	410.14	240.81	288.2	521.06	151.9	324.24
1388	112.6	408.19	240.77	285.33	520.02	151.55	324.64
1389	113.09	406.52	240.77	283.25	517.91	151.33	325.44
1391	113.86	404.48	240.97	280.31	517.82	150.86	325.83
1392	114.12	403.38	241.74	279.04	515.49	151.54	326.57
1393	114.19	403.19	242.24	278.57	516.4	152.0	326.81
1394	114.1	403.11	242.56	278.65	515.97	152.52	326.8
1395	113.97	403.04	243.05	278.75	515.45	152.91	327.54
1396	113.7	402.84	243.69	278.85	514.85	153.82	327.78
1397	113.47	402.65	244.45	279.03	514.16	154.62	328.33
1398	112.9	401.23	246.19	278.25	512.56	156.74	329.55
1399	112.85	399.89	246.82	277.23	511.37	157.83	330.25
1400	112.6	398.27	247.01	275.48	509.75	158.26	330.16
1401	112.42	396.58	246.81	274.22	508.68	158.04	330.17
1402	112.32	394.6	246.56	271.94	507.36	157.6	329.92
1403	112.26	392.44	246.35	269.66	505.15	157.63	329.67
1404	112.51	386.93	245.69	263.82	500.94	156.75	329.44
1405	112.75	383.73	245.5	260.44	498.39	156.54	329.4
1406	112.87	380.11	245.21	256.66	495.2	156.38	329.35
1407	113.15	376.27	244.74	252.5	492.18	155.06	328.61
1408	113.54	372.26	243.63	248.05	489.41	154.02	328.66
1409	113.76	368.21	242.08	243.49	485.73	152.18	328.41
1410	114.24	364.15	240.68	238.81	483.09	150.29	327.97
1411	114.59	356.74	238.73	230.41	476.15	148.33	326.32
1412	114.77	353.53	238.37	226.66	472.79	148.13	326.18
1413	114.93	350.49	238.19	223.12	470.19	147.51	326.08
1414	114.93	347.54	238.12	220.51	467.37	147.16	326.15
1415	115.02	344.6	238.02	217.25	464.75	146.92	326.94
1416	115.1	341.88	237.96	213.57	462.28	146.8	327.05
1417	114.99	337.01	237.97	209.38	457.76	146.72	327.52
1418	114.84	335.12	238.09	207.28	455.7	147.08	327.5
1419	114.74	333.22	238.33	205.66	453.92	147.63	327.63
1420	114.54	331.25	238.62	204.4	452.31	148.05	327.64
1421	114.28	329.48	238.84	202.93	450.24	148.63	327.79
1422	113.98	327.94	239.02	201.52	448.33	149.06	327.55
1423	113.58	327.04	239.17	201.55	447.31	149.96	327.4
1424	113.18	326.26	239.31	201.55	446.15	150.16	327.44
1425	112.48	324.87	239.19	200.48	444.2	150.4	326.93
1426	112.19	324.04	239.2	199.9	443.42	150.42	326.57
1427	111.87	323.2	239.14	199.54	442.55	150.43	326.55
1428	111.65	322.37	238.95	198.92	441.56	150.43	326.05
1429	111.46	321.16	238.76	198.14	440.45	150.36	325.56
1430	111.35	319.61	238.68	196.49	438.9	150.38	325.56
1431	111.44	316.38	238.23	193.07	436.26	149.59	326.06
1432	111.5	315.07	237.8	191.81	435.11	148.86	325.9
1433	111.62	314.03	237.35	190.61	434.2	148.15	325.56
1434	111.9	312.93	237.03	189.1	433.7	147.59	325.27
1435	112.21	311.75	236.93	187.97	432.83	147.29	325.85
1436	112.57	310.21	236.85	185.89	431.93	146.74	325.87
1437	113.35	306.25	236.49	180.88	428.51	145.28	326.66
1438	113.79	304.11	236.33	177.77	427.22	144.8	326.88
1439	114.14	301.91	236.21	175.21	425.45	144.55	327.41
1440	114.39	299.8	236.12	172.79	423.53	144.21	327.77
1441	114.61	297.8	235.98	170.27	421.57	143.85	327.55
1442	114.75	295.89	235.67	168.42	420.04	143.51	327.71
1443	114.75	292.53	233.93	164.63	416.71	142.1	326.59
1444	114.85	290.86	233.04	163.16	415.31	141.34	325.88
1445	114.66	289.07	232.2	161.28	413.48	140.78	324.76
1446	114.46	287.15	231.74	159.49	411.39	140.41	324.65
1447	114.31	285.41	231.4	157.97	409.8	140.11	324.59
1448	114.11	283.79	231.26	156.94	408.24	139.85	324.44
1449	113.74	280.46	231.71	153.62	404.98	140.22	324.61
1450	113.6	278.94	232.08	153.02	403.54	140.48	325.23
1451	113.55	277.66	232.15	151.24	402.23	140.63	325.33
1452	113.55	276.55	232.14	150.59	401.37	140.69	325.32
1453	113.52	275.65	231.84	149.82	400.71	140.43	324.94
1454	113.55	274.7	231.29	148.53	400.23	139.89	324.57
1455	113.81	272.26	229.88	146.34	398.39	137.95	323.95
1456	113.96	270.85	229.08	144.37	396.43	137.57	323.22
1457	114.3	269.3	228.06	142.6	395.35	136.38	322.76
1458	114.64	267.67	227.16	140.33	394.3	134.85	321.78
1459	114.93	265.83	226.53	138.11	392.97	134.31	321.54
1460	115.38	263.82	225.97	135.5	391.21	133.24	321.38
1461	116.01	259.94	224.76	130.58	388.36	131.31	321.49
1462	116.19	258.25	224.32	128.71	386.35	130.85	321.27
1463	116.42	257.01	224.09	126.86	385.61	130.67	320.96
1464	116.54	255.82	223.89	125.59	384.4	130.18	320.61
1465	116.6	254.92	223.94	124.28	383.66	130.56	320.66
1466	116.56	254.31	224.04	124.13	382.41	130.81	320.85
1467	116.37	253.4	225.16	123.6	381.52	131.99	321.59
1468	116.23	253.07	226.19	123.59	381.01	133.29	322.35
1469	116.06	252.69	227.65	124.12	380.45	134.48	323.91
1470	115.91	252.44	229.3	124.5	379.99	136.27	325.24
1471	115.67	252.44	230.92	124.78	379.66	138.43	326.3
1472	115.43	252.66	232.5	126.18	380.09	139.91	327.49
1473	114.9	253.28	235.26	127.41	379.6	142.83	328.85
1474	114.52	253.54	236.63	127.86	379.38	144.3	329.59
1475	114.2	253.79	237.75	128.68	379.06	145.82	330.49
1476	113.82	254.22	238.67	129.56	379.39	147.42	330.77
1477	113.38	254.6	239.41	130.51	379.58	148.5	331.0
1478	112.94	255.03	240.01	131.25	379.21	149.51	330.88
1479	111.85	256.26	240.91	133.57	378.78	151.54	331.06
1480	111.39	256.62	241.23	134.75	378.6	152.23	330.78
1481	110.84	256.66	241.6	134.94	378.19	152.66	330.63
1482	110.34	256.38	241.82	135.56	377.37	153.28	330.61
1483	109.73	255.94	242.04	135.69	376.23	153.65	330.6
1484	109.2	255.49	242.25	135.59	375.48	154.17	330.61
1485	108.72	255.02	242.48	135.75	374.66	154.87	330.65
1486	107.88	254.65	243.28	136.87	373.39	156.44	330.53
1487	107.43	254.98	243.66	137.94	373.39	157.49	329.85
1488	107.04	255.66	244.12	138.96	373.62	158.25	329.86
1489	106.56	256.35	244.6	140.24	373.8	159.19	329.91
1490	106.32	257.09	244.93	141.51	373.76	159.5	329.95
1491	106.06	257.6	245.09	142.27	374.15	159.84	330.0
1492	105.35	258.44	244.97	143.47	374.47	159.77	329.35
1493	105.11	258.76	244.94	143.86	374.74	160.01	329.48
1494	104.65	259.17	244.99	144.36	374.6	160.19	329.33
1495	104.18	259.85	245.14	145.85	374.66	160.64	329.42
1496	103.61	260.72	245.44	147.39	374.74	161.54	328.72
1497	103.1	261.47	245.71	148.94	374.9	162.42	328.03
1498	101.79	263.05	246.06	151.63	374.86	163.37	328.2
1499	101.0	264.0	246.04	153.34	374.8	163.52	327.93
1500	100.25	265.01	246.0	155.09	374.73	164.06	327.46
1501	99.66	266.17	245.88	157.06	376.35	165.09	327.05
1502	98.8	267.19	245.68	159.1	376.14	165.52	325.86
1503	98.07	267.77	245.65	160.82	376.12	166.38	325.21
1504	96.7	267.55	245.46	162.21	374.79	167.85	323.97
1505	96.1	266.88	245.28	162.23	374.04	167.85	323.29
1506	95.49	265.97	245.16	162.24	372.03	168.17	322.78
1507	94.96	265.09	245.07	162.39	371.05	168.37	322.49
1508	94.55	264.25	245.05	161.81	369.88	168.6	322.3
1509	94.21	263.55	245.08	161.8	368.71	169.2	321.81
1510	94.06	263.19	245.23	161.7	367.49	169.91	321.86
1511	93.68	262.48	246.04	161.19	365.97	171.27	321.79
1512	93.54	261.99	246.43	160.71	365.45	171.81	321.72
1513	93.36	261.22	246.6	160.35	364.42	171.65	322.15
1514	93.24	260.33	246.54	159.37	363.72	171.73	321.52
1515	93.13	259.27	246.23	157.75	362.63	170.73	321.57
1516	93.03	258.44	245.6	157.24	361.96	170.48	321.46
1517	92.69	256.82	243.67	156.55	359.72	168.19	319.5
1518	92.5	256.03	242.91	155.11	359.01	167.92	317.99
1519	92.37	255.07	242.27	154.72	358.32	167.2	317.63
1520	92.26	253.94	241.69	154.01	357.48	166.21	317.17
1521	92.02	252.74	241.26	152.93	355.65	166.33	316.86
1522	91.94	251.55	241.06	151.09	354.49	165.81	316.63
1523	91.65	250.26	241.13	150.18	353.37	165.65	316.93
1524	91.44	250.25	241.39	150.55	352.82	166.27	317.48
1525	91.21	250.65	241.9	151.46	352.91	166.82	317.37
1526	90.79	251.35	242.65	153.19	353.0	168.35	317.33
1527	90.64	251.67	243.33	153.19	353.14	169.22	317.3
1528	90.32	251.92	243.89	153.66	352.97	170.45	317.58
1529	89.56	251.56	244.42	153.61	351.65	171.57	317.21
1530	89.11	251.08	244.56	153.68	351.16	171.65	317.04
1531	88.58	250.49	244.66	153.77	350.51	171.79	316.89
1532	87.98	249.81	244.8	153.93	348.35	172.61	316.55
1533	87.49	249.3	244.87	153.95	347.51	172.52	316.43
1534	87.11	248.92	244.84	153.74	346.28	173.16	315.81
1535	85.94	248.27	244.77	155.45	344.12	174.82	314.35
1536	85.5	248.01	244.81	155.98	343.11	175.22	314.06
1537	84.99	247.66	244.71	156.92	341.94	175.68	313.24
1538	84.44	247.22	244.26	156.0	341.47	175.95	312.76
1539	83.92	246.95	243.68	157.01	340.7	175.5	311.71
1540	83.55	246.28	242.83	156.71	339.53	175.24	310.63
1541	82.97	244.42	241.04	155.4	337.64	173.74	309.71
1542	82.8	243.1	239.8	154.61	336.18	172.23	308.5
1543	82.46	241.29	238.55	152.53	333.94	171.08	306.66
1544	82.27	239.36	237.37	151.39	332.42	169.92	305.63
1545	82.13	237.34	236.05	148.83	330.13	168.38	304.29
1546	81.95	235.52	234.77	147.78	328.17	167.33	303.42
1547	81.88	233.91	233.63	145.85	326.84	165.83	302.57
1548	82.01	231.65	232.24	142.85	324.69	164.66	301.69
1549	82.08	231.32	232.07	142.89	324.53	163.62	301.21
1550	82.16	231.16	232.06	142.74	324.28	164.23	301.72
1551	82.24	231.13	232.47	142.1	324.42	164.01	301.58
1552	82.37	231.61	233.4	142.42	324.79	166.21	303.02
1553	82.71	232.86	235.23	143.51	326.94	167.37	304.82
1554	82.74	233.12	235.94	143.36	326.65	167.87	305.85
1555	82.89	233.15	236.49	143.28	328.04	168.1	306.1
1556	82.85	232.98	236.77	143.4	326.55	168.21	306.91
1557	82.79	232.32	237.04	142.36	326.36	168.7	306.92
1558	82.85	231.36	236.97	141.47	325.33	168.26	307.5
1559	82.93	229.82	236.75	139.58	324.07	168.25	307.02
1560	82.86	229.2	236.8	139.29	322.51	168.05	307.08
1561	83.0	228.48	236.95	138.76	322.01	167.82	307.18
1562	83.08	227.61	237.17	137.62	321.44	168.37	308.54
1563	83.19	226.72	237.31	136.51	320.68	168.62	308.48
1564	83.18	225.59	237.28	135.13	319.36	168.65	308.6
1565	83.46	222.5	236.75	131.97	317.24	167.49	308.41
1566	83.46	220.72	236.42	130.01	315.36	167.14	308.37
1567	83.46	218.91	236.11	128.44	314.03	166.87	308.38
1568	83.52	217.1	235.59	126.6	312.03	165.77	307.45
1569	83.62	215.48	235.32	124.76	311.64	165.72	307.55
1570	83.73	212.78	235.39	121.82	309.46	165.44	308.23
1571	83.77	211.6	235.49	120.03	308.1	165.47	308.54
1572	83.86	210.7	235.83	119.74	306.71	165.91	309.57
1573	83.83	210.1	236.27	119.36	305.75	165.81	310.33
1574	83.93	209.62	236.84	118.37	305.23	165.72	310.88
1575	83.96	209.25	237.48	118.4	305.22	166.19	311.35
1576	83.87	208.73	238.53	117.78	304.06	167.5	311.57
1577	83.87	208.55	239.22	117.57	304.36	168.67	312.3
1578	83.85	208.48	240.16	117.35	304.3	169.43	313.33
1579	83.82	208.66	241.15	117.47	304.26	170.58	314.35
1580	83.67	208.98	241.92	118.0	304.36	171.77	314.39
1581	83.72	209.63	242.46	118.6	304.89	171.98	314.84
1582	83.43	210.99	242.99	120.56	305.67	173.0	314.86
1583	83.28	211.37	243.06	121.12	305.79	173.41	314.26
1584	83.09	211.75	243.12	122.01	306.15	173.46	314.32
1585	82.78	212.15	243.21	122.49	306.43	173.96	314.37
1586	82.5	212.51	243.22	123.26	306.38	173.78	314.42
1587	81.84	213.29	242.99	124.83	306.4	174.11	313.95
1588	81.56	213.49	242.67	125.32	306.36	174.04	313.34
1589	81.4	213.78	242.37	125.84	306.44	174.2	312.94
1590	81.11	214.03	242.02	126.29	306.34	174.23	312.6
1591	80.98	214.33	241.63	126.82	306.53	173.49	311.82
1592	80.68	214.79	240.98	127.86	306.69	173.15	311.54
1593	80.53	216.19	239.8	129.01	308.14	172.25	310.12
1594	80.5	217.06	239.22	130.02	308.76	171.52	309.28
1595	80.44	217.67	238.7	130.65	309.6	171.39	308.99
1596	80.45	218.16	238.3	131.27	309.55	171.16	308.76
1597	80.41	218.64	238.04	131.87	310.21	170.99	308.95
1598	80.44	219.91	237.8	133.15	311.29	170.66	308.3
1599	80.55	220.5	237.91	133.84	311.89	170.89	308.3
1600	80.52	221.3	238.09	134.84	312.5	171.33	308.51
1601	80.49	222.06	238.32	135.79	313.66	171.36	308.68
1602	80.5	222.68	238.6	136.66	314.6	172.51	308.69
1603	80.46	223.14	238.9	136.98	314.92	173.43	309.81
1604	80.41	223.52	239.24	137.25	315.25	174.38	310.1
1605	80.44	223.86	239.68	137.57	315.75	174.24	311.17
1606	80.4	224.01	239.76	137.87	315.84	174.48	311.17
1607	80.36	224.15	239.76	137.82	315.88	174.36	311.33
1608	80.32	224.49	239.67	138.4	316.18	174.39	311.49
1609	80.2	224.96	239.38	139.59	316.49	174.04	311.27
1610	80.1	225.74	238.76	140.05	316.93	173.7	310.32
1611	80.04	226.18	238.58	140.14	317.19	173.72	310.25
1612	79.98	226.71	238.43	140.92	317.89	173.75	310.17
1613	79.97	227.4	238.27	141.71	318.62	173.79	310.12
1614	79.89	228.35	238.21	142.71	320.41	174.24	310.21
1615	79.84	229.21	238.26	143.65	321.47	174.64	310.24
1616	79.83	231.21	238.38	144.71	323.57	174.94	310.59
1617	79.76	231.84	238.32	145.57	323.88	175.34	310.71
1618	79.78	232.52	238.17	146.31	325.46	175.03	310.66
1619	79.9	232.91	238.02	146.72	325.36	175.26	310.65
1620	79.97	233.15	237.86	146.54	325.58	175.02	310.82
1621	80.25	233.07	237.34	146.58	326.51	173.66	310.85
1622	80.4	232.78	237.14	145.55	326.5	173.14	310.18
1623	80.56	232.72	236.93	145.24	326.65	172.51	310.11
1624	80.71	232.68	236.7	145.0	326.63	172.11	310.06
1625	81.02	232.89	236.51	144.97	327.87	171.84	310.1
1626	81.44	233.75	236.22	144.9	328.64	171.45	309.83
1627	81.97	236.48	236.38	146.72	332.04	170.82	310.71
1628	82.19	238.26	236.69	148.6	334.0	171.41	310.57
1629	82.44	240.5	237.03	150.3	336.2	172.09	310.89
1630	82.65	242.86	237.52	152.16	338.62	172.09	311.36
1631	82.72	245.35	238.04	154.56	341.3	172.68	311.57
1632	82.84	247.83	238.71	157.48	343.26	173.32	311.89
1633	83.09	252.54	240.5	162.25	348.28	174.81	313.4
1634	82.92	254.49	241.11	164.24	349.78	175.5	313.92
1635	82.85	256.27	241.79	166.11	351.48	176.13	314.48
1636	82.78	257.74	242.25	167.62	352.57	176.82	314.73
1637	82.66	258.98	242.35	169.34	353.55	176.64	314.66
1638	82.29	261.28	241.42	171.93	355.71	176.34	313.72
1639	82.22	262.53	240.74	173.23	357.13	176.16	312.99
1640	82.13	263.48	240.16	174.36	357.78	175.86	312.45
1641	82.06	264.21	239.46	174.86	358.27	175.15	311.51
1642	82.05	264.68	238.8	175.3	358.79	174.03	310.95
1643	82.19	264.99	238.0	175.21	359.58	173.26	310.5
1644	82.29	265.15	236.58	175.15	360.07	171.41	308.79
1645	82.43	265.36	236.19	175.27	360.6	170.87	308.92
1646	82.57	265.78	235.86	175.2	360.91	170.79	308.95
1647	82.67	266.92	235.82	175.84	361.94	170.85	308.4
1648	82.9	268.28	235.73	177.0	362.78	170.83	308.23
1649	83.11	269.66	235.68	178.24	364.6	170.52	308.52
1650	83.4	272.66	235.41	180.22	368.32	170.69	308.0
1651	83.47	274.23	235.34	180.8	371.13	170.17	307.82
1652	83.55	275.9	235.23	182.6	371.8	170.04	307.53
1653	83.47	277.76	235.14	184.01	373.91	170.29	307.3
1654	83.59	279.83	235.09	185.68	376.55	170.51	307.06
1655	83.69	284.15	235.49	191.51	380.58	170.86	307.54
1656	83.63	285.74	236.14	193.28	381.98	171.15	307.76
1657	83.72	287.26	237.29	193.93	383.29	171.74	308.65
1658	83.69	288.75	238.37	196.14	384.2	172.9	309.43
1659	83.68	290.18	239.42	197.84	385.19	173.72	311.2
1660	83.67	291.59	240.61	199.31	386.42	174.74	312.17
1661	83.49	295.09	242.73	202.68	389.67	177.64	314.5
1662	83.42	297.19	243.61	204.85	391.16	178.89	314.92
1663	83.39	299.27	244.33	207.21	393.54	179.13	315.09
1664	83.21	301.38	244.79	209.55	395.34	180.17	315.33
1665	83.16	303.57	245.11	211.51	397.57	180.75	316.04
1666	82.9	305.4	245.27	213.51	398.68	181.34	315.78
1667	82.71	306.8	245.45	215.27	399.43	181.7	314.8
1668	82.22	309.02	245.77	218.53	402.04	181.69	315.8
1669	82.15	309.93	246.11	219.0	402.51	182.82	316.11
1670	81.93	311.08	246.4	220.61	403.53	182.63	316.33
1671	81.7	312.11	246.8	221.96	404.31	183.24	316.26
1672	81.54	313.18	247.23	223.46	405.03	183.17	316.65
1673	81.05	314.73	248.16	225.48	406.08	184.5	316.82
1674	80.92	315.4	248.79	226.19	406.64	185.32	317.44
1675	80.7	316.46	249.58	228.18	406.73	186.15	317.36
1676	80.58	317.9	250.38	230.65	408.67	187.27	318.15
1677	80.32	319.7	251.11	232.66	410.68	188.73	318.99
1678	80.16	321.49	251.82	234.65	410.44	189.41	319.55
1679	79.48	325.45	253.24	239.62	413.58	190.84	320.48
1680	79.14	327.53	253.62	241.82	414.99	192.2	319.69
1681	78.88	329.54	254.19	244.42	417.36	192.61	319.38
1682	78.35	331.3	254.79	246.83	417.38	193.32	319.96
1683	77.94	333.08	255.29	248.65	419.37	194.53	320.25
1684	77.65	334.55	255.84	250.68	421.12	195.11	320.31
1685	77.02	336.88	256.74	254.64	422.59	196.71	320.76
1686	76.76	337.43	256.92	255.85	422.53	196.45	320.88
1687	76.56	337.94	257.1	256.38	422.58	197.14	320.6
1688	76.36	338.18	257.05	257.29	422.34	197.1	320.62
1689	76.36	338.55	256.89	257.61	422.89	197.07	320.19
1690	76.17	339.22	256.42	258.2	423.37	197.12	319.49
1691	76.36	339.89	256.09	258.73	425.22	196.29	318.78
1692	76.55	341.01	255.45	259.47	426.7	195.7	318.51
1693	76.86	342.77	254.66	260.76	428.84	194.4	317.84
1694	77.03	344.65	253.82	262.36	430.54	193.49	317.43
1695	77.25	346.53	253.37	264.06	432.43	192.93	316.91
1696	77.0	351.23	253.35	268.24	436.38	193.34	317.33
1697	76.9	353.24	253.43	269.76	437.69	193.32	317.02
1698	76.87	354.64	253.71	271.76	439.01	194.26	317.22
1699	76.55	355.82	253.92	273.04	440.79	194.87	318.2
1700	76.36	357.02	253.82	274.77	442.46	194.74	318.19
1701	75.65	359.62	253.32	277.84	442.95	194.59	316.0
1702	75.32	360.94	253.0	279.37	444.21	194.58	315.21
1703	75.14	362.35	252.73	280.64	445.62	194.49	314.76
1704	74.73	363.57	252.6	283.01	446.89	194.51	313.74
1705	74.51	364.57	252.5	284.72	447.22	194.96	313.94
1706	74.36	365.16	252.54	285.55	447.62	194.9	313.67
1707	74.05	366.92	252.71	287.46	447.83	195.56	313.31
1708	73.8	367.52	252.79	289.12	448.66	195.6	313.31
1709	73.83	368.78	252.82	291.18	449.33	195.59	313.32
1710	73.73	369.91	252.44	291.46	449.95	195.32	312.77
1711	73.6	371.56	252.07	293.56	451.56	193.86	311.88
1713	73.23	376.15	250.51	298.09	455.06	193.73	309.51
1714	72.99	377.58	249.99	300.0	456.41	192.88	308.77
1715	73.02	379.32	249.36	299.81	458.61	192.58	308.29
1716	73.0	380.33	248.87	301.21	460.42	192.24	308.51
1717	72.84	380.84	248.33	302.67	460.13	190.99	308.08
1718	72.56	382.66	247.13	304.91	461.66	190.32	307.48
1721	72.35	385.22	246.62	308.58	465.03	189.86	305.86
1722	72.17	386.29	246.64	308.91	465.49	190.94	305.66
1723	72.04	387.57	246.68	308.71	466.6	191.95	306.16
1724	71.98	389.0	246.67	310.89	467.79	191.1	306.13
1730	72.4	398.73	248.78	318.33	477.71	193.32	307.79
1731	72.28	400.6	249.38	321.78	479.69	193.59	308.39
1732	72.34	402.42	250.07	324.06	481.08	194.19	309.58
1733	72.47	404.36	250.6	325.56	483.31	195.58	309.24
1734	72.38	406.36	250.85	327.5	484.8	195.66	309.24
1735	72.38	410.59	251.34	333.14	488.62	195.89	308.61
1737	71.94	414.16	251.33	335.67	490.92	195.79	308.37
1738	71.72	415.4	251.13	338.05	491.83	196.21	308.47
1740	70.96	417.77	250.36	341.74	494.4	195.45	307.76
1741	70.38	419.98	249.09	344.29	495.55	194.48	304.58
1743	69.47	421.51	248.44	346.83	496.52	195.22	304.17
1754	67.83	431.39	243.67	357.74	504.53	191.37	297.22
1760	67.4	434.12	241.99	359.64	507.1	189.9	297.1
1761	67.3	434.2	241.76	360.01	507.09	190.28	295.1
1762	67.47	434.24	241.3	360.17	507.21	188.66	295.51
1763	67.47	434.26	241.1	360.14	507.17	188.7	295.52
1765	67.46	434.25	241.04	360.14	507.34	188.67	295.56
1767	68.25	437.68	240.93	362.74	511.52	189.27	295.79
1768	68.31	439.1	241.16	365.3	512.46	189.72	296.0
1769	68.44	440.29	241.47	366.39	513.77	190.11	296.09
1770	68.66	441.72	241.81	367.36	515.69	190.67	296.09
1772	68.58	444.19	242.11	368.57	517.43	190.61	296.69
1774	68.55	447.6	242.11	372.47	521.64	190.86	297.13
1777	68.32	450.26	242.32	376.58	522.66	191.21	295.82
1778	68.04	451.91	243.12	378.83	523.19	192.23	296.87
1779	68.16	451.89	243.2	378.93	523.31	192.25	297.43
