	camera	frame	cX	cY	pulse
877	right	14	417	154	p11
878	right	15	417	154	p11
879	right	16	417	154	p11
880	right	17	417	154	p11
881	right	18	417	154	p11
832	right	19	416	154	p11
833	right	20	416	154	p11
834	right	21	416	154	p11
835	right	22	416	154	p11
882	right	23	417	154	p11
883	right	24	417	154	p11
884	right	25	417	154	p11
885	right	26	417	154	p11
886	right	27	417	154	p11
887	right	28	417	154	p11
888	right	29	417	154	p11
889	right	30	417	154	p11
836	right	31	416	154	p11
837	right	32	416	154	p11
838	right	33	416	154	p11
890	right	34	417	154	p11
891	right	35	417	154	p11
892	right	36	417	154	p11
893	right	37	417	154	p11
824	right	38	416	153	p11
825	right	39	416	153	p11
826	right	40	416	153	p11
827	right	41	416	153	p11
839	right	42	416	154	p11
840	right	43	416	154	p11
841	right	44	416	154	p11
842	right	45	416	154	p11
843	right	46	416	154	p11
844	right	47	416	154	p11
845	right	48	416	154	p11
846	right	49	416	154	p11
847	right	50	416	154	p11
848	right	51	416	154	p11
849	right	52	416	154	p11
850	right	53	416	154	p11
851	right	54	416	154	p11
852	right	55	416	154	p11
853	right	56	416	154	p11
894	right	57	417	154	p11
895	right	58	417	154	p11
896	right	59	417	154	p11
897	right	60	417	154	p11
858	right	61	417	153	p11
859	right	62	417	153	p11
898	right	63	417	154	p11
854	right	64	416	154	p11
855	right	65	416	154	p11
856	right	66	416	154	p11
857	right	67	416	154	p11
860	right	68	417	153	p11
861	right	69	417	153	p11
862	right	70	417	153	p11
863	right	71	417	153	p11
899	right	72	417	154	p11
900	right	73	417	154	p11
901	right	74	417	154	p11
902	right	75	417	154	p11
903	right	76	417	154	p11
904	right	77	417	154	p11
905	right	78	417	154	p11
906	right	79	417	154	p11
907	right	80	417	154	p11
908	right	81	417	154	p11
909	right	82	417	154	p11
864	right	83	417	153	p11
865	right	84	417	153	p11
866	right	85	417	153	p11
867	right	86	417	153	p11
910	right	87	417	154	p11
911	right	88	417	154	p11
912	right	89	417	154	p11
913	right	1	420	188	p12
914	right	2	420	188	p12
915	right	3	420	188	p12
916	right	4	420	188	p12
917	right	5	420	188	p12
918	right	6	420	188	p12
919	right	7	420	188	p12
920	right	8	420	188	p12
921	right	9	420	188	p12
922	right	10	420	188	p12
923	right	11	420	188	p12
924	right	12	420	188	p12
925	right	13	420	188	p12
926	right	14	420	188	p12
927	right	15	420	188	p12
928	right	16	420	188	p12
929	right	17	420	188	p12
930	right	18	420	188	p12
931	right	19	420	188	p12
932	right	20	420	188	p12
933	right	21	420	188	p12
934	right	22	420	188	p12
935	right	23	420	188	p12
936	right	24	420	188	p12
937	right	25	420	188	p12
938	right	26	420	188	p12
939	right	27	420	188	p12
940	right	28	420	188	p12
941	right	29	420	188	p12
942	right	30	420	188	p12
943	right	31	420	188	p12
944	right	32	420	188	p12
945	right	33	420	188	p12
946	right	34	420	188	p12
947	right	35	420	188	p12
948	right	36	420	188	p12
949	right	37	420	188	p12
950	right	38	420	188	p12
951	right	39	420	188	p12
952	right	40	420	188	p12
953	right	41	420	188	p12
954	right	42	420	188	p12
955	right	43	420	188	p12
956	right	44	420	188	p12
957	right	45	420	188	p12
958	right	46	420	188	p12
959	right	47	420	188	p12
960	right	48	420	188	p12
961	right	49	420	188	p12
962	right	50	420	188	p12
963	right	51	420	188	p12
964	right	52	420	188	p12
965	right	53	420	188	p12
966	right	54	420	188	p12
967	right	55	420	188	p12
968	right	56	420	188	p12
969	right	57	420	188	p12
970	right	58	420	188	p12
971	right	59	420	188	p12
972	right	60	420	188	p12
973	right	61	420	188	p12
974	right	62	420	188	p12
975	right	63	420	188	p12
976	right	64	420	188	p12
977	right	65	420	188	p12
978	right	66	420	188	p12
979	right	67	420	188	p12
980	right	68	420	188	p12
981	right	69	420	188	p12
982	right	70	420	188	p12
983	right	71	420	188	p12
984	right	72	420	188	p12
985	right	73	420	188	p12
986	right	74	420	188	p12
987	right	75	420	188	p12
988	right	76	420	188	p12
989	right	77	420	188	p12
990	right	78	420	188	p12
991	right	79	420	188	p12
992	right	80	420	188	p12
993	right	81	420	188	p12
994	right	82	420	188	p12
995	right	83	420	188	p12
996	right	84	420	188	p12
997	right	85	420	188	p12
998	right	86	420	188	p12
999	right	87	420	188	p12
1000	right	88	420	188	p12
1001	right	89	420	188	p12
1006	right	1	424	222	p13
1007	right	2	424	222	p13
1008	right	3	424	222	p13
1009	right	4	424	222	p13
1010	right	5	424	222	p13
1011	right	6	424	222	p13
1012	right	7	424	222	p13
1013	right	8	424	222	p13
1014	right	9	424	222	p13
1015	right	10	424	222	p13
1016	right	11	424	222	p13
1017	right	12	424	222	p13
1018	right	13	424	222	p13
1019	right	14	424	222	p13
1020	right	15	424	222	p13
1021	right	16	424	222	p13
1022	right	17	424	222	p13
1023	right	18	424	222	p13
1024	right	19	424	222	p13
1025	right	20	424	222	p13
1026	right	21	424	222	p13
1027	right	22	424	222	p13
1028	right	23	424	222	p13
1029	right	24	424	222	p13
1030	right	25	424	222	p13
1031	right	26	424	222	p13
1032	right	27	424	222	p13
1033	right	28	424	222	p13
1034	right	29	424	222	p13
1035	right	30	424	222	p13
1036	right	31	424	222	p13
1037	right	32	424	222	p13
1038	right	33	424	222	p13
1039	right	34	424	222	p13
1040	right	35	424	222	p13
1041	right	36	424	222	p13
1042	right	37	424	222	p13
1043	right	38	424	222	p13
1044	right	39	424	222	p13
1045	right	40	424	222	p13
1046	right	41	424	222	p13
1047	right	42	424	222	p13
1048	right	43	424	222	p13
1049	right	44	424	222	p13
1050	right	45	424	222	p13
1051	right	46	424	222	p13
1052	right	47	424	222	p13
1053	right	48	424	222	p13
1054	right	49	424	222	p13
1055	right	50	424	222	p13
1056	right	51	424	222	p13
1057	right	52	424	222	p13
1058	right	53	424	222	p13
1059	right	54	424	222	p13
1060	right	55	424	222	p13
1061	right	56	424	222	p13
1062	right	57	424	222	p13
1063	right	58	424	222	p13
1064	right	59	424	222	p13
1065	right	60	424	222	p13
1066	right	61	424	222	p13
1067	right	62	424	222	p13
1068	right	63	424	222	p13
1069	right	64	424	222	p13
1070	right	65	424	222	p13
1071	right	66	424	222	p13
1072	right	67	424	222	p13
1073	right	68	424	222	p13
1074	right	69	424	222	p13
1075	right	70	424	222	p13
1076	right	71	424	222	p13
1077	right	72	424	222	p13
1078	right	73	424	222	p13
1079	right	74	424	222	p13
1080	right	75	424	222	p13
1081	right	76	424	222	p13
1082	right	77	424	222	p13
1083	right	78	424	222	p13
1084	right	79	424	222	p13
1085	right	80	424	222	p13
1086	right	81	424	222	p13
1087	right	82	424	222	p13
1002	right	83	423	222	p13
1003	right	84	423	222	p13
1004	right	85	423	222	p13
1005	right	86	423	222	p13
1088	right	87	424	223	p13
1089	right	88	424	223	p13
1090	right	89	424	223	p13
1121	right	1	427	256	p14
1122	right	2	427	256	p14
1123	right	3	427	256	p14
1124	right	4	427	256	p14
1125	right	5	427	256	p14
1126	right	6	427	256	p14
1127	right	7	427	256	p14
1128	right	8	427	256	p14
1129	right	9	427	256	p14
1130	right	10	427	256	p14
1131	right	11	427	256	p14
1132	right	12	427	256	p14
1133	right	13	427	256	p14
1134	right	14	427	256	p14
1135	right	15	427	256	p14
1136	right	16	427	256	p14
1137	right	17	427	256	p14
1138	right	18	427	256	p14
1091	right	19	426	256	p14
1092	right	20	426	256	p14
1093	right	21	426	256	p14
1094	right	22	426	256	p14
1139	right	23	427	256	p14
1140	right	24	427	256	p14
1141	right	25	427	256	p14
1142	right	26	427	256	p14
1169	right	27	427	257	p14
1170	right	28	427	257	p14
1171	right	29	427	257	p14
1172	right	30	427	257	p14
1095	right	31	426	256	p14
1096	right	32	426	256	p14
1097	right	33	426	256	p14
1113	right	34	426	257	p14
1114	right	35	426	257	p14
1115	right	36	426	257	p14
1116	right	37	426	257	p14
1098	right	38	426	256	p14
1099	right	39	426	256	p14
1100	right	40	426	256	p14
1101	right	41	426	256	p14
1102	right	42	426	256	p14
1103	right	43	426	256	p14
1104	right	44	426	256	p14
1105	right	45	426	256	p14
1143	right	46	427	256	p14
1144	right	47	427	256	p14
1145	right	48	427	256	p14
1146	right	49	427	256	p14
1147	right	50	427	256	p14
1148	right	51	427	256	p14
1149	right	52	427	256	p14
1173	right	53	427	257	p14
1174	right	54	427	257	p14
1175	right	55	427	257	p14
1176	right	56	427	257	p14
1150	right	57	427	256	p14
1151	right	58	427	256	p14
1152	right	59	427	256	p14
1153	right	60	427	256	p14
1106	right	61	426	256	p14
1107	right	62	426	256	p14
1108	right	63	426	256	p14
1117	right	64	426	257	p14
1118	right	65	426	257	p14
1119	right	66	426	257	p14
1120	right	67	426	257	p14
1109	right	68	426	256	p14
1110	right	69	426	256	p14
1111	right	70	426	256	p14
1112	right	71	426	256	p14
1154	right	72	427	256	p14
1155	right	73	427	256	p14
1156	right	74	427	256	p14
1157	right	75	427	256	p14
1158	right	76	427	256	p14
1159	right	77	427	256	p14
1160	right	78	427	256	p14
1161	right	79	427	256	p14
1162	right	80	427	256	p14
1163	right	81	427	256	p14
1164	right	82	427	256	p14
1165	right	83	427	256	p14
1166	right	84	427	256	p14
1167	right	85	427	256	p14
1168	right	86	427	256	p14
1177	right	87	427	257	p14
1178	right	88	427	257	p14
1179	right	89	427	257	p14
1249	right	1	486	145	p15
1180	right	2	486	144	p15
1181	right	3	486	144	p15
1182	right	4	486	144	p15
1183	right	5	486	144	p15
1184	right	6	486	144	p15
1185	right	7	486	144	p15
1186	right	8	486	144	p15
1187	right	9	486	144	p15
1188	right	10	486	144	p15
1189	right	11	486	144	p15
1190	right	12	486	144	p15
1191	right	13	486	144	p15
1192	right	14	486	144	p15
1193	right	15	486	144	p15
1194	right	16	486	144	p15
1195	right	17	486	144	p15
1196	right	18	486	144	p15
1197	right	19	486	144	p15
1198	right	20	486	144	p15
1199	right	21	486	144	p15
1200	right	22	486	144	p15
1201	right	23	486	144	p15
1202	right	24	486	144	p15
1203	right	25	486	144	p15
1204	right	26	486	144	p15
1205	right	27	486	144	p15
1206	right	28	486	144	p15
1207	right	29	486	144	p15
1208	right	30	486	144	p15
1209	right	31	486	144	p15
1210	right	32	486	144	p15
1211	right	33	486	144	p15
1250	right	34	486	145	p15
1251	right	35	486	145	p15
1252	right	36	486	145	p15
1253	right	37	486	145	p15
1212	right	38	486	144	p15
1213	right	39	486	144	p15
1214	right	40	486	144	p15
1215	right	41	486	144	p15
1216	right	42	486	144	p15
1217	right	43	486	144	p15
1218	right	44	486	144	p15
1219	right	45	486	144	p15
1220	right	46	486	144	p15
1221	right	47	486	144	p15
1222	right	48	486	144	p15
1223	right	49	486	144	p15
1224	right	50	486	144	p15
1225	right	51	486	144	p15
1226	right	52	486	144	p15
1227	right	53	486	144	p15
1228	right	54	486	144	p15
1229	right	55	486	144	p15
1230	right	56	486	144	p15
1254	right	57	486	145	p15
1255	right	58	486	145	p15
1256	right	59	486	145	p15
1257	right	60	486	145	p15
1258	right	61	486	145	p15
1259	right	62	486	145	p15
1260	right	63	486	145	p15
1231	right	64	486	144	p15
1232	right	65	486	144	p15
1233	right	66	486	144	p15
1234	right	67	486	144	p15
1235	right	68	486	144	p15
1236	right	69	486	144	p15
1237	right	70	486	144	p15
1238	right	71	486	144	p15
1265	right	72	487	144	p15
1266	right	73	487	144	p15
1267	right	74	487	144	p15
1268	right	75	487	144	p15
1239	right	76	486	144	p15
1240	right	77	486	144	p15
1241	right	78	486	144	p15
1261	right	79	486	145	p15
1262	right	80	486	145	p15
1263	right	81	486	145	p15
1264	right	82	486	145	p15
1242	right	83	486	144	p15
1243	right	84	486	144	p15
1244	right	85	486	144	p15
1245	right	86	486	144	p15
1246	right	87	486	144	p15
1247	right	88	486	144	p15
1248	right	89	486	144	p15
1273	right	1	490	179	p16
1274	right	2	490	179	p16
1275	right	3	490	179	p16
1276	right	4	490	179	p16
1277	right	5	490	179	p16
1278	right	6	490	179	p16
1279	right	7	490	179	p16
1351	right	8	491	179	p16
1352	right	9	491	179	p16
1353	right	10	491	179	p16
1354	right	11	491	179	p16
1280	right	12	490	179	p16
1281	right	13	490	179	p16
1282	right	14	490	179	p16
1283	right	15	490	179	p16
1284	right	16	490	179	p16
1285	right	17	490	179	p16
1286	right	18	490	179	p16
1287	right	19	490	179	p16
1288	right	20	490	179	p16
1289	right	21	490	179	p16
1290	right	22	490	179	p16
1291	right	23	490	179	p16
1292	right	24	490	179	p16
1293	right	25	490	179	p16
1294	right	26	490	179	p16
1295	right	27	490	179	p16
1296	right	28	490	179	p16
1297	right	29	490	179	p16
1298	right	30	490	179	p16
1299	right	31	490	179	p16
1300	right	32	490	179	p16
1301	right	33	490	179	p16
1302	right	34	490	179	p16
1303	right	35	490	179	p16
1304	right	36	490	179	p16
1305	right	37	490	179	p16
1306	right	38	490	179	p16
1307	right	39	490	179	p16
1308	right	40	490	179	p16
1309	right	41	490	179	p16
1310	right	42	490	179	p16
1311	right	43	490	179	p16
1312	right	44	490	179	p16
1313	right	45	490	179	p16
1314	right	46	490	179	p16
1315	right	47	490	179	p16
1316	right	48	490	179	p16
1317	right	49	490	179	p16
1318	right	50	490	179	p16
1319	right	51	490	179	p16
1320	right	52	490	179	p16
1269	right	53	489	179	p16
1270	right	54	489	179	p16
1271	right	55	489	179	p16
1272	right	56	489	179	p16
1321	right	57	490	179	p16
1322	right	58	490	179	p16
1323	right	59	490	179	p16
1324	right	60	490	179	p16
1355	right	61	491	179	p16
1356	right	62	491	179	p16
1357	right	63	491	179	p16
1325	right	64	490	179	p16
1326	right	65	490	179	p16
1327	right	66	490	179	p16
1328	right	67	490	179	p16
1329	right	68	490	179	p16
1330	right	69	490	179	p16
1331	right	70	490	179	p16
1332	right	71	490	179	p16
1333	right	72	490	179	p16
1334	right	73	490	179	p16
1335	right	74	490	179	p16
1336	right	75	490	179	p16
1337	right	76	490	179	p16
1338	right	77	490	179	p16
1339	right	78	490	179	p16
1340	right	79	490	179	p16
1341	right	80	490	179	p16
1342	right	81	490	179	p16
1343	right	82	490	179	p16
1344	right	83	490	179	p16
1345	right	84	490	179	p16
1346	right	85	490	179	p16
1347	right	86	490	179	p16
1348	right	87	490	179	p16
1349	right	88	490	179	p16
1350	right	89	490	179	p16
1366	right	1	495	213	p17
1420	right	2	495	214	p17
1421	right	3	495	214	p17
1367	right	4	495	213	p17
1368	right	5	495	213	p17
1369	right	6	495	213	p17
1370	right	7	495	213	p17
1422	right	8	495	214	p17
1423	right	9	495	214	p17
1424	right	10	495	214	p17
1425	right	11	495	214	p17
1371	right	12	495	213	p17
1372	right	13	495	213	p17
1373	right	14	495	213	p17
1374	right	15	495	213	p17
1426	right	16	495	214	p17
1427	right	17	495	214	p17
1428	right	18	495	214	p17
1429	right	19	495	214	p17
1430	right	20	495	214	p17
1431	right	21	495	214	p17
1432	right	22	495	214	p17
1375	right	23	495	213	p17
1376	right	24	495	213	p17
1377	right	25	495	213	p17
1378	right	26	495	213	p17
1433	right	27	495	214	p17
1434	right	28	495	214	p17
1435	right	29	495	214	p17
1436	right	30	495	214	p17
1379	right	31	495	213	p17
1380	right	32	495	213	p17
1381	right	33	495	213	p17
1437	right	34	495	214	p17
1438	right	35	495	214	p17
1382	right	36	495	213	p17
1439	right	37	495	214	p17
1383	right	38	495	213	p17
1384	right	39	495	213	p17
1385	right	40	495	213	p17
1386	right	41	495	213	p17
1387	right	42	495	213	p17
1388	right	43	495	213	p17
1389	right	44	495	213	p17
1390	right	45	495	213	p17
1391	right	46	495	213	p17
1392	right	47	495	213	p17
1393	right	48	495	213	p17
1394	right	49	495	213	p17
1395	right	50	495	213	p17
1396	right	51	495	213	p17
1397	right	52	495	213	p17
1362	right	53	494	214	p17
1363	right	54	494	214	p17
1364	right	55	494	214	p17
1365	right	56	494	214	p17
1440	right	57	495	214	p17
1441	right	58	495	214	p17
1442	right	59	495	214	p17
1443	right	60	495	214	p17
1398	right	61	495	213	p17
1399	right	62	495	213	p17
1400	right	63	495	213	p17
1401	right	64	495	213	p17
1402	right	65	495	213	p17
1403	right	66	495	213	p17
1404	right	67	495	213	p17
1405	right	68	495	213	p17
1406	right	69	495	213	p17
1407	right	70	495	213	p17
1408	right	71	495	213	p17
1409	right	72	495	213	p17
1410	right	73	495	213	p17
1411	right	74	495	213	p17
1412	right	75	495	213	p17
1413	right	76	495	213	p17
1414	right	77	495	213	p17
1415	right	78	495	213	p17
1416	right	79	495	213	p17
1417	right	80	495	213	p17
1418	right	81	495	213	p17
1419	right	82	495	213	p17
1358	right	83	494	213	p17
1359	right	84	494	213	p17
1360	right	85	494	213	p17
1361	right	86	494	213	p17
1444	right	87	495	214	p17
1445	right	88	495	214	p17
1446	right	89	495	214	p17
1447	right	1	498	248	p18
1479	right	2	499	248	p18
1480	right	3	499	248	p18
1481	right	4	499	248	p18
1482	right	5	499	248	p18
1483	right	6	499	248	p18
1484	right	7	499	248	p18
1486	right	8	499	249	p18
1487	right	9	499	249	p18
1488	right	10	499	249	p18
1489	right	11	499	249	p18
1490	right	12	499	249	p18
1491	right	13	499	249	p18
1492	right	14	499	249	p18
1493	right	15	499	249	p18
1453	right	16	498	249	p18
1454	right	17	498	249	p18
1455	right	18	498	249	p18
1456	right	19	498	249	p18
1457	right	20	498	249	p18
1458	right	21	498	249	p18
1459	right	22	498	249	p18
1494	right	23	499	249	p18
1495	right	24	499	249	p18
1496	right	25	499	249	p18
1497	right	26	499	249	p18
1498	right	27	499	249	p18
1499	right	28	499	249	p18
1500	right	29	499	249	p18
1501	right	30	499	249	p18
1448	right	31	498	248	p18
1449	right	32	498	248	p18
1450	right	33	498	248	p18
1502	right	34	499	249	p18
1503	right	35	499	249	p18
1504	right	36	499	249	p18
1505	right	37	499	249	p18
1460	right	38	498	249	p18
1461	right	39	498	249	p18
1462	right	40	498	249	p18
1463	right	41	498	249	p18
1464	right	42	498	249	p18
1465	right	43	498	249	p18
1466	right	44	498	249	p18
1467	right	45	498	249	p18
1506	right	46	499	249	p18
1507	right	47	499	249	p18
1508	right	48	499	249	p18
1509	right	49	499	249	p18
1510	right	50	499	249	p18
1511	right	51	499	249	p18
1512	right	52	499	249	p18
1468	right	53	498	249	p18
1469	right	54	498	249	p18
1470	right	55	498	249	p18
1471	right	56	498	249	p18
1513	right	57	499	249	p18
1514	right	58	499	249	p18
1515	right	59	499	249	p18
1516	right	60	499	249	p18
1451	right	61	498	248	p18
1452	right	62	498	248	p18
1485	right	63	499	248	p18
1517	right	64	499	249	p18
1472	right	65	498	249	p18
1473	right	66	498	249	p18
1474	right	67	498	249	p18
1518	right	68	499	249	p18
1519	right	69	499	249	p18
1520	right	70	499	249	p18
1521	right	71	499	249	p18
1522	right	72	499	249	p18
1523	right	73	499	249	p18
1524	right	74	499	249	p18
1525	right	75	499	249	p18
1526	right	76	499	249	p18
1527	right	77	499	249	p18
1528	right	78	499	249	p18
1475	right	79	498	249	p18
1476	right	80	498	249	p18
1477	right	81	498	249	p18
1478	right	82	498	249	p18
1529	right	83	499	249	p18
1530	right	84	499	249	p18
1531	right	85	499	249	p18
1532	right	86	499	249	p18
1533	right	87	499	249	p18
1534	right	88	499	249	p18
1535	right	89	499	249	p18
89	left	1	532	191	p2
90	left	2	532	191	p2
91	left	3	532	191	p2
92	left	4	532	191	p2
93	left	5	532	191	p2
94	left	6	532	191	p2
95	left	7	532	191	p2
96	left	8	532	191	p2
97	left	9	532	191	p2
98	left	10	532	191	p2
99	left	11	532	191	p2
100	left	12	532	191	p2
101	left	13	532	191	p2
102	left	14	532	191	p2
103	left	15	532	191	p2
104	left	16	532	191	p2
105	left	17	532	191	p2
106	left	18	532	191	p2
107	left	19	532	191	p2
108	left	20	532	191	p2
109	left	21	532	191	p2
110	left	22	532	191	p2
111	left	23	532	191	p2
112	left	24	532	191	p2
113	left	25	532	191	p2
114	left	26	532	191	p2
115	left	27	532	191	p2
116	left	28	532	191	p2
117	left	29	532	191	p2
118	left	30	532	191	p2
119	left	31	532	191	p2
120	left	32	532	191	p2
121	left	33	532	191	p2
122	left	34	532	191	p2
123	left	35	532	191	p2
124	left	36	532	191	p2
125	left	37	532	191	p2
126	left	38	532	191	p2
127	left	39	532	191	p2
128	left	40	532	191	p2
129	left	41	532	191	p2
130	left	42	532	191	p2
131	left	43	532	191	p2
132	left	44	532	191	p2
133	left	45	532	191	p2
134	left	46	532	191	p2
135	left	47	532	191	p2
136	left	48	532	191	p2
137	left	49	532	191	p2
138	left	50	532	191	p2
139	left	51	532	191	p2
140	left	52	532	191	p2
141	left	53	532	191	p2
142	left	54	532	191	p2
143	left	55	532	191	p2
144	left	56	532	191	p2
171	left	57	533	191	p2
172	left	58	533	191	p2
173	left	59	533	191	p2
174	left	60	533	191	p2
145	left	61	532	191	p2
146	left	62	532	191	p2
147	left	63	532	191	p2
148	left	64	532	191	p2
149	left	65	532	191	p2
150	left	66	532	191	p2
151	left	67	532	191	p2
152	left	68	532	191	p2
175	left	69	533	191	p2
176	left	70	533	191	p2
177	left	71	533	191	p2
153	left	72	532	191	p2
154	left	73	532	191	p2
155	left	74	532	191	p2
156	left	75	532	191	p2
157	left	76	532	191	p2
158	left	77	532	191	p2
159	left	78	532	191	p2
160	left	79	532	191	p2
161	left	80	532	191	p2
162	left	81	532	191	p2
163	left	82	532	191	p2
164	left	83	532	191	p2
165	left	84	532	191	p2
166	left	85	532	191	p2
167	left	86	532	191	p2
168	left	87	532	191	p2
169	left	88	532	191	p2
170	left	89	532	191	p2
178	left	1	536	226	p3
179	left	2	536	226	p3
180	left	3	536	226	p3
181	left	4	536	226	p3
182	left	5	536	226	p3
255	left	6	537	226	p3
256	left	7	537	226	p3
257	left	8	537	226	p3
258	left	9	537	226	p3
183	left	10	536	226	p3
184	left	11	536	226	p3
185	left	12	536	226	p3
186	left	13	536	226	p3
187	left	14	536	226	p3
188	left	15	536	226	p3
189	left	16	536	226	p3
190	left	17	536	226	p3
191	left	18	536	226	p3
192	left	19	536	226	p3
193	left	20	536	226	p3
194	left	21	536	226	p3
195	left	22	536	226	p3
196	left	23	536	226	p3
197	left	24	536	226	p3
198	left	25	536	226	p3
199	left	26	536	226	p3
200	left	27	536	226	p3
201	left	28	536	226	p3
202	left	29	536	226	p3
203	left	30	536	226	p3
204	left	31	536	226	p3
205	left	32	536	226	p3
206	left	33	536	226	p3
207	left	34	536	226	p3
208	left	35	536	226	p3
209	left	36	536	226	p3
210	left	37	536	226	p3
259	left	38	537	226	p3
260	left	39	537	226	p3
261	left	40	537	226	p3
262	left	41	537	226	p3
211	left	42	536	226	p3
212	left	43	536	226	p3
213	left	44	536	226	p3
214	left	45	536	226	p3
215	left	46	536	226	p3
216	left	47	536	226	p3
217	left	48	536	226	p3
218	left	49	536	226	p3
219	left	50	536	226	p3
220	left	51	536	226	p3
221	left	52	536	226	p3
222	left	53	536	226	p3
223	left	54	536	226	p3
224	left	55	536	226	p3
225	left	56	536	226	p3
226	left	57	536	226	p3
227	left	58	536	226	p3
228	left	59	536	226	p3
229	left	60	536	226	p3
230	left	61	536	226	p3
231	left	62	536	226	p3
232	left	63	536	226	p3
233	left	64	536	226	p3
234	left	65	536	226	p3
235	left	66	536	226	p3
236	left	67	536	226	p3
237	left	68	536	226	p3
238	left	69	536	226	p3
239	left	70	536	226	p3
240	left	71	536	226	p3
241	left	72	536	226	p3
242	left	73	536	226	p3
243	left	74	536	226	p3
244	left	75	536	226	p3
245	left	76	536	226	p3
246	left	77	536	226	p3
247	left	78	536	226	p3
248	left	79	536	226	p3
249	left	80	536	226	p3
250	left	81	536	226	p3
251	left	82	536	226	p3
252	left	83	536	226	p3
263	left	84	537	226	p3
264	left	85	537	226	p3
265	left	86	537	226	p3
266	left	87	537	226	p3
253	left	88	536	226	p3
254	left	89	536	226	p3
313	left	1	540	261	p4
344	left	2	540	262	p4
345	left	3	540	262	p4
346	left	4	540	262	p4
347	left	5	540	262	p4
267	left	6	539	261	p4
268	left	7	539	261	p4
269	left	8	539	261	p4
270	left	9	539	261	p4
305	left	10	539	262	p4
306	left	11	539	262	p4
307	left	12	539	262	p4
308	left	13	539	262	p4
314	left	14	540	261	p4
315	left	15	540	261	p4
316	left	16	540	261	p4
317	left	17	540	261	p4
318	left	18	540	261	p4
319	left	19	540	261	p4
320	left	20	540	261	p4
321	left	21	540	261	p4
348	left	22	540	262	p4
349	left	23	540	262	p4
350	left	24	540	262	p4
351	left	25	540	262	p4
322	left	26	540	261	p4
323	left	27	540	261	p4
324	left	28	540	261	p4
325	left	29	540	261	p4
271	left	30	539	261	p4
272	left	31	539	261	p4
