camera	frame	cX	cY
left	16	414	207
left	16	345	210
left	16	415	241
left	16	346	244
left	16	417	276
left	16	346	277
right	16	268	174
right	16	202	176
right	16	270	208
right	16	203	210
right	16	271	241
right	16	204	244
right	16	273	275
right	16	204	277
right	16	535	447
left	17	412	171
left	17	344	176
left	17	414	207
left	17	345	210
left	17	415	241
left	17	346	244
left	17	417	276
left	17	346	277
right	17	268	174
right	17	202	177
right	17	270	208
right	17	203	210
right	17	271	241
right	17	204	244
right	17	273	275
right	17	204	277
right	17	535	447
left	18	412	171
left	18	344	176
left	18	414	207
left	18	345	210
left	18	415	241
left	18	346	244
left	18	417	276
left	18	346	277
right	18	268	174
right	18	202	177
right	18	270	208
right	18	203	210
right	18	271	241
right	18	204	244
right	18	273	275
right	18	204	277
right	18	535	447
left	19	412	171
left	19	344	176
left	19	414	207
left	19	345	210
left	19	415	241
left	19	346	244
left	19	417	276
left	19	346	277
right	19	268	174
right	19	202	177
right	19	270	208
right	19	203	210
right	19	271	241
right	19	204	244
right	19	273	275
right	19	204	277
right	19	535	447
left	20	413	172
left	20	344	176
left	20	414	207
left	20	345	210
left	20	415	241
left	20	346	244
left	20	417	276
left	20	346	277
right	20	268	174
right	20	202	177
right	20	270	208
right	20	203	210
right	20	271	241
right	20	204	244
right	20	273	275
right	20	204	277
right	20	535	447
left	21	413	172
left	21	344	176
left	21	414	207
left	21	345	210
left	21	415	241
left	21	346	244
left	21	417	276
left	21	346	277
right	21	268	174
right	21	202	176
right	21	270	208
right	21	203	210
right	21	271	241
right	21	204	244
right	21	273	275
right	21	204	277
right	21	535	447
left	22	413	172
left	22	344	176
left	22	414	207
left	22	345	210
left	22	415	241
left	22	346	244
left	22	417	276
left	22	346	277
right	22	268	174
right	22	202	176
right	22	270	208
right	22	203	210
right	22	271	241
right	22	204	244
right	22	273	275
right	22	204	277
right	22	535	447
left	23	413	172
left	23	344	176
left	23	414	207
left	23	345	210
left	23	415	241
left	23	346	244
left	23	417	276
left	23	346	277
right	23	268	174
right	23	202	176
right	23	270	208
right	23	203	210
right	23	271	241
right	23	204	244
right	23	273	275
right	23	204	277
right	23	535	447
left	24	412	172
left	24	344	176
left	24	413	207
left	24	344	210
left	24	415	241
left	24	346	244
left	24	417	276
left	24	345	277
right	24	268	174
right	24	202	176
right	24	270	208
right	24	203	210
right	24	271	241
right	24	204	244
right	24	273	275
right	24	204	277
right	24	535	447
left	25	412	172
left	25	344	176
left	25	413	207
left	25	344	210
left	25	415	241
left	25	346	244
left	25	417	276
left	25	345	277
right	25	268	174
right	25	202	176
right	25	270	208
right	25	203	210
right	25	271	241
right	25	204	244
right	25	272	275
right	25	204	277
right	25	535	447
left	26	412	172
left	26	344	176
left	26	413	207
left	26	344	210
left	26	415	241
left	26	346	244
left	26	417	276
left	26	345	277
right	26	268	174
right	26	202	176
right	26	270	208
right	26	203	210
right	26	271	241
right	26	204	244
right	26	272	275
right	26	204	277
right	26	535	447
left	27	412	172
left	27	344	176
left	27	413	207
left	27	344	210
left	27	415	241
left	27	346	244
left	27	417	276
left	27	345	277
right	27	268	174
right	27	202	176
right	27	270	208
right	27	203	210
right	27	271	241
right	27	204	244
right	27	272	275
right	27	204	277
right	27	535	447
left	28	412	171
left	28	344	176
left	28	414	207
left	28	344	210
left	28	415	241
left	28	345	244
left	28	417	276
left	28	346	277
right	28	268	174
right	28	202	176
right	28	270	208
right	28	203	210
right	28	271	241
right	28	204	244
right	28	273	275
right	28	204	277
right	28	535	447
left	29	412	171
left	29	344	176
left	29	414	207
left	29	344	210
left	29	415	241
left	29	345	244
left	29	417	276
left	29	346	277
right	29	268	174
right	29	202	176
right	29	270	208
right	29	203	210
right	29	271	241
right	29	204	244
right	29	273	275
right	29	204	277
right	29	535	447
left	30	412	171
left	30	344	176
left	30	414	207
left	30	344	210
left	30	415	241
left	30	345	244
left	30	417	276
left	30	346	277
right	30	268	174
right	30	202	176
right	30	270	208
right	30	203	210
right	30	271	241
right	30	204	244
right	30	273	275
right	30	204	277
right	30	535	447
left	31	412	171
left	31	344	176
left	31	414	207
left	31	344	210
left	31	415	241
left	31	345	244
left	31	417	276
left	31	346	277
right	31	268	174
right	31	202	176
right	31	270	208
right	31	203	210
right	31	271	241
right	31	204	244
right	31	273	275
right	31	204	277
right	31	535	447
left	32	412	172
left	32	344	176
left	32	414	207
left	32	344	210
left	32	415	241
left	32	345	244
left	32	417	276
left	32	345	277
right	32	268	174
right	32	202	176
right	32	270	207
right	32	203	210
right	32	271	241
right	32	204	244
right	32	273	275
right	32	204	277
right	32	535	447
left	33	412	172
left	33	344	176
left	33	414	207
left	33	344	210
left	33	415	241
left	33	345	244
left	33	417	276
left	33	345	277
right	33	268	174
right	33	202	176
right	33	270	207
right	33	203	210
right	33	271	241
right	33	204	244
right	33	273	275
right	33	204	277
right	33	535	447
left	34	412	172
left	34	344	176
left	34	414	207
left	34	344	210
left	34	415	241
left	34	345	244
left	34	417	276
left	34	345	277
right	34	268	174
right	34	202	176
right	34	270	207
right	34	203	210
right	34	271	241
right	34	204	244
right	34	273	275
right	34	204	277
right	34	535	447
left	35	412	172
left	35	344	176
left	35	414	207
left	35	344	210
left	35	415	241
left	35	345	244
left	35	417	276
left	35	345	277
right	35	268	174
right	35	202	176
right	35	270	207
right	35	203	210
right	35	271	241
right	35	204	244
right	35	273	275
right	35	204	277
right	35	535	447
left	36	412	172
left	36	344	176
left	36	414	206
left	36	345	210
left	36	415	241
left	36	345	243
left	36	417	276
left	36	345	278
right	36	268	173
right	36	202	176
right	36	270	208
right	36	202	210
right	36	271	241
right	36	204	244
right	36	273	275
right	36	204	277
right	36	535	447
left	37	412	172
left	37	344	176
left	37	414	206
left	37	345	210
left	37	415	241
left	37	345	243
left	37	417	276
left	37	345	278
right	37	268	173
right	37	202	176
right	37	270	208
right	37	202	210
right	37	271	241
right	37	204	244
right	37	273	275
right	37	204	277
right	37	535	447
left	38	412	172
left	38	344	176
left	38	414	206
left	38	345	210
left	38	415	241
left	38	345	243
left	38	417	276
left	38	345	278
right	38	268	173
right	38	202	176
right	38	270	208
right	38	202	210
right	38	271	241
right	38	204	244
right	38	273	275
right	38	204	277
right	38	535	447
left	39	412	172
left	39	344	176
left	39	414	206
left	39	345	210
left	39	415	241
left	39	345	243
left	39	417	276
left	39	345	278
right	39	268	173
right	39	202	176
right	39	270	208
right	39	202	210
right	39	271	241
right	39	204	244
right	39	273	275
right	39	204	277
right	39	535	447
left	40	412	171
left	40	344	176
left	40	414	206
left	40	345	210
left	40	415	241
left	40	346	244
left	40	417	276
left	40	345	277
right	40	268	174
right	40	202	176
right	40	269	207
right	40	203	210
right	40	271	241
right	40	204	244
right	40	273	275
right	40	204	277
right	40	534	447
left	41	412	171
left	41	344	176
left	41	414	206
left	41	345	210
left	41	415	241
left	41	346	244
left	41	417	276
left	41	345	277
right	41	268	174
right	41	202	176
right	41	269	207
right	41	203	210
right	41	271	241
right	41	204	244
right	41	273	275
right	41	204	277
right	41	534	447
left	42	412	171
left	42	344	176
left	42	414	206
left	42	345	210
left	42	415	241
left	42	346	244
left	42	417	276
left	42	345	277
right	42	268	174
right	42	202	176
right	42	269	207
right	42	203	210
right	42	271	241
right	42	204	244
right	42	273	275
right	42	204	277
right	42	534	447
left	43	412	171
left	43	344	176
left	43	414	206
left	43	345	210
left	43	415	241
left	43	346	244
left	43	417	276
left	43	345	277
right	43	268	174
right	43	202	176
right	43	270	208
right	43	203	210
right	43	271	241
right	43	204	244
right	43	273	275
right	43	204	277
right	43	534	447
left	44	412	172
left	44	344	176
left	44	414	207
left	44	344	210
left	44	415	241
left	44	346	244
left	44	416	276
left	44	345	277
right	44	268	174
right	44	202	176
right	44	270	208
right	44	203	210
right	44	271	241
right	44	204	244
right	44	273	275
right	44	204	277
right	44	534	447
left	45	412	172
left	45	344	176
left	45	414	207
left	45	344	210
left	45	415	241
left	45	346	244
left	45	416	276
left	45	345	277
right	45	268	174
right	45	202	176
right	45	270	208
right	45	203	210
right	45	271	241
right	45	204	244
right	45	273	275
right	45	204	277
right	45	534	447
left	46	412	172
left	46	344	176
left	46	414	207
left	46	344	210
left	46	415	241
left	46	346	244
left	46	416	276
left	46	345	277
right	46	268	174
right	46	202	176
right	46	270	208
right	46	203	210
right	46	271	241
right	46	204	244
right	46	273	275
right	46	204	277
right	46	534	447
left	47	412	172
left	47	344	176
left	47	414	207
left	47	344	210
left	47	415	241
left	47	346	244
left	47	416	276
left	47	345	277
right	47	34	43
right	47	268	173
right	47	202	176
right	47	270	207
right	47	203	210
right	47	271	241
right	47	204	244
right	47	273	275
right	47	204	277
right	47	535	447
left	48	412	171
left	48	344	176
left	48	414	207
left	48	344	210
left	48	415	241
left	48	346	244
left	48	417	276
left	48	345	277
right	48	34	43
right	48	268	173
right	48	202	176
right	48	270	207
right	48	203	210
right	48	271	241
right	48	204	244
right	48	273	275
right	48	204	277
right	48	535	447
left	49	412	171
left	49	344	176
left	49	414	207
left	49	344	210
left	49	415	241
left	49	346	244
left	49	417	276
left	49	345	277
right	49	34	43
right	49	268	173
right	49	202	176
right	49	270	207
right	49	203	210
right	49	271	241
right	49	204	244
right	49	273	275
right	49	204	277
right	49	535	447
left	50	412	171
left	50	344	176
left	50	414	207
left	50	344	210
left	50	415	241
left	50	346	244
left	50	417	276
left	50	345	277
right	50	34	43
right	50	268	173
right	50	202	176
right	50	270	207
right	50	203	210
right	50	271	241
right	50	204	244
right	50	273	275
right	50	204	277
right	50	535	447
left	51	412	172
left	51	344	176
left	51	414	207
left	51	344	210
left	51	415	241
left	51	346	244
left	51	416	276
left	51	345	277
right	51	268	174
right	51	202	176
right	51	270	208
right	51	203	210
right	51	271	241
right	51	204	244
right	51	273	275
right	51	204	277
right	51	535	447
left	52	412	172
left	52	344	176
left	52	414	207
left	52	344	210
left	52	415	241
left	52	346	244
left	52	416	276
left	52	345	277
right	52	268	174
right	52	202	176
right	52	270	208
right	52	203	210
right	52	271	241
right	52	204	244
right	52	273	275
right	52	204	277
right	52	535	447
left	53	412	172
left	53	344	176
left	53	414	207
left	53	344	210
left	53	415	241
left	53	346	244
left	53	416	276
left	53	345	277
right	53	268	174
right	53	202	176
right	53	270	208
right	53	203	210
right	53	271	241
right	53	204	244
right	53	273	275
right	53	204	277
right	53	535	447
left	54	412	172
left	54	344	176
left	54	414	207
left	54	344	210
left	54	415	241
left	54	346	244
left	54	416	276
left	54	345	277
right	54	268	174
right	54	202	176
right	54	270	208
right	54	203	210
right	54	271	241
right	54	204	244
right	54	273	275
right	54	204	277
right	54	535	447
left	55	413	171
left	55	344	176
left	55	414	207
left	55	345	210
left	55	415	241
left	55	345	244
left	55	417	276
left	55	346	277
right	55	268	174
right	55	202	176
right	55	270	208
right	55	203	210
right	55	271	241
right	55	204	244
right	55	273	275
right	55	204	277
right	55	534	447
left	56	413	171
left	56	344	176
left	56	414	207
left	56	345	210
left	56	415	241
left	56	345	244
left	56	417	276
left	56	346	277
right	56	268	174
right	56	202	176
right	56	270	208
right	56	203	210
right	56	271	241
right	56	204	244
right	56	273	275
right	56	204	277
right	56	534	447
left	57	413	171
left	57	344	176
left	57	414	207
left	57	345	210
left	57	415	241
left	57	345	244
left	57	417	276
left	57	346	277
right	57	268	174
right	57	202	176
right	57	270	208
right	57	203	210
right	57	271	241
right	57	204	244
right	57	273	275
right	57	204	277
right	57	534	447
left	58	413	171
left	58	344	176
left	58	414	207
left	58	345	210
left	58	415	241
left	58	345	244
left	58	417	276
left	58	346	277
right	58	268	174
right	58	202	177
right	58	270	208
right	58	203	210
right	58	271	241
right	58	204	244
right	58	273	275
right	58	204	277
right	58	535	447
left	59	412	172
left	59	344	176
left	59	413	207
left	59	345	210
left	59	415	241
left	59	345	244
left	59	416	276
left	59	346	277
right	59	268	174
right	59	202	177
right	59	270	208
right	59	203	210
right	59	271	241
right	59	204	244
right	59	273	275
right	59	204	277
right	59	535	447
left	60	412	172
left	60	344	176
left	60	413	207
left	60	345	210
left	60	415	241
left	60	345	244
left	60	416	276
left	60	346	277
right	60	268	174
right	60	202	177
right	60	270	208
right	60	203	210
right	60	271	241
right	60	204	244
right	60	273	275
right	60	204	277
right	60	535	447
left	61	412	172
left	61	344	176
left	61	413	207
left	61	345	210
left	61	415	241
left	61	345	244
left	61	416	276
left	61	346	277
right	61	268	174
right	61	202	177
right	61	270	208
right	61	203	210
right	61	271	241
right	61	204	244
right	61	273	275
right	61	204	277
right	61	535	447
left	62	412	172
left	62	344	176
left	62	413	207
left	62	345	210
left	62	415	241
left	62	345	244
left	62	416	276
left	62	346	277
right	62	268	174
right	62	202	176
right	62	270	208
right	62	203	210
right	62	271	241
right	62	204	244
right	62	273	275
right	62	205	277
right	62	535	447
left	63	413	172
left	63	344	176
left	63	414	207
left	63	345	210
left	63	415	241
left	63	345	244
left	63	417	276
left	63	346	278
right	63	268	174
right	63	202	176
right	63	270	208
right	63	203	210
right	63	271	241
right	63	204	244
right	63	273	275
right	63	205	277
right	63	535	447
left	64	413	172
left	64	344	176
left	64	414	207
left	64	345	210
left	64	415	241
left	64	345	244
left	64	417	276
left	64	346	278
right	64	268	174
right	64	202	176
right	64	270	208
right	64	203	210
right	64	271	241
right	64	204	244
right	64	273	275
right	64	205	277
right	64	535	447
left	65	413	172
left	65	344	176
left	65	414	207
left	65	345	210
left	65	415	241
left	65	345	244
left	65	417	276
left	65	346	278
right	65	268	174
right	65	202	176
right	65	270	208
right	65	203	210
right	65	271	241
right	65	204	244
right	65	273	275
right	65	205	277
right	65	535	447
left	66	412	171
left	66	344	176
left	66	414	207
left	66	345	210
left	66	415	241
left	66	346	244
left	66	417	276
left	66	345	277
right	66	34	43
right	66	268	174
right	66	202	176
right	66	270	208
right	66	203	210
right	66	271	241
right	66	204	244
right	66	273	275
right	66	204	277
right	66	535	447
left	67	412	171
left	67	344	176
left	67	414	207
left	67	345	210
left	67	415	241
left	67	346	244
left	67	417	276
left	67	345	277
right	67	34	43
right	67	268	174
right	67	202	176
right	67	270	208
right	67	203	210
right	67	271	241
right	67	204	244
right	67	273	275
right	67	204	277
right	67	535	447
left	68	412	171
left	68	344	176
left	68	414	207
left	68	345	210
left	68	415	241
left	68	346	244
left	68	417	276
left	68	345	277
right	68	34	43
right	68	268	174
right	68	202	176
right	68	270	208
right	68	203	210
right	68	271	241
right	68	204	244
right	68	273	275
right	68	204	277
right	68	535	447
left	69	412	171
left	69	344	176
left	69	414	207
left	69	345	210
left	69	415	241
left	69	346	244
left	69	417	276
left	69	345	277
right	69	34	43
right	69	268	174
right	69	202	176
right	69	270	208
right	69	203	210
right	69	271	241
right	69	204	244
right	69	273	275
right	69	204	277
right	69	535	447
left	70	412	172
left	70	344	176
left	70	413	207
left	70	344	209
left	70	415	241
left	70	346	244
left	70	417	276
left	70	345	278
right	70	268	173
right	70	202	176
right	70	270	207
right	70	203	210
right	70	271	241
right	70	204	244
right	70	273	275
right	70	204	277
right	70	535	447
left	71	412	172
left	71	344	176
left	71	413	207
left	71	344	209
left	71	415	241
left	71	346	244
left	71	417	276
left	71	345	278
right	71	268	173
right	71	202	176
right	71	270	207
right	71	203	210
right	71	271	241
right	71	204	244
right	71	273	275
right	71	204	277
right	71	535	447
left	72	412	172
left	72	344	176
left	72	413	207
left	72	344	209
left	72	415	241
left	72	346	244
left	72	417	276
left	72	345	278
right	72	268	173
right	72	202	176
right	72	270	207
right	72	203	210
right	72	271	241
right	72	204	244
right	72	273	275
right	72	204	277
right	72	535	447
left	73	412	172
left	73	344	176
left	73	413	207
left	73	344	209
left	73	415	241
left	73	346	244
left	73	417	276
left	73	345	278
right	73	268	174
right	73	202	176
right	73	270	208
right	73	203	210
right	73	271	241
right	73	204	244
right	73	273	275
right	73	204	277
right	73	534	447
left	74	412	172
left	74	344	176
left	74	414	207
left	74	344	210
left	74	415	241
left	74	346	244
left	74	416	276
left	74	346	278
right	74	268	174
right	74	202	176
right	74	270	208
right	74	203	210
right	74	271	241
right	74	204	244
right	74	273	275
right	74	204	277
right	74	534	447
left	75	412	172
left	75	344	176
left	75	414	207
left	75	344	210
left	75	415	241
left	75	346	244
left	75	416	276
left	75	346	278
right	75	268	174
right	75	202	176
right	75	270	208
right	75	203	210
right	75	271	241
right	75	204	244
right	75	273	275
right	75	204	277
right	75	534	447
left	76	412	172
left	76	344	176
left	76	414	207
left	76	344	210
left	76	415	241
left	76	346	244
left	76	416	276
left	76	346	278
right	76	268	174
right	76	202	176
right	76	270	208
right	76	203	210
right	76	271	241
right	76	204	244
right	76	273	275
right	76	204	277
right	76	534	447
left	77	412	172
left	77	344	176
left	77	414	207
left	77	344	210
left	77	415	241
left	77	346	244
left	77	416	276
left	77	346	278
right	77	268	174
right	77	202	176
right	77	270	208
right	77	203	210
right	77	271	241
right	77	204	244
right	77	273	275
right	77	204	277
right	77	534	447
left	78	412	172
left	78	344	176
left	78	414	207
left	78	344	210
left	78	415	241
left	78	346	244
left	78	416	276
left	78	346	277
right	78	268	174
right	78	202	176
right	78	270	208
right	78	203	210
right	78	271	241
right	78	204	244
right	78	273	275
right	78	204	277
right	78	534	447
left	79	412	172
left	79	344	176
left	79	414	207
left	79	344	210
left	79	415	241
left	79	346	244
left	79	416	276
left	79	346	277
right	79	268	174
right	79	202	176
right	79	270	208
right	79	203	210
right	79	271	241
right	79	204	244
right	79	273	275
right	79	204	277
right	79	534	447
left	80	412	172
left	80	344	176
left	80	414	207
left	80	344	210
left	80	415	241
left	80	346	244
left	80	416	276
left	80	346	277
right	80	268	174
right	80	202	176
right	80	270	208
right	80	203	210
right	80	271	241
right	80	204	244
right	80	273	275
right	80	204	277
right	80	534	447
left	81	413	172
left	81	344	176
left	81	413	207
left	81	344	210
left	81	415	241
left	81	346	244
left	81	417	276
left	81	345	277
right	81	268	174
right	81	202	176
right	81	270	208
right	81	203	210
right	81	272	241
right	81	204	244
right	81	273	275
right	81	204	277
right	81	535	447
left	82	413	172
left	82	344	176
left	82	413	207
left	82	344	210
left	82	415	241
left	82	346	244
left	82	417	276
left	82	345	277
right	82	268	174
right	82	202	176
right	82	270	208
right	82	203	210
right	82	272	241
right	82	204	244
right	82	273	275
right	82	204	277
right	82	535	447
left	83	413	172
left	83	344	176
left	83	413	207
left	83	344	210
left	83	415	241
left	83	346	244
left	83	417	276
left	83	345	277
right	83	268	174
right	83	202	176
right	83	270	208
right	83	203	210
right	83	272	241
right	83	204	244
right	83	273	275
right	83	204	277
right	83	535	447
left	84	413	172
left	84	344	176
left	84	413	207
left	84	344	210
left	84	415	241
left	84	346	244
left	84	417	276
left	84	345	277
right	84	268	174
right	84	202	176
right	84	270	208
right	84	203	210
right	84	272	241
right	84	204	244
right	84	273	275
right	84	204	277
right	84	535	447
left	85	412	171
left	85	344	176
left	85	414	207
left	85	345	210
left	85	415	241
left	85	346	244
left	85	416	276
left	85	345	277
right	85	268	173
right	85	202	176
right	85	270	208
right	85	203	210
right	85	271	241
right	85	204	244
right	85	273	275
right	85	204	278
right	85	535	447
left	86	412	171
left	86	344	176
left	86	414	207
left	86	345	210
left	86	415	241
left	86	346	244
left	86	416	276
left	86	345	277
right	86	268	173
right	86	202	176
right	86	270	208
right	86	203	210
right	86	271	241
right	86	204	244
right	86	273	275
right	86	204	278
right	86	535	447
left	87	412	171
left	87	344	176
left	87	414	207
left	87	345	210
left	87	415	241
left	87	346	244
left	87	416	276
left	87	345	277
right	87	268	173
right	87	202	176
right	87	270	208
right	87	203	210
right	87	271	241
right	87	204	244
right	87	273	275
right	87	204	278
right	87	535	447
left	88	412	171
left	88	344	176
left	88	414	207
left	88	345	210
left	88	415	241
left	88	346	244
left	88	416	276
left	88	345	277
right	88	268	173
right	88	202	176
right	88	270	208
right	88	203	210
right	88	271	241
right	88	204	244
right	88	273	275
right	88	204	278
right	88	535	447
left	89	412	172
left	89	344	176
left	89	414	207
left	89	345	210
left	89	415	241
left	89	346	244
left	89	416	276
left	89	345	277
right	89	268	174
right	89	202	176
right	89	270	208
right	89	203	210
right	89	271	241
right	89	204	244
right	89	273	275
right	89	204	278
right	89	534	447
left	90	412	172
left	90	344	176
left	90	414	207
left	90	345	210
left	90	415	241
left	90	346	244
left	90	416	276
left	90	345	277
right	90	268	174
right	90	202	176
right	90	270	208
right	90	203	210
right	90	271	241
right	90	204	244
right	90	273	275
right	90	204	278
right	90	534	447
left	91	412	172
left	91	344	176
left	91	414	207
left	91	345	210
left	91	415	241
left	91	346	244
left	91	416	276
left	91	345	277
right	91	268	174
right	91	202	176
right	91	270	208
right	91	203	210
right	91	271	241
right	91	204	244
right	91	273	275
right	91	204	278
right	91	534	447
left	92	412	172
left	92	344	176
left	92	414	207
left	92	345	210
left	92	415	241
left	92	346	244
left	92	416	276
left	92	345	277
right	92	268	174
right	92	202	176
right	92	270	208
right	92	203	210
right	92	271	241
right	92	204	244
right	92	273	275
right	92	204	278
right	92	534	447
left	93	412	171
left	93	344	176
left	93	414	206
left	93	345	210
left	93	415	241
left	93	346	244
left	93	416	276
left	93	345	277
right	93	269	174
right	93	202	176
right	93	269	207
right	93	203	210
right	93	271	241
right	93	204	244
right	93	273	275
right	93	204	277
right	93	534	447
left	94	412	171
left	94	344	176
left	94	414	206
left	94	345	210
left	94	415	241
left	94	346	244
left	94	416	276
left	94	345	277
right	94	269	174
right	94	202	176
right	94	269	207
right	94	203	210
right	94	271	241
right	94	204	244
right	94	273	275
right	94	204	277
right	94	534	447
