	camera	frame	cX	cY	pulse
1350	left	1281	362	264	p49
1351	left	1282	362	264	p49
124	left	208	316	304	p5
125	left	209	316	304	p5
126	left	210	316	304	p5
127	left	211	316	304	p5
128	left	212	316	306	p5
129	left	213	316	306	p5
130	left	214	316	306	p5
131	left	215	316	306	p5
132	left	216	316	308	p5
133	left	217	316	308	p5
134	left	218	316	308	p5
135	left	219	316	308	p5
136	left	220	316	310	p5
137	left	221	316	310	p5
138	left	222	316	310	p5
139	left	223	316	310	p5
140	left	224	316	312	p5
141	left	225	316	312	p5
142	left	226	316	312	p5
143	left	227	316	315	p5
144	left	228	316	315	p5
145	left	229	316	315	p5
146	left	230	316	315	p5
1352	left	1283	348	273	p50
1353	left	1284	348	273	p50
1354	left	1285	348	273	p50
1355	left	1286	348	273	p50
1356	left	1283	362	264	p51
1357	left	1284	362	264	p51
1358	left	1285	362	264	p51
1359	left	1286	362	264	p51
1360	left	1287	363	264	p51
1361	left	1288	363	264	p51
1362	left	1289	363	264	p51
1363	left	1290	349	274	p52
1364	left	1291	349	274	p52
1365	left	1292	349	274	p52
1366	left	1293	349	274	p52
147	left	265	316	337	p6
148	left	266	316	337	p6
149	left	267	316	337	p6
150	left	268	316	337	p6
151	left	269	317	339	p6
152	left	270	317	339	p6
153	left	271	317	339	p6
154	left	272	317	342	p6
155	left	273	317	342	p6
156	left	274	317	342	p6
157	left	275	317	342	p6
158	left	276	319	346	p6
159	left	277	319	346	p6
160	left	278	319	346	p6
161	left	279	319	346	p6
162	left	280	320	349	p6
163	left	281	320	349	p6
164	left	282	320	349	p6
165	left	283	320	349	p6
166	left	284	321	351	p6
167	left	285	321	351	p6
168	left	286	321	351	p6
169	left	287	322	354	p6
170	left	288	322	354	p6
171	left	289	322	354	p6
172	left	290	322	354	p6
173	left	291	324	357	p6
174	left	292	324	357	p6
175	left	293	324	357	p6
176	left	294	324	357	p6
177	left	295	325	359	p6
178	left	296	325	359	p6
179	left	297	325	359	p6
180	left	298	325	359	p6
181	left	299	326	362	p6
182	left	300	326	362	p6
183	left	301	326	362	p6
184	left	302	327	365	p6
185	left	303	327	365	p6
186	left	304	327	365	p6
187	left	305	327	365	p6
188	left	306	328	369	p6
189	left	307	328	369	p6
190	left	308	328	369	p6
191	left	309	328	369	p6
192	left	310	329	372	p6
193	left	311	329	372	p6
194	left	312	329	372	p6
195	left	313	329	372	p6
196	left	314	330	375	p6
197	left	315	330	375	p6
198	left	316	330	375	p6
199	left	317	331	378	p6
200	left	318	331	378	p6
201	left	319	331	378	p6
202	left	320	331	378	p6
203	left	321	333	381	p6
204	left	322	333	381	p6
205	left	323	333	381	p6
206	left	324	333	381	p6
207	left	242	422	306	p7
208	left	243	422	306	p7
209	left	244	422	306	p7
210	left	245	422	306	p7
211	left	246	422	308	p7
212	left	247	422	308	p7
213	left	248	422	308	p7
214	left	249	422	308	p7
215	left	250	422	308	p7
216	left	251	422	308	p7
217	left	252	422	308	p7
218	left	253	422	308	p7
219	left	254	422	308	p7
220	left	255	422	308	p7
221	left	256	422	308	p7
222	left	257	422	309	p7
223	left	258	422	309	p7
224	left	259	422	309	p7
225	left	260	422	309	p7
230	left	261	423	310	p7
231	left	262	423	310	p7
232	left	263	423	310	p7
233	left	264	423	310	p7
226	left	265	422	310	p7
227	left	266	422	310	p7
228	left	267	422	310	p7
229	left	268	422	310	p7
234	left	269	423	310	p7
235	left	270	423	310	p7
236	left	271	423	310	p7
237	left	272	423	311	p7
238	left	273	423	311	p7
239	left	274	423	311	p7
240	left	275	423	311	p7
241	left	276	424	312	p7
242	left	277	424	312	p7
243	left	278	424	312	p7
244	left	279	424	312	p7
245	left	280	424	312	p7
246	left	281	424	312	p7
247	left	282	424	312	p7
248	left	283	424	312	p7
249	left	284	425	312	p7
250	left	285	425	312	p7
251	left	286	425	312	p7
252	left	287	425	313	p7
253	left	288	425	313	p7
254	left	289	425	313	p7
255	left	290	425	313	p7
256	left	291	425	314	p7
257	left	292	425	314	p7
258	left	293	425	314	p7
259	left	294	425	314	p7
260	left	295	425	314	p7
261	left	296	425	314	p7
262	left	297	425	314	p7
263	left	298	425	314	p7
264	left	299	426	314	p7
265	left	300	426	314	p7
266	left	301	426	314	p7
267	left	302	426	315	p7
268	left	303	426	315	p7
269	left	304	426	315	p7
270	left	305	426	315	p7
271	left	306	426	315	p7
272	left	307	426	315	p7
273	left	308	426	315	p7
274	left	309	426	315	p7
275	left	310	426	316	p7
276	left	311	426	316	p7
277	left	312	426	316	p7
278	left	313	426	316	p7
279	left	314	427	316	p7
280	left	315	427	316	p7
281	left	316	427	316	p7
282	left	317	427	316	p7
283	left	318	427	316	p7
284	left	319	427	316	p7
285	left	320	427	316	p7
286	left	321	427	317	p7
287	left	322	427	317	p7
288	left	323	427	317	p7
289	left	324	427	317	p7
290	left	325	427	318	p7
291	left	326	427	318	p7
292	left	327	427	318	p7
293	left	328	427	318	p7
294	left	329	428	318	p7
295	left	330	428	318	p7
296	left	331	428	318	p7
297	left	332	428	318	p7
298	left	333	428	318	p7
299	left	334	428	318	p7
300	left	335	428	318	p7
301	left	336	428	318	p7
302	left	337	428	318	p7
303	left	338	428	318	p7
304	left	339	428	318	p7
305	left	340	428	318	p7
306	left	341	428	318	p7
307	left	342	428	318	p7
308	left	343	428	318	p7
309	left	344	429	318	p7
310	left	345	429	318	p7
311	left	346	429	318	p7
312	left	347	429	318	p7
313	left	348	429	319	p7
314	left	349	429	319	p7
315	left	350	429	319	p7
316	left	351	430	319	p7
317	left	352	430	319	p7
318	left	353	430	319	p7
319	left	354	430	319	p7
320	left	355	430	320	p7
321	left	356	430	320	p7
322	left	357	430	320	p7
323	left	358	430	320	p7
324	left	359	430	320	p7
325	left	360	430	320	p7
326	left	361	430	320	p7
327	left	362	430	320	p7
328	left	363	431	321	p7
329	left	364	431	321	p7
330	left	365	431	321	p7
331	left	366	431	321	p7
332	left	367	431	321	p7
333	left	368	431	321	p7
334	left	369	431	321	p7
335	left	370	432	321	p7
336	left	371	432	321	p7
337	left	372	432	321	p7
338	left	373	432	321	p7
339	left	374	432	321	p7
340	left	375	432	321	p7
341	left	376	432	321	p7
342	left	377	432	321	p7
347	left	378	433	322	p7
348	left	379	433	322	p7
349	left	380	433	322	p7
343	left	381	432	322	p7
344	left	382	432	322	p7
345	left	383	432	322	p7
346	left	384	432	322	p7
350	left	385	433	323	p7
351	left	386	433	323	p7
352	left	387	433	323	p7
353	left	388	433	323	p7
354	left	389	433	323	p7
355	left	390	433	323	p7
356	left	391	433	323	p7
357	left	392	433	323	p7
362	left	393	433	324	p7
363	left	394	433	324	p7
364	left	395	433	324	p7
358	left	396	433	323	p7
359	left	397	433	323	p7
360	left	398	433	323	p7
361	left	399	433	323	p7
365	left	400	434	323	p7
366	left	401	434	323	p7
367	left	402	434	323	p7
368	left	403	434	323	p7
373	left	287	454	315	noise
374	left	288	454	315	noise
375	left	289	454	315	noise
376	left	290	454	315	noise
377	left	291	454	316	noise
378	left	292	454	316	noise
379	left	293	454	316	noise
380	left	294	454	316	noise
381	left	295	454	317	noise
382	left	296	454	317	noise
383	left	297	454	317	noise
384	left	298	454	317	noise
385	left	299	454	318	noise
386	left	300	454	318	noise
387	left	301	454	318	noise
388	left	302	454	318	noise
389	left	303	454	318	noise
390	left	304	454	318	noise
391	left	305	454	318	noise
392	left	306	454	318	noise
393	left	307	454	318	noise
394	left	308	454	318	noise
395	left	309	454	318	noise
396	left	310	454	320	noise
397	left	311	454	320	noise
398	left	312	454	320	noise
399	left	313	454	320	noise
400	left	314	454	320	noise
401	left	315	454	320	noise
402	left	316	454	320	noise
403	left	317	454	321	noise
404	left	318	454	321	noise
405	left	319	454	321	noise
406	left	320	454	321	noise
369	left	321	453	322	noise
370	left	322	453	322	noise
371	left	323	453	322	noise
372	left	324	453	322	noise
407	left	325	454	322	noise
408	left	326	454	322	noise
409	left	327	454	322	noise
410	left	328	454	322	noise
411	left	329	454	323	noise
412	left	330	454	323	noise
413	left	331	454	323	noise
414	left	332	454	324	noise
415	left	333	454	324	noise
416	left	334	454	324	noise
417	left	335	454	324	noise
418	left	336	454	324	noise
419	left	337	454	324	noise
420	left	338	454	324	noise
421	left	339	454	324	noise
422	left	340	454	326	noise
423	left	341	454	326	noise
424	left	342	454	326	noise
425	left	343	454	326	noise
426	left	344	454	327	noise
427	left	345	454	327	noise
428	left	346	454	327	noise
429	left	347	454	327	noise
430	left	348	454	327	noise
431	left	349	454	327	noise
432	left	350	454	327	noise
433	left	351	454	328	noise
434	left	352	454	328	noise
435	left	353	454	328	noise
436	left	354	454	328	noise
437	left	355	454	329	noise
438	left	356	454	329	noise
439	left	357	454	329	noise
440	left	358	454	329	noise
441	left	359	455	330	noise
442	left	360	455	330	noise
443	left	361	455	330	noise
444	left	362	455	330	noise
445	left	363	455	330	noise
446	left	364	455	330	noise
447	left	365	455	330	noise
448	left	366	455	331	noise
449	left	367	455	331	noise
450	left	368	455	331	noise
451	left	369	455	331	noise
452	left	378	455	334	noise
453	left	379	455	334	noise
454	left	380	455	334	noise
455	left	396	455	337	noise
456	left	397	455	338	noise
457	left	398	455	338	noise
458	left	399	455	338	noise
459	left	449	455	348	noise
460	left	450	455	348	noise
461	left	451	455	348	noise
462	left	452	455	348	noise
463	left	453	455	348	noise
464	left	454	455	348	noise
465	left	455	455	348	noise
