439,133.064,106.229,94.608,186.359
440,133.514,106.476,94.821,186.534
441,134.720,107.352,95.382,187.046
442,135.756,107.913,95.878,187.444
443,136.466,108.335,96.146,187.658
444,136.825,108.377,96.182,187.727
445,137.294,108.577,96.267,187.839
446,137.307,108.520,96.269,187.729
447,137.223,108.524,96.326,187.650
448,136.838,108.258,96.275,187.407
449,136.790,108.238,96.334,187.370
450,135.915,107.879,96.216,187.014
451,135.784,107.899,96.278,186.975
452,135.593,107.899,96.391,186.935
453,135.994,108.243,96.642,187.096
454,135.949,108.258,96.721,187.097
455,136.120,108.409,96.863,187.177
456,135.770,108.099,96.623,186.981
457,135.033,107.592,96.331,186.703
458,133.479,106.854,95.914,186.166
459,132.558,106.376,95.569,185.787
460,131.473,105.867,95.271,185.356
461,129.757,105.081,94.944,184.705
462,127.531,103.909,94.289,183.871
463,126.094,103.061,93.639,183.310
464,124.522,102.197,92.980,182.652
465,123.395,101.583,92.482,182.177
466,121.900,100.867,92.017,181.570
467,119.427,99.817,91.256,180.789
468,117.643,99.249,90.955,180.133
469,117.021,98.893,90.670,179.916
470,116.124,98.398,90.288,179.551
471,115.730,98.219,90.112,179.304
472,115.145,97.867,89.790,178.981
473,115.051,97.743,89.704,178.836
474,114.496,97.384,89.415,178.589
475,113.909,97.055,89.201,178.268
476,113.515,96.897,89.110,178.127
477,113.529,97.014,89.181,178.156
478,113.189,96.891,89.099,178.050
479,113.286,97.066,89.239,178.112
480,113.070,97.050,89.184,178.042
481,113.336,97.187,89.280,178.156
482,113.299,97.124,89.190,178.110
483,113.239,97.065,89.106,178.067
484,112.871,96.835,88.901,177.920
485,112.820,96.703,88.766,177.870
486,112.442,96.346,88.442,177.715
487,112.215,96.135,88.157,177.602
488,111.738,95.733,87.742,177.376
489,111.384,95.343,87.383,177.218
490,110.607,94.706,86.860,176.868
491,109.887,94.088,86.357,176.542
492,109.433,93.747,86.102,176.358
493,109.079,93.441,85.829,176.191
494,108.561,92.998,85.414,175.907
495,108.478,92.742,85.085,175.772
496,108.207,92.362,84.688,175.603
497,108.206,91.862,84.167,175.401
498,107.982,91.546,83.918,175.240
499,108.121,91.561,83.841,175.296
500,108.556,91.827,83.980,175.536
501,108.985,91.957,84.032,175.748
502,109.799,92.369,84.284,176.100
503,110.497,92.643,84.480,176.361
504,111.230,92.929,84.618,176.654
505,111.343,92.860,84.441,176.673
506,111.318,92.633,84.060,176.607
507,110.997,92.084,83.408,176.318
508,110.891,91.826,83.005,176.179
509,110.493,91.329,82.506,175.862
510,110.560,91.220,82.360,175.795
511,110.454,90.921,82.068,175.582
512,111.030,90.835,81.881,175.597
513,111.356,90.569,81.555,175.546
514,111.532,90.416,81.388,175.570
515,111.851,90.102,81.074,175.480
516,112.073,89.731,80.707,175.397
517,111.953,89.004,80.153,175.116
518,112.478,88.558,79.839,175.035
519,113.081,88.254,79.587,175.063
520,114.328,88.155,79.502,175.266
521,115.042,88.050,79.396,175.417
522,116.005,88.220,79.567,175.718
523,116.576,88.261,79.603,175.820
524,117.477,88.532,79.731,176.099
525,118.888,88.915,79.850,176.463
526,119.653,88.997,79.830,176.597
527,120.931,89.438,79.993,176.967
528,123.181,90.290,80.195,177.682
529,123.944,90.811,80.320,177.961
530,124.484,91.097,80.320,178.151
531,125.216,91.578,80.389,178.456
532,125.686,91.751,80.347,178.602
533,126.303,92.108,80.486,178.872
534,126.707,92.228,80.553,179.070
535,127.740,92.784,80.819,179.531
536,128.333,93.153,80.981,179.768
537,128.763,93.511,81.087,179.970
538,128.856,93.576,81.081,180.016
539,129.410,94.139,81.139,180.269
540,129.597,94.255,81.081,180.328
541,129.984,94.587,81.065,180.485
542,130.100,94.708,80.974,180.512
543,131.066,95.610,81.136,181.001
544,131.157,95.643,81.066,181.030
545,131.603,95.986,81.109,181.207
546,131.739,95.998,81.085,181.259
547,132.050,96.265,81.067,181.409
548,132.064,96.248,80.958,181.409
549,132.322,96.516,80.947,181.531
550,132.327,96.575,80.810,181.501
551,132.594,96.838,80.715,181.576
552,132.566,96.744,80.523,181.523
553,132.742,96.880,80.424,181.549
554,132.484,96.610,80.177,181.394
555,132.772,96.814,80.094,181.474
556,132.744,96.757,79.973,181.417
557,132.913,97.086,79.907,181.496
558,132.804,97.628,79.736,181.432
559,132.964,97.836,79.678,181.501
560,132.774,97.614,79.541,181.416
561,132.910,97.744,79.461,181.482
562,132.573,97.387,79.206,181.309
563,132.658,97.483,79.105,181.325
564,132.398,97.223,78.877,181.159
565,132.372,97.320,78.785,181.143
566,132.192,97.186,78.657,181.020
567,132.437,97.497,78.740,181.151
568,132.325,97.501,78.693,181.104
569,132.651,97.875,78.829,181.261
570,132.613,98.000,78.862,181.270
571,133.271,98.785,79.056,181.584
572,133.435,99.075,79.156,181.692
573,134.091,99.820,79.285,182.018
574,134.228,99.949,79.359,182.065
575,134.589,100.343,79.484,182.227
576,134.913,100.836,79.583,182.409
577,135.047,101.183,79.595,182.488
578,135.526,101.742,79.750,182.713
579,135.957,102.091,79.793,182.919
580,136.883,102.891,79.987,183.355
581,138.286,103.696,80.129,183.958
582,139.791,105.206,80.369,184.688
583,141.418,107.143,80.778,185.530
584,142.942,108.886,81.234,186.281
585,144.207,110.463,81.670,187.009
586,145.199,111.962,82.123,187.498
587,145.918,112.887,82.447,187.883
588,146.897,115.518,82.608,188.721
589,147.199,115.871,82.761,188.836
590,147.170,115.817,82.822,188.848
591,146.625,114.772,82.449,188.574
592,145.941,112.797,82.035,188.212
593,145.260,111.611,81.699,187.902
594,145.315,111.424,81.582,187.892
595,145.266,111.141,81.451,187.810
596,145.726,111.636,81.707,187.997
597,146.129,112.154,81.883,188.177
598,147.078,113.098,82.444,188.620
599,147.469,113.434,82.729,188.816
600,148.356,114.005,83.099,189.177
601,148.845,113.631,83.163,189.272
602,149.027,112.973,83.127,189.235
603,149.148,111.988,82.979,189.101
604,148.856,111.275,82.860,188.919
605,147.905,109.419,82.631,188.448
606,147.718,108.855,82.701,188.375
607,147.303,108.138,82.699,188.200
608,147.031,107.881,82.810,188.131
609,146.997,107.735,82.976,188.103
610,146.471,107.438,82.987,187.961
611,146.458,107.470,83.170,187.970
612,146.425,107.693,83.297,188.008
613,146.562,108.062,83.453,188.083
614,146.369,108.237,83.537,188.099
615,146.569,108.676,83.763,188.246
616,146.719,108.991,84.023,188.328
617,146.938,109.296,84.274,188.443
618,147.239,109.553,84.388,188.528
619,147.535,109.971,84.486,188.675
620,147.845,110.120,84.479,188.740
621,148.034,110.135,84.405,188.781
622,148.000,109.894,84.279,188.724
623,148.156,110.015,84.252,188.749
624,148.076,109.861,84.131,188.711
625,147.989,109.739,83.985,188.670
626,147.781,109.535,83.864,188.576
627,147.708,109.613,83.855,188.572
628,148.020,110.242,83.970,188.707
629,148.042,110.417,83.998,188.736
630,148.647,111.009,84.232,188.951
631,149.002,111.198,84.385,189.046
632,149.502,110.940,84.424,189.115
633,150.152,109.968,84.366,189.098
634,149.939,109.287,84.332,188.987
635,149.165,108.273,84.098,188.686
636,148.423,107.375,83.928,188.439
637,148.035,106.845,83.839,188.294
638,147.306,106.285,83.714,188.098
639,147.556,106.850,83.843,188.237
640,147.559,107.228,83.922,188.280
641,148.183,107.827,84.220,188.498
642,148.428,107.895,84.356,188.569
643,149.420,108.375,84.682,188.881
644,150.063,108.761,84.898,189.059
645,150.326,108.613,84.998,189.100
646,149.692,108.134,84.792,188.899
647,149.290,107.817,84.750,188.814
648,146.660,105.309,84.157,187.902
649,146.907,105.648,84.311,188.027
650,146.851,105.785,84.374,188.045
651,147.717,106.342,84.582,188.242
652,147.955,106.543,84.701,188.341
653,148.676,106.920,84.855,188.506
654,148.786,106.954,84.952,188.521
655,149.478,107.282,85.151,188.694
656,149.725,107.137,85.266,188.755
657,149.894,107.046,85.354,188.802
658,149.766,106.667,85.387,188.713
659,149.185,105.881,85.236,188.497
660,148.354,104.977,84.972,188.208
661,148.662,105.225,85.113,188.300
662,148.487,105.439,85.051,188.275
663,149.018,106.703,85.470,188.504
664,149.449,107.464,85.621,188.677
665,150.529,108.618,86.013,189.093
666,151.063,108.659,86.113,189.207
