	camera	frame	cX	cY	pulse
787	right	48	429	160	p10
827	right	49	429	161	p10
828	right	50	429	161	p10
829	right	51	429	161	p10
830	right	52	429	161	p10
831	right	53	429	161	p10
832	right	54	429	161	p10
833	right	55	429	161	p10
834	right	56	429	161	p10
835	right	57	429	161	p10
836	right	58	429	161	p10
837	right	59	429	161	p10
838	right	60	429	161	p10
839	right	61	429	161	p10
840	right	62	429	161	p10
841	right	63	429	161	p10
842	right	64	429	161	p10
843	right	65	429	161	p10
844	right	66	429	161	p10
845	right	67	429	161	p10
788	right	68	429	160	p10
789	right	69	429	160	p10
790	right	70	429	160	p10
791	right	71	429	160	p10
846	right	72	429	161	p10
847	right	73	429	161	p10
848	right	74	429	161	p10
849	right	75	429	161	p10
850	right	76	429	161	p10
851	right	77	429	161	p10
852	right	78	429	161	p10
792	right	79	429	160	p10
793	right	80	429	160	p10
794	right	81	429	160	p10
795	right	82	429	160	p10
796	right	83	429	160	p10
797	right	84	429	160	p10
798	right	85	429	160	p10
799	right	86	429	160	p10
800	right	87	429	160	p10
801	right	88	429	160	p10
802	right	89	429	160	p10
915	right	1	432	194	p11
853	right	2	431	194	p11
854	right	3	431	194	p11
916	right	4	432	194	p11
917	right	5	432	194	p11
918	right	6	432	194	p11
919	right	7	432	194	p11
920	right	8	432	194	p11
921	right	9	432	194	p11
922	right	10	432	194	p11
923	right	11	432	194	p11
855	right	12	431	194	p11
856	right	13	431	194	p11
857	right	14	431	194	p11
858	right	15	431	194	p11
924	right	16	432	194	p11
925	right	17	432	194	p11
926	right	18	432	194	p11
927	right	19	432	194	p11
928	right	20	432	194	p11
929	right	21	432	194	p11
930	right	22	432	194	p11
888	right	23	431	195	p11
889	right	24	431	195	p11
890	right	25	431	195	p11
891	right	26	431	195	p11
892	right	27	431	195	p11
859	right	28	431	194	p11
860	right	29	431	194	p11
861	right	30	431	194	p11
862	right	31	431	194	p11
863	right	32	431	194	p11
864	right	33	431	194	p11
893	right	34	431	195	p11
894	right	35	431	195	p11
895	right	36	431	195	p11
931	right	37	432	194	p11
896	right	38	431	195	p11
897	right	39	431	195	p11
898	right	40	431	195	p11
899	right	41	431	195	p11
865	right	42	431	194	p11
866	right	43	431	194	p11
867	right	44	431	194	p11
868	right	45	431	194	p11
869	right	46	431	194	p11
870	right	47	431	194	p11
871	right	48	431	194	p11
900	right	49	431	195	p11
901	right	50	431	195	p11
902	right	51	431	195	p11
903	right	52	431	195	p11
904	right	53	431	195	p11
905	right	54	431	195	p11
906	right	55	431	195	p11
907	right	56	431	195	p11
872	right	57	431	194	p11
873	right	58	431	194	p11
874	right	59	431	194	p11
875	right	60	431	194	p11
932	right	61	432	194	p11
933	right	62	432	194	p11
934	right	63	432	194	p11
908	right	64	431	195	p11
909	right	65	431	195	p11
910	right	66	431	195	p11
911	right	67	431	195	p11
876	right	68	431	194	p11
877	right	69	431	194	p11
878	right	70	431	194	p11
879	right	71	431	194	p11
935	right	72	432	194	p11
936	right	73	432	194	p11
880	right	74	431	194	p11
937	right	75	432	194	p11
912	right	76	431	195	p11
913	right	77	431	195	p11
914	right	78	431	195	p11
938	right	79	432	194	p11
939	right	80	432	194	p11
940	right	81	432	194	p11
941	right	82	432	194	p11
881	right	83	431	194	p11
882	right	84	431	194	p11
883	right	85	431	194	p11
884	right	86	431	194	p11
885	right	87	431	194	p11
886	right	88	431	194	p11
887	right	89	431	194	p11
951	right	1	434	228	p12
942	right	2	434	227	p12
943	right	3	434	227	p12
1019	right	4	435	227	p12
1020	right	5	435	227	p12
1021	right	6	435	227	p12
1022	right	7	435	227	p12
944	right	8	434	227	p12
945	right	9	434	227	p12
946	right	10	434	227	p12
947	right	11	434	227	p12
1023	right	12	435	227	p12
1024	right	13	435	227	p12
1025	right	14	435	227	p12
1026	right	15	435	227	p12
952	right	16	434	228	p12
953	right	17	434	228	p12
954	right	18	434	228	p12
955	right	19	434	228	p12
956	right	20	434	228	p12
957	right	21	434	228	p12
958	right	22	434	228	p12
959	right	23	434	228	p12
960	right	24	434	228	p12
961	right	25	434	228	p12
962	right	26	434	228	p12
963	right	27	434	228	p12
964	right	28	434	228	p12
965	right	29	434	228	p12
966	right	30	434	228	p12
948	right	31	434	227	p12
949	right	32	434	227	p12
950	right	33	434	227	p12
967	right	34	434	228	p12
968	right	35	434	228	p12
969	right	36	434	228	p12
970	right	37	434	228	p12
971	right	38	434	228	p12
972	right	39	434	228	p12
973	right	40	434	228	p12
974	right	41	434	228	p12
975	right	42	434	228	p12
976	right	43	434	228	p12
977	right	44	434	228	p12
978	right	45	434	228	p12
979	right	46	434	228	p12
980	right	47	434	228	p12
981	right	48	434	228	p12
1027	right	49	435	227	p12
1028	right	50	435	227	p12
1029	right	51	435	227	p12
1030	right	52	435	227	p12
982	right	53	434	228	p12
983	right	54	434	228	p12
984	right	55	434	228	p12
985	right	56	434	228	p12
986	right	57	434	228	p12
987	right	58	434	228	p12
988	right	59	434	228	p12
989	right	60	434	228	p12
990	right	61	434	228	p12
991	right	62	434	228	p12
992	right	63	434	228	p12
993	right	64	434	228	p12
994	right	65	434	228	p12
995	right	66	434	228	p12
996	right	67	434	228	p12
997	right	68	434	228	p12
998	right	69	434	228	p12
999	right	70	434	228	p12
1000	right	71	434	228	p12
1001	right	72	434	228	p12
1002	right	73	434	228	p12
1003	right	74	434	228	p12
1004	right	75	434	228	p12
1005	right	76	434	228	p12
1006	right	77	434	228	p12
1007	right	78	434	228	p12
1008	right	79	434	228	p12
1009	right	80	434	228	p12
1010	right	81	434	228	p12
1011	right	82	434	228	p12
1012	right	83	434	228	p12
1013	right	84	434	228	p12
1014	right	85	434	228	p12
1015	right	86	434	228	p12
1016	right	87	434	228	p12
1017	right	88	434	228	p12
1018	right	89	434	228	p12
1031	right	1	436	260	p13
1089	right	2	436	261	p13
1090	right	3	436	261	p13
1032	right	4	436	260	p13
1033	right	5	436	260	p13
1034	right	6	436	260	p13
1035	right	7	436	260	p13
1036	right	8	436	260	p13
1037	right	9	436	260	p13
1038	right	10	436	260	p13
1039	right	11	436	260	p13
1091	right	12	436	261	p13
1092	right	13	436	261	p13
1093	right	14	436	261	p13
1094	right	15	436	261	p13
1040	right	16	436	260	p13
1041	right	17	436	260	p13
1042	right	18	436	260	p13
1043	right	19	436	260	p13
1044	right	20	436	260	p13
1045	right	21	436	260	p13
1046	right	22	436	260	p13
1047	right	23	436	260	p13
1048	right	24	436	260	p13
1049	right	25	436	260	p13
1050	right	26	436	260	p13
1051	right	27	436	260	p13
1052	right	28	436	260	p13
1053	right	29	436	260	p13
1054	right	30	436	260	p13
1095	right	31	436	261	p13
1096	right	32	436	261	p13
1097	right	33	436	261	p13
1098	right	34	436	261	p13
1099	right	35	436	261	p13
1100	right	36	436	261	p13
1101	right	37	436	261	p13
1055	right	38	436	260	p13
1056	right	39	436	260	p13
1057	right	40	436	260	p13
1058	right	41	436	260	p13
1059	right	42	436	260	p13
1060	right	43	436	260	p13
1061	right	44	436	260	p13
1062	right	45	436	260	p13
1063	right	46	436	260	p13
1064	right	47	436	260	p13
1065	right	48	436	260	p13
1066	right	49	436	260	p13
1067	right	50	436	260	p13
1068	right	51	436	260	p13
1069	right	52	436	260	p13
1102	right	53	436	261	p13
1103	right	54	436	261	p13
1104	right	55	436	261	p13
1105	right	56	436	261	p13
1070	right	57	436	260	p13
1071	right	58	436	260	p13
1072	right	59	436	260	p13
1073	right	60	436	260	p13
1106	right	61	436	261	p13
1107	right	62	436	261	p13
1108	right	63	436	261	p13
1109	right	64	436	261	p13
1110	right	65	436	261	p13
1111	right	66	436	261	p13
1112	right	67	436	261	p13
1074	right	68	436	260	p13
1075	right	69	436	260	p13
1076	right	70	436	260	p13
1077	right	71	436	260	p13
1078	right	72	436	260	p13
1079	right	73	436	260	p13
1080	right	74	436	260	p13
1081	right	75	436	260	p13
1082	right	76	436	260	p13
1083	right	77	436	260	p13
1084	right	78	436	260	p13
1113	right	79	436	261	p13
1114	right	80	436	261	p13
1115	right	81	436	261	p13
1116	right	82	436	261	p13
1085	right	83	436	260	p13
1086	right	84	436	260	p13
1087	right	85	436	260	p13
1088	right	86	436	260	p13
1117	right	87	436	261	p13
1118	right	88	436	261	p13
1119	right	89	436	261	p13
1186	right	1	495	155	p14
1165	right	2	495	154	p14
1166	right	3	495	154	p14
1124	right	4	494	155	p14
1125	right	5	494	155	p14
1126	right	6	494	155	p14
1127	right	7	494	155	p14
1167	right	8	495	154	p14
1168	right	9	495	154	p14
1169	right	10	495	154	p14
1170	right	11	495	154	p14
1120	right	12	494	154	p14
1121	right	13	494	154	p14
1122	right	14	494	154	p14
1123	right	15	494	154	p14
1128	right	16	494	155	p14
1129	right	17	494	155	p14
1130	right	18	494	155	p14
1131	right	19	494	155	p14
1132	right	20	494	155	p14
1133	right	21	494	155	p14
1134	right	22	494	155	p14
1187	right	23	495	155	p14
1188	right	24	495	155	p14
1189	right	25	495	155	p14
1190	right	26	495	155	p14
1135	right	27	494	155	p14
1136	right	28	494	155	p14
1137	right	29	494	155	p14
1138	right	30	494	155	p14
1139	right	31	494	155	p14
1140	right	32	494	155	p14
1141	right	33	494	155	p14
1142	right	34	494	155	p14
1143	right	35	494	155	p14
1144	right	36	494	155	p14
1145	right	37	494	155	p14
1171	right	38	495	154	p14
1172	right	39	495	154	p14
1173	right	40	495	154	p14
1174	right	41	495	154	p14
1191	right	42	495	155	p14
1192	right	43	495	155	p14
1193	right	44	495	155	p14
1194	right	45	495	155	p14
1175	right	46	495	154	p14
1176	right	47	495	154	p14
1177	right	48	495	154	p14
1146	right	49	494	155	p14
1147	right	50	494	155	p14
1148	right	51	494	155	p14
1149	right	52	494	155	p14
1150	right	53	494	155	p14
1151	right	54	494	155	p14
1152	right	55	494	155	p14
1153	right	56	494	155	p14
1195	right	57	495	155	p14
1196	right	58	495	155	p14
1197	right	59	495	155	p14
1198	right	60	495	155	p14
1199	right	61	495	155	p14
1200	right	62	495	155	p14
1201	right	63	495	155	p14
1178	right	64	495	154	p14
1179	right	65	495	154	p14
1180	right	66	495	154	p14
1181	right	67	495	154	p14
1202	right	68	495	155	p14
1203	right	69	495	155	p14
1204	right	70	495	155	p14
1205	right	71	495	155	p14
1182	right	72	495	154	p14
1183	right	73	495	154	p14
1184	right	74	495	154	p14
1185	right	75	495	154	p14
1154	right	76	494	155	p14
1155	right	77	494	155	p14
1156	right	78	494	155	p14
1157	right	79	494	155	p14
1158	right	80	494	155	p14
1159	right	81	494	155	p14
1160	right	82	494	155	p14
1161	right	83	494	155	p14
1162	right	84	494	155	p14
1163	right	85	494	155	p14
1164	right	86	494	155	p14
1206	right	87	495	155	p14
1207	right	88	495	155	p14
1208	right	89	495	155	p14
1272	right	1	498	188	p15
1213	right	2	497	188	p15
1214	right	3	497	188	p15
1215	right	4	497	188	p15
1216	right	5	497	188	p15
1217	right	6	497	188	p15
1218	right	7	497	188	p15
1273	right	8	498	188	p15
1274	right	9	498	188	p15
1275	right	10	498	188	p15
1276	right	11	498	188	p15
1277	right	12	498	188	p15
1278	right	13	498	188	p15
1219	right	14	497	188	p15
1220	right	15	497	188	p15
1279	right	16	498	188	p15
1280	right	17	498	188	p15
1281	right	18	498	188	p15
1221	right	19	497	188	p15
1222	right	20	497	188	p15
1223	right	21	497	188	p15
1224	right	22	497	188	p15
1225	right	23	497	188	p15
1282	right	24	498	188	p15
1283	right	25	498	188	p15
1226	right	26	497	188	p15
1227	right	27	497	188	p15
1228	right	28	497	188	p15
1229	right	29	497	188	p15
1230	right	30	497	188	p15
1284	right	31	498	188	p15
1285	right	32	498	188	p15
1286	right	33	498	188	p15
1287	right	34	498	188	p15
1288	right	35	498	188	p15
1289	right	36	498	188	p15
1290	right	37	498	188	p15
1231	right	38	497	188	p15
1232	right	39	497	188	p15
1233	right	40	497	188	p15
1234	right	41	497	188	p15
1235	right	42	497	188	p15
1236	right	43	497	188	p15
1237	right	44	497	188	p15
1238	right	45	497	188	p15
1239	right	46	497	188	p15
1240	right	47	497	188	p15
1241	right	48	497	188	p15
1209	right	49	497	187	p15
1210	right	50	497	187	p15
1211	right	51	497	187	p15
1212	right	52	497	187	p15
1242	right	53	497	188	p15
1243	right	54	497	188	p15
1244	right	55	497	188	p15
1245	right	56	497	188	p15
1246	right	57	497	188	p15
1247	right	58	497	188	p15
1248	right	59	497	188	p15
1249	right	60	497	188	p15
1291	right	61	498	188	p15
1292	right	62	498	188	p15
1293	right	63	498	188	p15
1294	right	64	498	188	p15
1295	right	65	498	188	p15
1296	right	66	498	188	p15
1297	right	67	498	188	p15
1250	right	68	497	188	p15
1251	right	69	497	188	p15
1252	right	70	497	188	p15
1253	right	71	497	188	p15
1254	right	72	497	188	p15
1255	right	73	497	188	p15
1256	right	74	497	188	p15
1257	right	75	497	188	p15
1258	right	76	497	188	p15
1259	right	77	497	188	p15
1260	right	78	497	188	p15
1261	right	79	497	188	p15
1262	right	80	497	188	p15
1263	right	81	497	188	p15
1264	right	82	497	188	p15
1265	right	83	497	188	p15
1266	right	84	497	188	p15
1267	right	85	497	188	p15
1268	right	86	497	188	p15
1269	right	87	497	188	p15
1270	right	88	497	188	p15
1271	right	89	497	188	p15
1301	right	1	501	221	p16
1302	right	2	501	221	p16
1303	right	3	501	221	p16
1304	right	4	501	221	p16
1305	right	5	501	221	p16
1306	right	6	501	221	p16
1307	right	7	501	221	p16
1308	right	8	501	221	p16
1309	right	9	501	221	p16
1310	right	10	501	221	p16
1311	right	11	501	221	p16
1312	right	12	501	221	p16
1313	right	13	501	221	p16
1314	right	14	501	221	p16
1315	right	15	501	221	p16
1316	right	16	501	221	p16
1317	right	17	501	221	p16
1318	right	18	501	221	p16
1319	right	19	501	221	p16
1320	right	20	501	221	p16
1321	right	21	501	221	p16
1322	right	22	501	221	p16
1323	right	23	501	221	p16
1324	right	24	501	221	p16
1325	right	25	501	221	p16
1326	right	26	501	221	p16
1327	right	27	501	221	p16
1328	right	28	501	221	p16
1329	right	29	501	221	p16
1330	right	30	501	221	p16
1331	right	31	501	221	p16
1332	right	32	501	221	p16
1333	right	33	501	221	p16
1334	right	34	501	221	p16
1335	right	35	501	221	p16
1336	right	36	501	221	p16
1337	right	37	501	221	p16
1338	right	38	501	221	p16
1339	right	39	501	221	p16
1340	right	40	501	221	p16
1341	right	41	501	221	p16
1342	right	42	501	221	p16
1343	right	43	501	221	p16
1344	right	44	501	221	p16
1345	right	45	501	221	p16
1346	right	46	501	221	p16
1347	right	47	501	221	p16
1348	right	48	501	221	p16
1349	right	49	501	221	p16
1350	right	50	501	221	p16
1351	right	51	501	221	p16
1352	right	52	501	221	p16
1353	right	53	501	221	p16
1354	right	54	501	221	p16
1355	right	55	501	221	p16
1356	right	56	501	221	p16
1357	right	57	501	221	p16
1358	right	58	501	221	p16
1359	right	59	501	221	p16
1360	right	60	501	221	p16
1361	right	61	501	221	p16
1362	right	62	501	221	p16
1363	right	63	501	221	p16
1364	right	64	501	221	p16
1365	right	65	501	221	p16
1366	right	66	501	221	p16
1367	right	67	501	221	p16
1368	right	68	501	221	p16
1369	right	69	501	221	p16
1370	right	70	501	221	p16
1371	right	71	501	221	p16
1372	right	72	501	221	p16
1373	right	73	501	221	p16
1374	right	74	501	221	p16
1375	right	75	501	221	p16
1376	right	76	501	221	p16
1377	right	77	501	221	p16
1378	right	78	501	221	p16
1379	right	79	501	221	p16
1380	right	80	501	221	p16
1381	right	81	501	221	p16
1382	right	82	501	221	p16
1383	right	83	501	221	p16
1384	right	84	501	221	p16
1385	right	85	501	221	p16
1386	right	86	501	221	p16
1298	right	87	500	221	p16
1299	right	88	500	221	p16
1300	right	89	500	221	p16
1399	right	34	504	255	p17
1400	right	35	504	255	p17
1401	right	36	504	255	p17
1402	right	37	504	255	p17
1387	right	38	503	255	p17
1388	right	39	503	255	p17
1389	right	40	503	255	p17
1390	right	41	503	255	p17
1391	right	49	503	255	p17
1392	right	50	503	255	p17
1393	right	51	503	255	p17
1394	right	52	503	255	p17
1395	right	79	503	255	p17
1396	right	80	503	255	p17
1397	right	81	503	255	p17
1398	right	82	503	255	p17
121	left	1	543	196	p2
89	left	2	542	196	p2
90	left	3	542	196	p2
91	left	4	542	196	p2
92	left	5	542	196	p2
122	left	6	543	196	p2
123	left	7	543	196	p2
124	left	8	543	196	p2
125	left	9	543	196	p2
126	left	10	543	196	p2
127	left	11	543	196	p2
128	left	12	543	196	p2
129	left	13	543	196	p2
93	left	14	542	196	p2
94	left	15	542	196	p2
95	left	16	542	196	p2
96	left	17	542	196	p2
130	left	18	543	196	p2
131	left	19	543	196	p2
132	left	20	543	196	p2
133	left	21	543	196	p2
134	left	22	543	196	p2
135	left	23	543	196	p2
136	left	24	543	196	p2
137	left	25	543	196	p2
97	left	26	542	196	p2
98	left	27	542	196	p2
99	left	28	542	196	p2
100	left	29	542	196	p2
101	left	30	542	196	p2
102	left	31	542	196	p2
103	left	32	542	196	p2
104	left	33	542	196	p2
138	left	34	543	196	p2
139	left	35	543	196	p2
140	left	36	543	196	p2
141	left	37	543	196	p2
105	left	38	542	196	p2
106	left	39	542	196	p2
107	left	40	542	196	p2
108	left	41	542	196	p2
142	left	42	543	196	p2
143	left	43	543	196	p2
144	left	44	543	196	p2
145	left	45	543	196	p2
146	left	46	543	196	p2
147	left	47	543	196	p2
148	left	48	543	196	p2
149	left	49	543	196	p2
109	left	50	542	196	p2
110	left	51	542	196	p2
111	left	52	542	196	p2
112	left	53	542	196	p2
150	left	54	543	196	p2
151	left	55	543	196	p2
152	left	56	543	196	p2
153	left	57	543	196	p2
154	left	58	543	196	p2
155	left	59	543	196	p2
156	left	60	543	196	p2
113	left	61	542	196	p2
114	left	62	542	196	p2
115	left	63	542	196	p2
116	left	64	542	196	p2
157	left	65	543	196	p2
158	left	66	543	196	p2
159	left	67	543	196	p2
160	left	68	543	196	p2
161	left	69	543	196	p2
162	left	70	543	196	p2
163	left	71	543	196	p2
117	left	72	542	196	p2
118	left	73	542	196	p2
119	left	74	542	196	p2
120	left	75	542	196	p2
164	left	76	543	196	p2
165	left	77	543	196	p2
166	left	78	543	196	p2
167	left	79	543	196	p2
168	left	80	543	196	p2
169	left	81	543	196	p2
170	left	82	543	196	p2
171	left	83	543	196	p2
172	left	84	543	196	p2
173	left	85	543	196	p2
174	left	86	543	196	p2
175	left	87	543	196	p2
176	left	88	543	196	p2
177	left	89	543	196	p2
200	left	1	546	230	p3
201	left	2	546	230	p3
202	left	3	546	230	p3
203	left	4	546	230	p3
204	left	5	546	230	p3
205	left	6	546	230	p3
206	left	7	546	230	p3
207	left	8	546	230	p3
208	left	9	546	230	p3
178	left	10	545	230	p3
179	left	11	545	230	p3
180	left	12	545	230	p3
181	left	13	545	230	p3
209	left	14	546	230	p3
210	left	15	546	230	p3
211	left	16	546	230	p3
212	left	17	546	230	p3
213	left	18	546	230	p3
214	left	19	546	230	p3
215	left	20	546	230	p3
216	left	21	546	230	p3
182	left	22	545	230	p3
183	left	23	545	230	p3
184	left	24	545	230	p3
185	left	25	545	230	p3
217	left	26	546	230	p3
218	left	27	546	230	p3
219	left	28	546	230	p3
220	left	29	546	230	p3
221	left	30	546	230	p3
222	left	31	546	230	p3
223	left	32	546	230	p3
224	left	33	546	230	p3
194	left	34	546	229	p3
195	left	35	546	229	p3
196	left	36	546	229	p3
197	left	37	546	229	p3
225	left	38	546	230	p3
226	left	39	546	230	p3
227	left	40	546	230	p3
228	left	41	546	230	p3
229	left	42	546	230	p3
230	left	43	546	230	p3
231	left	44	546	230	p3
232	left	45	546	230	p3
233	left	46	546	230	p3
234	left	47	546	230	p3
235	left	48	546	230	p3
236	left	49	546	230	p3
237	left	50	546	230	p3
238	left	51	546	230	p3
239	left	52	546	230	p3
240	left	53	546	230	p3
241	left	54	546	230	p3
242	left	55	546	230	p3
243	left	56	546	230	p3
244	left	57	546	230	p3
245	left	58	546	230	p3
246	left	59	546	230	p3
247	left	60	546	230	p3
248	left	61	546	230	p3
249	left	62	546	230	p3
250	left	63	546	230	p3
251	left	64	546	230	p3
186	left	65	545	230	p3
187	left	66	545	230	p3
188	left	67	545	230	p3
189	left	68	545	230	p3
252	left	69	546	230	p3
253	left	70	546	230	p3
254	left	71	546	230	p3
255	left	72	546	230	p3
256	left	73	546	230	p3
257	left	74	546	230	p3
258	left	75	546	230	p3
259	left	76	546	230	p3
260	left	77	546	230	p3
261	left	78	546	230	p3
262	left	79	546	230	p3
190	left	80	545	230	p3
191	left	81	545	230	p3
192	left	82	545	230	p3
193	left	83	545	230	p3
263	left	84	546	230	p3
264	left	85	546	230	p3
265	left	86	546	230	p3
266	left	87	546	230	p3
198	left	88	546	229	p3
199	left	89	546	229	p3
275	left	1	548	264	p4
276	left	2	548	264	p4
277	left	3	548	264	p4
278	left	4	548	264	p4
279	left	5	548	264	p4
280	left	6	548	264	p4
281	left	7	548	264	p4
282	left	8	548	264	p4
283	left	9	548	264	p4
267	left	10	547	264	p4
268	left	11	547	264	p4
269	left	12	547	264	p4
270	left	13	547	264	p4
284	left	14	548	264	p4
285	left	15	548	264	p4
286	left	16	548	264	p4
287	left	17	548	264	p4
288	left	18	548	264	p4
289	left	19	548	264	p4
290	left	20	548	264	p4
291	left	21	548	264	p4
292	left	22	548	264	p4
293	left	23	548	264	p4
294	left	24	548	264	p4
295	left	25	548	264	p4
296	left	26	548	264	p4
297	left	27	548	264	p4
298	left	28	548	264	p4
299	left	29	548	264	p4
300	left	30	548	264	p4
301	left	31	548	264	p4
302	left	32	548	264	p4
303	left	33	548	264	p4
304	left	34	548	264	p4
305	left	35	548	264	p4
306	left	36	548	264	p4
307	left	37	548	264	p4
308	left	38	548	264	p4
309	left	39	548	264	p4
310	left	40	548	264	p4
311	left	41	548	264	p4
271	left	42	547	264	p4
272	left	43	547	264	p4
273	left	44	547	264	p4
274	left	45	547	264	p4
312	left	46	548	264	p4
313	left	47	548	264	p4
314	left	48	548	264	p4
315	left	49	548	264	p4
316	left	50	548	264	p4
317	left	51	548	264	p4
318	left	52	548	264	p4
319	left	53	548	264	p4
320	left	54	548	264	p4
321	left	55	548	264	p4
322	left	56	548	264	p4
323	left	57	548	264	p4
324	left	58	548	264	p4
325	left	59	548	264	p4
326	left	60	548	264	p4
327	left	61	548	264	p4
328	left	62	548	264	p4
329	left	63	548	264	p4
330	left	64	548	264	p4
331	left	65	548	264	p4
332	left	66	548	264	p4
333	left	67	548	264	p4
334	left	68	548	264	p4
335	left	69	548	264	p4
336	left	70	548	264	p4
337	left	71	548	264	p4
338	left	72	548	264	p4
339	left	73	548	264	p4
340	left	74	548	264	p4
341	left	75	548	264	p4
342	left	76	548	264	p4
343	left	77	548	264	p4
344	left	78	548	264	p4
345	left	79	548	264	p4
346	left	80	548	264	p4
347	left	81	548	264	p4
348	left	82	548	264	p4
349	left	83	548	264	p4
350	left	84	548	264	p4
351	left	85	548	264	p4
352	left	86	548	264	p4
353	left	87	548	264	p4
354	left	88	548	264	p4
355	left	89	548	264	p4
372	left	1	608	155	p5
356	left	2	607	155	p5
357	left	3	607	155	p5
358	left	4	607	155	p5
359	left	5	607	155	p5
373	left	6	608	155	p5
374	left	7	608	155	p5
375	left	8	608	155	p5
376	left	9	608	155	p5
431	left	10	608	156	p5
432	left	11	608	156	p5
433	left	12	608	156	p5
434	left	13	608	156	p5
377	left	14	608	155	p5
378	left	15	608	155	p5
379	left	16	608	155	p5
380	left	17	608	155	p5
364	left	18	607	156	p5
365	left	19	607	156	p5
366	left	20	607	156	p5
367	left	21	607	156	p5
368	left	22	607	156	p5
369	left	23	607	156	p5
370	left	24	607	156	p5
371	left	25	607	156	p5
381	left	26	608	155	p5
382	left	27	608	155	p5
383	left	28	608	155	p5
384	left	29	608	155	p5
385	left	30	608	155	p5
386	left	31	608	155	p5
387	left	32	608	155	p5
388	left	33	608	155	p5
389	left	34	608	155	p5
390	left	35	608	155	p5
391	left	36	608	155	p5
392	left	37	608	155	p5
393	left	38	608	155	p5
394	left	39	608	155	p5
395	left	40	608	155	p5
396	left	41	608	155	p5
360	left	42	607	155	p5
361	left	43	607	155	p5
362	left	44	607	155	p5
363	left	45	607	155	p5
397	left	46	608	155	p5
398	left	47	608	155	p5
399	left	48	608	155	p5
