camera	frame	cX	cY
left	27	342	280
left	27	634	441
right	27	294	171
right	27	228	177
right	27	298	205
right	27	231	210
right	27	300	238
right	27	303	272
right	27	236	277
right	27	567	427
left	28	402	172
left	28	336	179
left	28	405	207
left	28	338	213
left	28	408	240
left	28	341	247
left	28	411	275
left	28	343	280
left	28	634	440
right	28	294	172
right	28	228	177
right	28	298	205
right	28	231	211
right	28	300	238
right	28	234	244
right	28	304	272
right	28	236	277
right	28	567	427
left	29	402	172
left	29	336	179
left	29	405	207
left	29	338	213
left	29	408	240
left	29	341	247
left	29	411	275
left	29	343	280
left	29	634	440
right	29	294	172
right	29	228	177
right	29	298	205
right	29	231	211
right	29	300	238
right	29	234	244
right	29	304	272
right	29	236	277
right	29	567	427
left	30	402	172
left	30	336	179
left	30	405	207
left	30	338	213
left	30	408	240
left	30	341	247
left	30	411	275
left	30	343	280
left	30	634	440
right	30	294	172
right	30	228	177
right	30	298	205
right	30	231	211
right	30	300	238
right	30	234	244
right	30	304	272
right	30	236	277
right	30	567	427
left	31	402	172
left	31	336	179
left	31	405	207
left	31	338	213
left	31	408	240
left	31	341	247
left	31	411	275
left	31	343	280
left	31	634	440
right	31	294	172
right	31	228	177
right	31	298	205
right	31	231	211
right	31	300	238
right	31	234	244
right	31	304	272
right	31	236	277
right	31	567	427
left	32	402	172
left	32	335	179
left	32	405	207
left	32	338	212
left	32	408	240
left	32	341	246
left	32	411	275
left	32	342	280
left	32	634	440
right	32	295	171
right	32	228	177
right	32	298	205
right	32	231	211
right	32	301	238
right	32	234	245
right	32	304	272
right	32	236	277
right	32	567	428
left	33	402	172
left	33	335	179
left	33	405	207
left	33	338	212
left	33	408	240
left	33	341	246
left	33	411	275
left	33	342	280
left	33	634	440
right	33	295	171
right	33	228	177
right	33	298	205
right	33	231	211
right	33	301	238
right	33	234	245
right	33	304	272
right	33	236	277
right	33	567	428
left	34	402	172
left	34	335	179
left	34	405	207
left	34	338	212
left	34	408	240
left	34	341	246
left	34	411	275
left	34	342	280
left	34	634	440
right	34	295	171
right	34	228	177
right	34	297	205
right	34	231	211
right	34	301	238
right	34	234	245
right	34	304	272
right	34	236	277
right	34	567	428
left	35	402	172
left	35	335	179
left	35	405	207
left	35	338	212
left	35	408	240
left	35	341	246
left	35	411	275
left	35	342	280
left	35	634	440
right	35	295	171
right	35	228	177
right	35	297	205
right	35	231	211
right	35	301	238
right	35	234	245
right	35	304	272
right	35	236	277
right	35	567	428
left	36	402	173
left	36	335	179
left	36	405	207
left	36	338	212
left	36	408	240
left	36	341	246
left	36	412	275
left	36	342	280
left	36	634	440
right	36	295	171
right	36	228	177
right	36	298	205
right	36	231	211
right	36	301	239
right	36	234	244
right	36	304	272
right	36	235	277
right	36	567	427
left	37	402	173
left	37	335	179
left	37	405	207
left	37	338	212
left	37	408	240
left	37	341	246
left	37	412	275
left	37	342	280
left	37	634	440
right	37	295	171
right	37	228	177
right	37	298	205
right	37	231	211
right	37	301	239
right	37	234	244
right	37	304	272
right	37	235	277
right	37	567	427
left	38	402	173
left	38	335	179
left	38	405	207
left	38	338	212
left	38	408	240
left	38	341	246
left	38	412	275
left	38	342	280
left	38	634	440
right	38	295	171
right	38	228	177
right	38	298	205
right	38	231	211
right	38	301	239
right	38	234	244
right	38	304	272
right	38	235	277
right	38	567	427
left	39	402	173
left	39	335	179
left	39	405	207
left	39	338	212
left	39	408	240
left	39	341	246
left	39	412	275
left	39	342	280
left	39	634	440
right	39	295	171
right	39	228	177
right	39	298	205
right	39	231	211
right	39	301	239
right	39	234	244
right	39	304	272
right	39	235	277
right	39	567	427
left	40	402	172
left	40	335	179
left	40	405	206
left	40	338	212
left	40	408	240
left	40	341	246
left	40	412	275
left	40	342	280
left	40	634	441
right	40	294	171
right	40	228	177
right	40	297	205
right	40	230	211
right	40	300	238
right	40	234	245
right	40	303	272
right	40	236	277
right	40	566	427
left	41	402	172
left	41	335	179
left	41	405	206
left	41	338	212
left	41	408	240
left	41	341	246
left	41	412	275
left	41	342	280
left	41	634	441
right	41	294	171
right	41	228	177
right	41	297	205
right	41	230	211
right	41	300	238
right	41	234	245
right	41	303	272
right	41	236	277
right	41	566	427
left	42	402	172
left	42	335	179
left	42	405	206
left	42	338	212
left	42	408	240
left	42	341	246
left	42	412	275
left	42	342	280
left	42	634	441
right	42	294	171
right	42	228	177
right	42	297	205
right	42	230	211
right	42	300	238
right	42	234	245
right	42	303	272
right	42	236	277
right	42	566	427
left	43	402	172
left	43	335	179
left	43	405	206
left	43	338	212
left	43	408	240
left	43	341	246
left	43	412	275
left	43	342	280
left	43	634	441
right	43	295	171
right	43	228	177
right	43	297	205
right	43	231	210
right	43	301	238
right	43	233	245
right	43	304	272
right	43	235	277
right	43	567	427
left	44	402	173
left	44	335	179
left	44	405	207
left	44	338	212
left	44	408	240
left	44	341	247
left	44	411	275
left	44	342	280
left	44	634	440
right	44	295	171
right	44	228	177
right	44	297	205
right	44	231	210
right	44	301	238
right	44	233	245
right	44	304	272
right	44	235	277
right	44	567	427
left	45	402	173
left	45	335	179
left	45	405	207
left	45	338	212
left	45	408	240
left	45	341	247
left	45	411	275
left	45	342	280
left	45	634	440
right	45	295	171
right	45	228	177
right	45	297	205
right	45	231	210
right	45	301	238
right	45	233	245
right	45	304	272
right	45	235	277
right	45	567	427
left	46	402	173
left	46	335	179
left	46	405	207
left	46	338	212
left	46	408	240
left	46	341	247
left	46	411	275
left	46	342	280
left	46	634	440
right	46	295	171
right	46	228	177
right	46	297	205
right	46	231	210
right	46	301	238
right	46	233	245
right	46	304	272
right	46	235	277
right	46	567	427
left	47	402	173
left	47	335	179
left	47	405	207
left	47	338	212
left	47	408	240
left	47	341	247
left	47	411	275
left	47	342	280
left	47	634	440
right	47	295	171
right	47	228	177
right	47	298	205
right	47	231	210
right	47	300	238
right	47	234	245
right	47	304	272
right	47	236	277
right	47	567	427
left	48	401	172
left	48	335	179
left	48	405	207
left	48	338	212
left	48	408	240
left	48	341	247
left	48	411	275
left	48	342	280
left	48	634	440
right	48	295	171
right	48	228	177
right	48	298	205
right	48	231	210
right	48	300	238
right	48	234	245
right	48	304	272
right	48	236	277
right	48	567	427
left	49	401	172
left	49	335	179
left	49	405	207
left	49	338	212
left	49	408	240
left	49	341	247
left	49	411	275
left	49	342	280
left	49	634	440
right	49	295	171
right	49	228	177
right	49	298	205
right	49	231	210
right	49	300	238
right	49	234	245
right	49	304	272
right	49	236	277
right	49	567	427
left	50	401	172
left	50	335	179
left	50	405	207
left	50	338	212
left	50	408	240
left	50	341	247
left	50	411	275
left	50	342	280
left	50	634	440
right	50	295	171
right	50	228	177
right	50	298	205
right	50	231	210
right	50	300	238
right	50	234	245
right	50	304	272
right	50	236	277
right	50	567	427
left	51	402	172
left	51	335	179
left	51	405	207
left	51	338	212
left	51	408	240
left	51	341	247
left	51	411	275
left	51	342	280
left	51	634	440
right	51	294	171
right	51	228	177
right	51	298	205
right	51	231	210
right	51	301	238
right	51	233	245
right	51	304	272
right	51	236	277
right	51	567	427
left	52	402	172
left	52	335	179
left	52	405	207
left	52	338	212
left	52	408	240
left	52	341	247
left	52	411	275
left	52	342	280
left	52	634	440
right	52	294	171
right	52	228	177
right	52	298	205
right	52	231	210
right	52	301	238
right	52	233	245
right	52	304	272
right	52	236	277
right	52	567	427
left	53	402	172
left	53	335	179
left	53	405	207
left	53	338	212
left	53	408	240
left	53	341	247
left	53	411	275
left	53	342	280
left	53	634	440
right	53	294	171
right	53	228	177
right	53	298	205
right	53	231	210
right	53	301	238
right	53	233	245
right	53	304	272
right	53	236	277
right	53	567	427
left	54	402	172
left	54	335	179
left	54	405	207
left	54	338	212
left	54	408	240
left	54	341	247
left	54	411	275
left	54	342	280
left	54	634	440
right	54	294	171
right	54	228	177
right	54	298	205
right	54	231	210
right	54	301	238
right	54	233	245
right	54	304	272
right	54	236	277
right	54	567	427
left	55	402	173
left	55	335	179
left	55	405	207
left	55	338	212
left	55	408	240
left	55	340	247
left	55	411	275
left	55	342	280
left	55	634	441
right	55	294	172
right	55	228	177
right	55	297	205
right	55	231	211
right	55	301	238
right	55	234	245
right	55	304	272
right	55	236	277
right	55	566	427
left	56	402	173
left	56	335	179
left	56	405	207
left	56	338	212
left	56	408	240
left	56	340	247
left	56	411	275
left	56	342	280
left	56	634	441
right	56	294	172
right	56	228	177
right	56	297	205
right	56	231	211
right	56	301	238
right	56	234	245
right	56	304	272
right	56	236	277
right	56	566	427
left	57	402	173
left	57	335	179
left	57	405	207
left	57	338	212
left	57	408	240
left	57	340	247
left	57	411	275
left	57	342	280
left	57	634	441
right	57	294	172
right	57	228	177
right	57	297	205
right	57	231	211
right	57	301	238
right	57	234	245
right	57	304	272
right	57	236	277
right	57	566	427
left	58	402	173
left	58	335	179
left	58	405	207
left	58	338	212
left	58	408	240
left	58	340	247
left	58	411	275
left	58	342	280
left	58	634	441
right	58	295	171
right	58	229	177
right	58	297	205
right	58	231	211
right	58	301	238
right	58	234	245
right	58	304	272
right	58	236	277
right	58	567	427
left	59	402	172
left	59	335	179
left	59	405	207
left	59	338	212
left	59	408	240
left	59	340	247
left	59	411	275
left	59	342	280
left	59	634	440
right	59	295	171
right	59	229	177
right	59	297	205
right	59	231	211
right	59	301	238
right	59	234	245
right	59	304	272
right	59	236	277
right	59	567	427
left	60	402	172
left	60	335	179
left	60	405	207
left	60	338	212
left	60	408	240
left	60	340	247
left	60	411	275
left	60	342	280
left	60	634	440
right	60	295	171
right	60	229	177
right	60	297	205
right	60	231	211
right	60	301	238
right	60	234	245
right	60	304	272
right	60	236	277
right	60	567	427
left	61	402	172
left	61	335	179
left	61	405	207
left	61	338	212
left	61	408	240
left	61	340	247
left	61	411	275
left	61	342	280
left	61	634	440
right	61	295	171
right	61	229	177
right	61	297	205
right	61	231	211
right	61	301	238
right	61	234	245
right	61	304	272
right	61	236	277
right	61	567	427
left	62	402	172
left	62	335	179
left	62	405	207
left	62	338	212
left	62	408	240
left	62	340	247
left	62	411	275
left	62	342	280
left	62	634	440
right	62	294	171
right	62	228	177
right	62	298	205
right	62	231	211
right	62	300	238
right	62	233	245
right	62	304	272
right	62	236	277
right	62	567	427
left	63	402	172
left	63	335	179
left	63	405	207
left	63	338	213
left	63	408	240
left	63	340	247
left	63	411	275
left	63	342	280
left	63	634	440
right	63	294	171
right	63	228	177
right	63	298	205
right	63	231	211
right	63	300	238
right	63	233	245
right	63	304	272
right	63	236	277
right	63	567	427
left	64	402	172
left	64	335	179
left	64	405	207
left	64	338	213
left	64	408	240
left	64	340	247
left	64	411	275
left	64	342	280
left	64	634	440
right	64	294	171
right	64	228	177
right	64	298	205
right	64	231	211
right	64	300	238
right	64	233	245
right	64	304	272
right	64	236	277
right	64	567	427
left	65	402	172
left	65	335	179
left	65	405	207
left	65	338	213
left	65	408	240
left	65	340	247
left	65	411	275
left	65	342	280
left	65	634	440
right	65	294	171
right	65	228	177
right	65	298	205
right	65	231	211
right	65	300	238
right	65	233	245
right	65	304	272
right	65	236	277
right	65	567	427
left	66	402	172
left	66	335	179
left	66	405	207
left	66	338	212
left	66	408	240
left	66	341	247
left	66	411	275
left	66	342	280
left	66	634	441
right	66	294	171
right	66	228	177
right	66	298	205
right	66	231	211
right	66	301	238
right	66	234	245
right	66	304	272
right	66	236	277
right	66	567	427
left	67	402	172
left	67	335	179
left	67	405	207
left	67	338	212
left	67	408	240
left	67	341	247
left	67	411	275
left	67	342	280
left	67	634	441
right	67	294	171
right	67	228	177
right	67	298	205
right	67	231	211
right	67	301	238
right	67	234	245
right	67	304	272
right	67	236	277
right	67	567	427
left	68	402	172
left	68	335	179
left	68	405	207
left	68	338	212
left	68	408	240
left	68	341	247
left	68	411	275
left	68	342	280
left	68	634	441
right	68	294	171
right	68	228	177
right	68	298	205
right	68	231	211
right	68	301	238
right	68	234	245
right	68	304	272
right	68	236	277
right	68	567	427
left	69	402	172
left	69	335	179
left	69	405	207
left	69	338	212
left	69	408	240
left	69	341	247
left	69	411	275
left	69	342	280
left	69	634	441
right	69	294	171
right	69	228	177
right	69	298	205
right	69	231	211
right	69	301	238
right	69	234	245
right	69	304	272
right	69	236	277
right	69	567	427
left	70	402	172
left	70	335	179
left	70	405	207
left	70	338	212
left	70	408	241
left	70	341	247
left	70	411	275
left	70	342	280
left	70	634	441
right	70	294	172
right	70	228	176
right	70	231	210
right	70	300	238
right	70	234	245
right	70	304	272
right	70	235	277
right	70	567	427
left	71	402	172
left	71	335	179
left	71	405	207
left	71	338	212
left	71	408	241
left	71	341	247
left	71	411	275
left	71	342	280
left	71	634	441
right	71	294	172
right	71	228	176
right	71	231	210
right	71	300	238
right	71	234	245
right	71	304	272
right	71	235	277
right	71	567	427
left	72	402	172
left	72	335	179
left	72	405	207
left	72	338	212
left	72	408	241
left	72	341	247
left	72	411	275
left	72	342	280
left	72	634	441
right	72	294	172
right	72	228	176
right	72	231	210
right	72	300	238
right	72	234	245
right	72	304	272
right	72	235	277
right	72	567	427
left	73	402	172
left	73	335	179
left	73	405	207
left	73	338	212
left	73	408	241
left	73	341	247
left	73	411	275
left	73	342	280
left	73	634	441
right	73	295	171
right	73	228	177
right	73	298	205
right	73	231	210
right	73	301	238
right	73	234	245
right	73	303	272
right	73	235	277
right	73	567	427
left	74	402	172
left	74	335	179
left	74	405	207
left	74	338	212
left	74	408	240
left	74	341	247
left	74	411	275
left	74	342	280
left	74	634	441
right	74	295	171
right	74	228	177
right	74	298	205
right	74	231	210
right	74	301	238
right	74	234	245
right	74	303	272
right	74	235	277
right	74	567	427
left	75	402	172
left	75	335	179
left	75	405	207
left	75	338	212
left	75	408	240
left	75	341	247
left	75	411	275
left	75	342	280
left	75	634	441
right	75	295	171
right	75	228	177
right	75	298	205
right	75	231	210
right	75	301	238
right	75	234	245
right	75	303	272
right	75	235	277
right	75	567	427
left	76	402	172
left	76	335	179
left	76	405	207
left	76	338	212
left	76	408	240
left	76	341	247
left	76	411	275
left	76	342	280
left	76	634	441
right	76	295	171
right	76	228	177
right	76	298	205
right	76	231	210
right	76	301	238
right	76	234	245
right	76	303	272
right	76	235	277
right	76	567	427
left	77	402	172
left	77	335	179
left	77	405	207
left	77	338	212
left	77	408	240
left	77	341	247
left	77	411	275
left	77	342	280
left	77	634	441
right	77	295	171
right	77	228	177
right	77	297	205
right	77	231	211
right	77	300	238
right	77	234	244
right	77	303	272
right	77	236	277
right	77	567	427
left	78	402	172
left	78	335	179
left	78	405	207
left	78	338	212
left	78	408	240
left	78	341	247
left	78	412	274
left	78	342	280
left	78	634	440
right	78	295	171
right	78	228	177
right	78	297	205
right	78	231	211
right	78	300	238
right	78	234	244
right	78	303	272
right	78	236	277
right	78	567	427
left	79	402	172
left	79	335	179
left	79	405	207
left	79	338	212
left	79	408	240
left	79	341	247
left	79	412	274
left	79	342	280
left	79	634	440
right	79	295	171
right	79	228	177
right	79	297	205
right	79	231	211
right	79	300	238
right	79	234	244
right	79	303	272
right	79	236	277
right	79	567	427
left	80	402	172
left	80	335	179
left	80	405	207
left	80	338	212
left	80	408	240
left	80	341	247
left	80	412	274
left	80	342	280
left	80	634	440
right	80	295	171
right	80	228	177
right	80	297	205
right	80	231	211
right	80	300	238
right	80	234	244
right	80	303	272
right	80	236	277
right	80	567	427
left	81	402	173
left	81	335	179
left	81	405	207
left	81	338	213
left	81	408	240
left	81	341	247
left	81	411	275
left	81	342	280
left	81	634	441
right	81	294	171
right	81	228	177
right	81	298	205
right	81	231	210
right	81	301	238
right	81	234	245
right	81	303	272
right	81	236	277
right	81	567	427
left	82	402	173
left	82	335	179
left	82	405	207
left	82	338	213
left	82	408	240
left	82	341	247
left	82	411	275
left	82	342	280
left	82	634	441
right	82	294	171
right	82	228	177
right	82	298	205
right	82	231	210
right	82	301	238
right	82	234	245
right	82	303	272
right	82	236	277
right	82	567	427
left	83	402	173
left	83	335	179
left	83	405	207
left	83	338	213
left	83	408	240
left	83	341	247
left	83	411	275
left	83	342	280
left	83	634	441
right	83	294	171
right	83	228	177
right	83	298	205
right	83	231	210
right	83	301	238
right	83	234	245
right	83	303	272
right	83	236	277
right	83	567	427
left	84	402	173
left	84	335	179
left	84	405	207
left	84	338	213
left	84	408	240
left	84	341	247
left	84	411	275
left	84	342	280
left	84	634	441
right	84	294	171
right	84	228	177
right	84	298	205
right	84	231	210
right	84	301	238
right	84	234	245
right	84	303	272
right	84	236	277
right	84	567	427
left	85	402	172
left	85	335	179
left	85	405	207
left	85	338	212
left	85	408	240
left	85	340	247
left	85	411	275
left	85	342	280
left	85	634	440
right	85	294	171
right	85	228	177
right	85	298	205
right	85	231	210
right	85	300	238
right	85	234	245
right	85	304	272
right	85	236	277
right	85	567	427
left	86	402	172
left	86	335	179
left	86	405	207
left	86	338	212
left	86	408	240
left	86	340	247
left	86	411	275
left	86	342	280
left	86	634	440
right	86	294	171
right	86	228	177
right	86	298	205
right	86	231	210
right	86	300	238
right	86	234	245
right	86	304	272
right	86	236	277
right	86	567	427
left	87	402	172
left	87	335	179
left	87	405	207
left	87	338	212
left	87	408	240
left	87	340	247
left	87	411	275
left	87	342	280
left	87	634	440
right	87	294	171
right	87	228	177
right	87	298	205
right	87	231	210
right	87	300	238
right	87	234	245
right	87	304	272
right	87	236	277
right	87	567	427
left	88	402	172
left	88	335	179
left	88	405	207
left	88	338	212
left	88	408	240
left	88	340	247
left	88	411	275
left	88	342	280
left	88	634	440
right	88	294	171
right	88	228	177
right	88	298	205
right	88	231	210
right	88	300	238
right	88	234	245
right	88	304	272
right	88	236	277
right	88	567	427
left	89	402	172
left	89	336	179
left	89	405	206
left	89	338	213
left	89	408	240
left	89	341	246
left	89	411	275
left	89	342	280
left	89	634	441
right	89	294	171
right	89	228	177
right	89	298	205
right	89	231	210
right	89	301	238
right	89	234	245
right	89	304	272
right	89	236	277
right	89	567	427
