	camera	frame	cX	cY	pulse
853	right	63	228	177	p10
854	right	64	228	177	p10
855	right	65	228	177	p10
856	right	66	228	177	p10
857	right	67	228	177	p10
858	right	68	228	177	p10
859	right	69	228	177	p10
801	right	70	228	176	p10
802	right	71	228	176	p10
803	right	72	228	176	p10
860	right	73	228	177	p10
861	right	74	228	177	p10
862	right	75	228	177	p10
863	right	76	228	177	p10
864	right	77	228	177	p10
865	right	78	228	177	p10
866	right	79	228	177	p10
867	right	80	228	177	p10
868	right	81	228	177	p10
869	right	82	228	177	p10
870	right	83	228	177	p10
871	right	84	228	177	p10
872	right	85	228	177	p10
873	right	86	228	177	p10
874	right	87	228	177	p10
875	right	88	228	177	p10
876	right	89	228	177	p10
933	right	1	231	211	p11
889	right	2	231	210	p11
934	right	3	231	211	p11
935	right	4	231	211	p11
936	right	5	231	211	p11
937	right	6	231	211	p11
938	right	7	231	211	p11
939	right	8	231	211	p11
940	right	9	231	211	p11
941	right	10	231	211	p11
942	right	11	231	211	p11
943	right	12	231	211	p11
890	right	13	231	210	p11
891	right	14	231	210	p11
892	right	15	231	210	p11
893	right	16	231	210	p11
894	right	17	231	210	p11
895	right	18	231	210	p11
896	right	19	231	210	p11
897	right	20	231	210	p11
898	right	21	231	210	p11
899	right	22	231	210	p11
900	right	23	231	210	p11
901	right	24	231	210	p11
902	right	25	231	210	p11
903	right	26	231	210	p11
904	right	27	231	210	p11
944	right	28	231	211	p11
945	right	29	231	211	p11
946	right	30	231	211	p11
947	right	31	231	211	p11
948	right	32	231	211	p11
949	right	33	231	211	p11
950	right	34	231	211	p11
951	right	35	231	211	p11
952	right	36	231	211	p11
953	right	37	231	211	p11
954	right	38	231	211	p11
955	right	39	231	211	p11
886	right	40	230	211	p11
887	right	41	230	211	p11
888	right	42	230	211	p11
905	right	43	231	210	p11
906	right	44	231	210	p11
907	right	45	231	210	p11
908	right	46	231	210	p11
909	right	47	231	210	p11
910	right	48	231	210	p11
911	right	49	231	210	p11
912	right	50	231	210	p11
913	right	51	231	210	p11
914	right	52	231	210	p11
915	right	53	231	210	p11
916	right	54	231	210	p11
956	right	55	231	211	p11
957	right	56	231	211	p11
958	right	57	231	211	p11
959	right	58	231	211	p11
960	right	59	231	211	p11
961	right	60	231	211	p11
962	right	61	231	211	p11
963	right	62	231	211	p11
964	right	63	231	211	p11
965	right	64	231	211	p11
966	right	65	231	211	p11
967	right	66	231	211	p11
968	right	67	231	211	p11
969	right	68	231	211	p11
970	right	69	231	211	p11
917	right	70	231	210	p11
918	right	71	231	210	p11
919	right	72	231	210	p11
920	right	73	231	210	p11
921	right	74	231	210	p11
922	right	75	231	210	p11
923	right	76	231	210	p11
971	right	77	231	211	p11
972	right	78	231	211	p11
973	right	79	231	211	p11
974	right	80	231	211	p11
924	right	81	231	210	p11
925	right	82	231	210	p11
926	right	83	231	210	p11
927	right	84	231	210	p11
928	right	85	231	210	p11
929	right	86	231	210	p11
930	right	87	231	210	p11
931	right	88	231	210	p11
932	right	89	231	210	p11
979	right	1	233	245	p12
998	right	2	234	244	p12
980	right	3	233	245	p12
981	right	4	233	245	p12
982	right	5	233	245	p12
983	right	6	233	245	p12
984	right	7	233	245	p12
985	right	8	233	245	p12
999	right	9	234	244	p12
1000	right	10	234	244	p12
1001	right	11	234	244	p12
1002	right	12	234	244	p12
1015	right	13	234	245	p12
1016	right	14	234	245	p12
1017	right	15	234	245	p12
1018	right	16	234	245	p12
1019	right	17	234	245	p12
1020	right	18	234	245	p12
1021	right	19	234	245	p12
1022	right	20	234	245	p12
975	right	21	233	244	p12
976	right	22	233	244	p12
977	right	23	233	244	p12
978	right	24	233	244	p12
1003	right	28	234	244	p12
1004	right	29	234	244	p12
1005	right	30	234	244	p12
1006	right	31	234	244	p12
1023	right	32	234	245	p12
1024	right	33	234	245	p12
1025	right	34	234	245	p12
1026	right	35	234	245	p12
1007	right	36	234	244	p12
1008	right	37	234	244	p12
1009	right	38	234	244	p12
1010	right	39	234	244	p12
1027	right	40	234	245	p12
1028	right	41	234	245	p12
1029	right	42	234	245	p12
986	right	43	233	245	p12
987	right	44	233	245	p12
988	right	45	233	245	p12
989	right	46	233	245	p12
1030	right	47	234	245	p12
1031	right	48	234	245	p12
1032	right	49	234	245	p12
1033	right	50	234	245	p12
990	right	51	233	245	p12
991	right	52	233	245	p12
992	right	53	233	245	p12
993	right	54	233	245	p12
1034	right	55	234	245	p12
1035	right	56	234	245	p12
1036	right	57	234	245	p12
1037	right	58	234	245	p12
1038	right	59	234	245	p12
1039	right	60	234	245	p12
1040	right	61	234	245	p12
994	right	62	233	245	p12
995	right	63	233	245	p12
996	right	64	233	245	p12
997	right	65	233	245	p12
1041	right	66	234	245	p12
1042	right	67	234	245	p12
1043	right	68	234	245	p12
1044	right	69	234	245	p12
1045	right	70	234	245	p12
1046	right	71	234	245	p12
1047	right	72	234	245	p12
1048	right	73	234	245	p12
1049	right	74	234	245	p12
1050	right	75	234	245	p12
1051	right	76	234	245	p12
1011	right	77	234	244	p12
1012	right	78	234	244	p12
1013	right	79	234	244	p12
1014	right	80	234	244	p12
1052	right	81	234	245	p12
1053	right	82	234	245	p12
1054	right	83	234	245	p12
1055	right	84	234	245	p12
1056	right	85	234	245	p12
1057	right	86	234	245	p12
1058	right	87	234	245	p12
1059	right	88	234	245	p12
1060	right	89	234	245	p12
1084	right	1	236	277	p13
1085	right	2	236	277	p13
1086	right	3	236	277	p13
1087	right	4	236	277	p13
1061	right	5	235	277	p13
1062	right	6	235	277	p13
1063	right	7	235	277	p13
1064	right	8	235	277	p13
1088	right	9	236	277	p13
1089	right	10	236	277	p13
1090	right	11	236	277	p13
1091	right	12	236	277	p13
1092	right	13	236	277	p13
1093	right	14	236	277	p13
1094	right	15	236	277	p13
1095	right	16	236	277	p13
1065	right	17	235	277	p13
1066	right	18	235	277	p13
1067	right	19	235	277	p13
1068	right	20	235	277	p13
1096	right	21	236	277	p13
1097	right	22	236	277	p13
1098	right	23	236	277	p13
1099	right	24	236	277	p13
1100	right	25	236	277	p13
1101	right	26	236	277	p13
1102	right	27	236	277	p13
1103	right	28	236	277	p13
1104	right	29	236	277	p13
1105	right	30	236	277	p13
1106	right	31	236	277	p13
1107	right	32	236	277	p13
1108	right	33	236	277	p13
1109	right	34	236	277	p13
1110	right	35	236	277	p13
1069	right	36	235	277	p13
1070	right	37	235	277	p13
1071	right	38	235	277	p13
1072	right	39	235	277	p13
1111	right	40	236	277	p13
1112	right	41	236	277	p13
1113	right	42	236	277	p13
1073	right	43	235	277	p13
1074	right	44	235	277	p13
1075	right	45	235	277	p13
1076	right	46	235	277	p13
1114	right	47	236	277	p13
1115	right	48	236	277	p13
1116	right	49	236	277	p13
1117	right	50	236	277	p13
1118	right	51	236	277	p13
1119	right	52	236	277	p13
1120	right	53	236	277	p13
1121	right	54	236	277	p13
1122	right	55	236	277	p13
1123	right	56	236	277	p13
1124	right	57	236	277	p13
1125	right	58	236	277	p13
1126	right	59	236	277	p13
1127	right	60	236	277	p13
1128	right	61	236	277	p13
1129	right	62	236	277	p13
1130	right	63	236	277	p13
1131	right	64	236	277	p13
1132	right	65	236	277	p13
1133	right	66	236	277	p13
1134	right	67	236	277	p13
1135	right	68	236	277	p13
1136	right	69	236	277	p13
1077	right	70	235	277	p13
1078	right	71	235	277	p13
1079	right	72	235	277	p13
1080	right	73	235	277	p13
1081	right	74	235	277	p13
1082	right	75	235	277	p13
1083	right	76	235	277	p13
1137	right	77	236	277	p13
1138	right	78	236	277	p13
1139	right	79	236	277	p13
1140	right	80	236	277	p13
1141	right	81	236	277	p13
1142	right	82	236	277	p13
1143	right	83	236	277	p13
1144	right	84	236	277	p13
1145	right	85	236	277	p13
1146	right	86	236	277	p13
1147	right	87	236	277	p13
1148	right	88	236	277	p13
1149	right	89	236	277	p13
1150	right	1	294	171	p14
1151	right	2	294	171	p14
1152	right	3	294	171	p14
1153	right	4	294	171	p14
1181	right	5	294	172	p14
1182	right	6	294	172	p14
1183	right	7	294	172	p14
1184	right	8	294	172	p14
1195	right	9	295	171	p14
1196	right	10	295	171	p14
1197	right	11	295	171	p14
1198	right	12	295	171	p14
1199	right	13	295	171	p14
1200	right	14	295	171	p14
1201	right	15	295	171	p14
1202	right	16	295	171	p14
1203	right	17	295	171	p14
1204	right	18	295	171	p14
1205	right	19	295	171	p14
1206	right	20	295	171	p14
1207	right	21	295	171	p14
1208	right	22	295	171	p14
1209	right	23	295	171	p14
1210	right	24	295	171	p14
1154	right	25	294	171	p14
1155	right	26	294	171	p14
1156	right	27	294	171	p14
1185	right	28	294	172	p14
1186	right	29	294	172	p14
1187	right	30	294	172	p14
1188	right	31	294	172	p14
1211	right	32	295	171	p14
1212	right	33	295	171	p14
1213	right	34	295	171	p14
1214	right	35	295	171	p14
1215	right	36	295	171	p14
1216	right	37	295	171	p14
1217	right	38	295	171	p14
1218	right	39	295	171	p14
1157	right	40	294	171	p14
1158	right	41	294	171	p14
1159	right	42	294	171	p14
1219	right	43	295	171	p14
1220	right	44	295	171	p14
1221	right	45	295	171	p14
1222	right	46	295	171	p14
1223	right	47	295	171	p14
1224	right	48	295	171	p14
1225	right	49	295	171	p14
1226	right	50	295	171	p14
1160	right	51	294	171	p14
1161	right	52	294	171	p14
1162	right	53	294	171	p14
1163	right	54	294	171	p14
1189	right	55	294	172	p14
1190	right	56	294	172	p14
1191	right	57	294	172	p14
1227	right	58	295	171	p14
1228	right	59	295	171	p14
1229	right	60	295	171	p14
1230	right	61	295	171	p14
1164	right	62	294	171	p14
1165	right	63	294	171	p14
1166	right	64	294	171	p14
1167	right	65	294	171	p14
1168	right	66	294	171	p14
1169	right	67	294	171	p14
1170	right	68	294	171	p14
1171	right	69	294	171	p14
1192	right	70	294	172	p14
1193	right	71	294	172	p14
1194	right	72	294	172	p14
1231	right	73	295	171	p14
1232	right	74	295	171	p14
1233	right	75	295	171	p14
1234	right	76	295	171	p14
1235	right	77	295	171	p14
1236	right	78	295	171	p14
1237	right	79	295	171	p14
1238	right	80	295	171	p14
1172	right	81	294	171	p14
1173	right	82	294	171	p14
1174	right	83	294	171	p14
1175	right	84	294	171	p14
1176	right	85	294	171	p14
1177	right	86	294	171	p14
1178	right	87	294	171	p14
1179	right	88	294	171	p14
1180	right	89	294	171	p14
1263	right	1	298	205	p15
1264	right	2	298	205	p15
1239	right	5	297	205	p15
1240	right	6	297	205	p15
1241	right	7	297	205	p15
1242	right	8	297	205	p15
1265	right	9	298	205	p15
1266	right	10	298	205	p15
1267	right	11	298	205	p15
1268	right	12	298	205	p15
1269	right	13	298	205	p15
1270	right	14	298	205	p15
1271	right	15	298	205	p15
1272	right	16	298	205	p15
1273	right	17	298	205	p15
1274	right	18	298	205	p15
1275	right	19	298	205	p15
1276	right	20	298	205	p15
1277	right	21	298	205	p15
1278	right	22	298	205	p15
1279	right	23	298	205	p15
1280	right	24	298	205	p15
1281	right	25	298	205	p15
1282	right	26	298	205	p15
1283	right	27	298	205	p15
1284	right	28	298	205	p15
1285	right	29	298	205	p15
1286	right	30	298	205	p15
1287	right	31	298	205	p15
1288	right	32	298	205	p15
1289	right	33	298	205	p15
1243	right	34	297	205	p15
1244	right	35	297	205	p15
1290	right	36	298	205	p15
1291	right	37	298	205	p15
1292	right	38	298	205	p15
1293	right	39	298	205	p15
1245	right	40	297	205	p15
1246	right	41	297	205	p15
1247	right	42	297	205	p15
1248	right	43	297	205	p15
1249	right	44	297	205	p15
1250	right	45	297	205	p15
1251	right	46	297	205	p15
1294	right	47	298	205	p15
1295	right	48	298	205	p15
1296	right	49	298	205	p15
1297	right	50	298	205	p15
1298	right	51	298	205	p15
1299	right	52	298	205	p15
1300	right	53	298	205	p15
1301	right	54	298	205	p15
1252	right	55	297	205	p15
1253	right	56	297	205	p15
1254	right	57	297	205	p15
1255	right	58	297	205	p15
1256	right	59	297	205	p15
1257	right	60	297	205	p15
1258	right	61	297	205	p15
1302	right	62	298	205	p15
1303	right	63	298	205	p15
1304	right	64	298	205	p15
1305	right	65	298	205	p15
1306	right	66	298	205	p15
1307	right	67	298	205	p15
1308	right	68	298	205	p15
1309	right	69	298	205	p15
1310	right	73	298	205	p15
1311	right	74	298	205	p15
1312	right	75	298	205	p15
1313	right	76	298	205	p15
1259	right	77	297	205	p15
1260	right	78	297	205	p15
1261	right	79	297	205	p15
1262	right	80	297	205	p15
1314	right	81	298	205	p15
1315	right	82	298	205	p15
1316	right	83	298	205	p15
1317	right	84	298	205	p15
1318	right	85	298	205	p15
1319	right	86	298	205	p15
1320	right	87	298	205	p15
1321	right	88	298	205	p15
1322	right	89	298	205	p15
1356	right	1	301	238	p16
1357	right	2	301	238	p16
1358	right	3	301	238	p16
1359	right	4	301	238	p16
1360	right	5	301	238	p16
1361	right	6	301	238	p16
1362	right	7	301	238	p16
1363	right	8	301	238	p16
1323	right	9	300	238	p16
1324	right	10	300	238	p16
1325	right	11	300	238	p16
1326	right	12	300	238	p16
1364	right	13	301	238	p16
1365	right	14	301	238	p16
1366	right	15	301	238	p16
1367	right	16	301	238	p16
1368	right	17	301	238	p16
1369	right	18	301	238	p16
1370	right	19	301	238	p16
1371	right	20	301	238	p16
1372	right	21	301	238	p16
1373	right	22	301	238	p16
1374	right	23	301	238	p16
1375	right	24	301	238	p16
1327	right	25	300	238	p16
1328	right	26	300	238	p16
1329	right	27	300	238	p16
1330	right	28	300	238	p16
1331	right	29	300	238	p16
1332	right	30	300	238	p16
1333	right	31	300	238	p16
1376	right	32	301	238	p16
1377	right	33	301	238	p16
1378	right	34	301	238	p16
1379	right	35	301	238	p16
1408	right	36	301	239	p16
1409	right	37	301	239	p16
1410	right	38	301	239	p16
1411	right	39	301	239	p16
1334	right	40	300	238	p16
1335	right	41	300	238	p16
1336	right	42	300	238	p16
1380	right	43	301	238	p16
1381	right	44	301	238	p16
1382	right	45	301	238	p16
1383	right	46	301	238	p16
1337	right	47	300	238	p16
1338	right	48	300	238	p16
1339	right	49	300	238	p16
1340	right	50	300	238	p16
1384	right	51	301	238	p16
1385	right	52	301	238	p16
1386	right	53	301	238	p16
1387	right	54	301	238	p16
1388	right	55	301	238	p16
1389	right	56	301	238	p16
1390	right	57	301	238	p16
1391	right	58	301	238	p16
1392	right	59	301	238	p16
1393	right	60	301	238	p16
1394	right	61	301	238	p16
1341	right	62	300	238	p16
1342	right	63	300	238	p16
1343	right	64	300	238	p16
1344	right	65	300	238	p16
1395	right	66	301	238	p16
1396	right	67	301	238	p16
1397	right	68	301	238	p16
1398	right	69	301	238	p16
1345	right	70	300	238	p16
1346	right	71	300	238	p16
1347	right	72	300	238	p16
1399	right	73	301	238	p16
1400	right	74	301	238	p16
1401	right	75	301	238	p16
1402	right	76	301	238	p16
1348	right	77	300	238	p16
1349	right	78	300	238	p16
1350	right	79	300	238	p16
1351	right	80	300	238	p16
1403	right	81	301	238	p16
1404	right	82	301	238	p16
1405	right	83	301	238	p16
1406	right	84	301	238	p16
1352	right	85	300	238	p16
1353	right	86	300	238	p16
1354	right	87	300	238	p16
1355	right	88	300	238	p16
1407	right	89	301	238	p16
1430	right	1	304	272	p17
1431	right	2	304	272	p17
1432	right	3	304	272	p17
1433	right	4	304	272	p17
1434	right	5	304	272	p17
1435	right	6	304	272	p17
1436	right	7	304	272	p17
1437	right	8	304	272	p17
1438	right	9	304	272	p17
1439	right	10	304	272	p17
1440	right	11	304	272	p17
1441	right	12	304	272	p17
1442	right	13	304	272	p17
1443	right	14	304	272	p17
1444	right	15	304	272	p17
1445	right	16	304	272	p17
1446	right	17	304	272	p17
1447	right	18	304	272	p17
1448	right	19	304	272	p17
1449	right	20	304	272	p17
1450	right	21	304	272	p17
1451	right	22	304	272	p17
1452	right	23	304	272	p17
1453	right	24	304	272	p17
1412	right	25	303	272	p17
1413	right	26	303	272	p17
1414	right	27	303	272	p17
1454	right	28	304	272	p17
1455	right	29	304	272	p17
1456	right	30	304	272	p17
1457	right	31	304	272	p17
1458	right	32	304	272	p17
1459	right	33	304	272	p17
1460	right	34	304	272	p17
1461	right	35	304	272	p17
1462	right	36	304	272	p17
1463	right	37	304	272	p17
1464	right	38	304	272	p17
1465	right	39	304	272	p17
1415	right	40	303	272	p17
1416	right	41	303	272	p17
1417	right	42	303	272	p17
1466	right	43	304	272	p17
1467	right	44	304	272	p17
1468	right	45	304	272	p17
1469	right	46	304	272	p17
1470	right	47	304	272	p17
1471	right	48	304	272	p17
1472	right	49	304	272	p17
1473	right	50	304	272	p17
1474	right	51	304	272	p17
1475	right	52	304	272	p17
1476	right	53	304	272	p17
1477	right	54	304	272	p17
1478	right	55	304	272	p17
1479	right	56	304	272	p17
1480	right	57	304	272	p17
1481	right	58	304	272	p17
1482	right	59	304	272	p17
1483	right	60	304	272	p17
1484	right	61	304	272	p17
1485	right	62	304	272	p17
1486	right	63	304	272	p17
1487	right	64	304	272	p17
1488	right	65	304	272	p17
1489	right	66	304	272	p17
1490	right	67	304	272	p17
1491	right	68	304	272	p17
1492	right	69	304	272	p17
1493	right	70	304	272	p17
1494	right	71	304	272	p17
1495	right	72	304	272	p17
1418	right	73	303	272	p17
1419	right	74	303	272	p17
1420	right	75	303	272	p17
1421	right	76	303	272	p17
1422	right	77	303	272	p17
1423	right	78	303	272	p17
1424	right	79	303	272	p17
1425	right	80	303	272	p17
1426	right	81	303	272	p17
1427	right	82	303	272	p17
1428	right	83	303	272	p17
1429	right	84	303	272	p17
1496	right	85	304	272	p17
1497	right	86	304	272	p17
1498	right	87	304	272	p17
1499	right	88	304	272	p17
1500	right	89	304	272	p17
161	left	1	338	213	p2
89	left	2	338	212	p2
90	left	3	338	212	p2
91	left	4	338	212	p2
92	left	5	338	212	p2
93	left	6	338	212	p2
94	left	7	338	212	p2
95	left	8	338	212	p2
96	left	9	338	212	p2
97	left	10	338	212	p2
98	left	11	338	212	p2
99	left	12	338	212	p2
100	left	13	338	212	p2
101	left	14	338	212	p2
102	left	15	338	212	p2
103	left	16	338	212	p2
104	left	17	338	212	p2
105	left	18	338	212	p2
106	left	19	338	212	p2
162	left	20	338	213	p2
163	left	21	338	213	p2
164	left	22	338	213	p2
165	left	23	338	213	p2
107	left	24	338	212	p2
108	left	25	338	212	p2
109	left	26	338	212	p2
110	left	27	338	212	p2
166	left	28	338	213	p2
167	left	29	338	213	p2
168	left	30	338	213	p2
169	left	31	338	213	p2
111	left	32	338	212	p2
112	left	33	338	212	p2
113	left	34	338	212	p2
114	left	35	338	212	p2
115	left	36	338	212	p2
116	left	37	338	212	p2
117	left	38	338	212	p2
118	left	39	338	212	p2
119	left	40	338	212	p2
120	left	41	338	212	p2
121	left	42	338	212	p2
122	left	43	338	212	p2
123	left	44	338	212	p2
124	left	45	338	212	p2
125	left	46	338	212	p2
126	left	47	338	212	p2
127	left	48	338	212	p2
128	left	49	338	212	p2
129	left	50	338	212	p2
130	left	51	338	212	p2
131	left	52	338	212	p2
132	left	53	338	212	p2
133	left	54	338	212	p2
134	left	55	338	212	p2
135	left	56	338	212	p2
136	left	57	338	212	p2
137	left	58	338	212	p2
138	left	59	338	212	p2
139	left	60	338	212	p2
140	left	61	338	212	p2
141	left	62	338	212	p2
170	left	63	338	213	p2
171	left	64	338	213	p2
172	left	65	338	213	p2
142	left	66	338	212	p2
143	left	67	338	212	p2
144	left	68	338	212	p2
145	left	69	338	212	p2
146	left	70	338	212	p2
147	left	71	338	212	p2
148	left	72	338	212	p2
149	left	73	338	212	p2
150	left	74	338	212	p2
151	left	75	338	212	p2
152	left	76	338	212	p2
153	left	77	338	212	p2
154	left	78	338	212	p2
155	left	79	338	212	p2
156	left	80	338	212	p2
173	left	81	338	213	p2
174	left	82	338	213	p2
175	left	83	338	213	p2
176	left	84	338	213	p2
157	left	85	338	212	p2
158	left	86	338	212	p2
159	left	87	338	212	p2
160	left	88	338	212	p2
177	left	89	338	213	p2
218	left	1	341	247	p3
219	left	2	341	247	p3
220	left	3	341	247	p3
221	left	4	341	247	p3
222	left	5	341	247	p3
223	left	6	341	247	p3
224	left	7	341	247	p3
225	left	8	341	247	p3
226	left	9	341	247	p3
227	left	10	341	247	p3
228	left	11	341	247	p3
229	left	12	341	247	p3
230	left	13	341	247	p3
231	left	14	341	247	p3
232	left	15	341	247	p3
197	left	16	341	246	p3
198	left	17	341	246	p3
199	left	18	341	246	p3
200	left	19	341	246	p3
201	left	20	341	246	p3
202	left	21	341	246	p3
203	left	22	341	246	p3
204	left	23	341	246	p3
178	left	24	340	247	p3
179	left	25	340	247	p3
180	left	26	340	247	p3
181	left	27	340	247	p3
233	left	28	341	247	p3
234	left	29	341	247	p3
235	left	30	341	247	p3
236	left	31	341	247	p3
205	left	32	341	246	p3
206	left	33	341	246	p3
207	left	34	341	246	p3
208	left	35	341	246	p3
209	left	36	341	246	p3
210	left	37	341	246	p3
211	left	38	341	246	p3
212	left	39	341	246	p3
213	left	40	341	246	p3
214	left	41	341	246	p3
215	left	42	341	246	p3
216	left	43	341	246	p3
237	left	44	341	247	p3
238	left	45	341	247	p3
239	left	46	341	247	p3
240	left	47	341	247	p3
241	left	48	341	247	p3
242	left	49	341	247	p3
243	left	50	341	247	p3
244	left	51	341	247	p3
245	left	52	341	247	p3
246	left	53	341	247	p3
247	left	54	341	247	p3
182	left	55	340	247	p3
183	left	56	340	247	p3
184	left	57	340	247	p3
185	left	58	340	247	p3
186	left	59	340	247	p3
187	left	60	340	247	p3
188	left	61	340	247	p3
189	left	62	340	247	p3
190	left	63	340	247	p3
191	left	64	340	247	p3
192	left	65	340	247	p3
248	left	66	341	247	p3
249	left	67	341	247	p3
250	left	68	341	247	p3
251	left	69	341	247	p3
252	left	70	341	247	p3
253	left	71	341	247	p3
254	left	72	341	247	p3
255	left	73	341	247	p3
256	left	74	341	247	p3
257	left	75	341	247	p3
258	left	76	341	247	p3
259	left	77	341	247	p3
260	left	78	341	247	p3
261	left	79	341	247	p3
262	left	80	341	247	p3
263	left	81	341	247	p3
264	left	82	341	247	p3
265	left	83	341	247	p3
266	left	84	341	247	p3
193	left	85	340	247	p3
194	left	86	340	247	p3
195	left	87	340	247	p3
196	left	88	340	247	p3
217	left	89	341	246	p3
271	left	1	342	280	p4
272	left	2	342	280	p4
273	left	3	342	280	p4
274	left	4	342	280	p4
275	left	5	342	280	p4
276	left	6	342	280	p4
277	left	7	342	280	p4
267	left	8	342	279	p4
268	left	9	342	279	p4
269	left	10	342	279	p4
270	left	11	342	279	p4
278	left	12	342	280	p4
279	left	13	342	280	p4
280	left	14	342	280	p4
281	left	15	342	280	p4
348	left	16	343	280	p4
349	left	17	343	280	p4
350	left	18	343	280	p4
351	left	19	343	280	p4
282	left	20	342	280	p4
283	left	21	342	280	p4
284	left	22	342	280	p4
285	left	23	342	280	p4
286	left	24	342	280	p4
287	left	25	342	280	p4
288	left	26	342	280	p4
289	left	27	342	280	p4
352	left	28	343	280	p4
353	left	29	343	280	p4
354	left	30	343	280	p4
355	left	31	343	280	p4
290	left	32	342	280	p4
291	left	33	342	280	p4
292	left	34	342	280	p4
293	left	35	342	280	p4
294	left	36	342	280	p4
295	left	37	342	280	p4
296	left	38	342	280	p4
297	left	39	342	280	p4
298	left	40	342	280	p4
299	left	41	342	280	p4
300	left	42	342	280	p4
301	left	43	342	280	p4
302	left	44	342	280	p4
303	left	45	342	280	p4
304	left	46	342	280	p4
305	left	47	342	280	p4
306	left	48	342	280	p4
307	left	49	342	280	p4
308	left	50	342	280	p4
309	left	51	342	280	p4
310	left	52	342	280	p4
311	left	53	342	280	p4
312	left	54	342	280	p4
313	left	55	342	280	p4
314	left	56	342	280	p4
315	left	57	342	280	p4
316	left	58	342	280	p4
317	left	59	342	280	p4
318	left	60	342	280	p4
319	left	61	342	280	p4
320	left	62	342	280	p4
321	left	63	342	280	p4
322	left	64	342	280	p4
323	left	65	342	280	p4
324	left	66	342	280	p4
325	left	67	342	280	p4
326	left	68	342	280	p4
