	camera	frame	cX	cY	pulse
874	right	58	126	88	p10
875	right	59	126	88	p10
876	right	60	126	88	p10
877	right	61	126	88	p10
878	right	62	126	88	p10
879	right	63	126	88	p10
880	right	64	126	88	p10
881	right	65	126	88	p10
882	right	66	126	88	p10
827	right	67	125	88	p10
828	right	68	125	88	p10
829	right	69	125	88	p10
830	right	70	125	88	p10
831	right	71	125	88	p10
832	right	72	125	88	p10
833	right	73	125	88	p10
834	right	74	125	88	p10
883	right	75	126	88	p10
884	right	76	126	88	p10
885	right	77	126	88	p10
835	right	78	125	88	p10
836	right	79	125	88	p10
837	right	80	125	88	p10
838	right	81	125	88	p10
839	right	82	125	88	p10
840	right	83	125	88	p10
841	right	84	125	88	p10
842	right	85	125	88	p10
886	right	86	126	88	p10
887	right	87	126	88	p10
888	right	88	126	88	p10
889	right	89	126	88	p10
890	right	1	131	157	p11
891	right	2	131	157	p11
892	right	3	131	157	p11
893	right	4	131	157	p11
894	right	5	131	157	p11
895	right	6	131	157	p11
896	right	7	131	157	p11
897	right	8	131	157	p11
898	right	9	131	157	p11
899	right	10	131	157	p11
900	right	11	131	157	p11
901	right	12	131	157	p11
902	right	13	131	157	p11
903	right	14	131	157	p11
904	right	15	131	157	p11
905	right	16	131	157	p11
906	right	17	131	157	p11
907	right	18	131	157	p11
908	right	19	131	157	p11
909	right	20	131	157	p11
910	right	21	131	157	p11
911	right	22	131	157	p11
912	right	23	131	157	p11
913	right	24	131	157	p11
914	right	25	131	157	p11
915	right	26	131	157	p11
916	right	27	131	157	p11
917	right	28	131	157	p11
918	right	29	131	157	p11
919	right	30	131	157	p11
920	right	31	131	157	p11
921	right	32	131	157	p11
922	right	33	131	157	p11
923	right	34	131	157	p11
924	right	35	131	157	p11
925	right	36	131	157	p11
926	right	37	131	157	p11
927	right	38	131	157	p11
928	right	39	131	157	p11
929	right	40	131	157	p11
930	right	41	131	157	p11
931	right	42	131	157	p11
932	right	43	131	157	p11
933	right	44	131	157	p11
934	right	45	131	157	p11
935	right	46	131	157	p11
936	right	47	131	157	p11
937	right	48	131	157	p11
938	right	49	131	157	p11
939	right	50	131	157	p11
940	right	51	131	157	p11
941	right	52	131	157	p11
942	right	53	131	157	p11
943	right	54	131	157	p11
944	right	55	131	157	p11
945	right	56	131	157	p11
946	right	57	131	157	p11
947	right	58	131	157	p11
948	right	59	131	157	p11
976	right	60	131	158	p11
977	right	61	131	158	p11
978	right	62	131	158	p11
949	right	63	131	157	p11
950	right	64	131	157	p11
951	right	65	131	157	p11
952	right	66	131	157	p11
953	right	67	131	157	p11
954	right	68	131	157	p11
955	right	69	131	157	p11
956	right	70	131	157	p11
957	right	71	131	157	p11
958	right	72	131	157	p11
959	right	73	131	157	p11
960	right	74	131	157	p11
961	right	75	131	157	p11
962	right	76	131	157	p11
963	right	77	131	157	p11
964	right	78	131	157	p11
965	right	79	131	157	p11
966	right	80	131	157	p11
967	right	81	131	157	p11
968	right	82	131	157	p11
969	right	83	131	157	p11
970	right	84	131	157	p11
971	right	85	131	157	p11
972	right	86	131	157	p11
973	right	87	131	157	p11
974	right	88	131	157	p11
975	right	89	131	157	p11
979	right	1	137	226	p12
980	right	2	137	226	p12
981	right	3	137	226	p12
982	right	4	137	226	p12
983	right	5	137	226	p12
984	right	6	137	226	p12
985	right	7	137	226	p12
986	right	8	137	226	p12
987	right	9	137	226	p12
988	right	10	137	226	p12
989	right	11	137	226	p12
990	right	12	137	226	p12
991	right	13	137	226	p12
992	right	14	137	226	p12
993	right	15	137	226	p12
994	right	16	137	226	p12
995	right	17	137	226	p12
996	right	18	137	226	p12
997	right	19	137	226	p12
998	right	20	137	226	p12
999	right	21	137	226	p12
1000	right	22	137	226	p12
1001	right	23	137	226	p12
1002	right	24	137	226	p12
1003	right	25	137	226	p12
1004	right	26	137	226	p12
1005	right	27	137	226	p12
1006	right	28	137	226	p12
1007	right	29	137	226	p12
1008	right	30	137	226	p12
1009	right	31	137	226	p12
1010	right	32	137	226	p12
1011	right	33	137	226	p12
1012	right	34	137	226	p12
1013	right	35	137	226	p12
1014	right	36	137	226	p12
1015	right	37	137	226	p12
1016	right	38	137	226	p12
1017	right	39	137	226	p12
1018	right	40	137	226	p12
1019	right	41	137	226	p12
1020	right	42	137	226	p12
1021	right	43	137	226	p12
1022	right	44	137	226	p12
1023	right	45	137	226	p12
1024	right	46	137	226	p12
1025	right	47	137	226	p12
1026	right	48	137	226	p12
1027	right	49	137	226	p12
1028	right	50	137	226	p12
1029	right	51	137	226	p12
1030	right	52	137	226	p12
1031	right	53	137	226	p12
1032	right	54	137	226	p12
1033	right	55	137	226	p12
1034	right	56	137	226	p12
1035	right	57	137	226	p12
1036	right	58	137	226	p12
1037	right	59	137	226	p12
1038	right	60	137	226	p12
1039	right	61	137	226	p12
1040	right	62	137	226	p12
1041	right	63	137	226	p12
1042	right	64	137	226	p12
1043	right	65	137	226	p12
1044	right	66	137	226	p12
1045	right	67	137	226	p12
1046	right	68	137	226	p12
1047	right	69	137	226	p12
1048	right	70	137	226	p12
1049	right	71	137	226	p12
1050	right	72	137	226	p12
1051	right	73	137	226	p12
1052	right	74	137	226	p12
1053	right	75	137	226	p12
1054	right	76	137	226	p12
1055	right	77	137	226	p12
1056	right	78	137	226	p12
1057	right	79	137	226	p12
1058	right	80	137	226	p12
1059	right	81	137	226	p12
1060	right	82	137	226	p12
1061	right	83	137	226	p12
1062	right	84	137	226	p12
1063	right	85	137	226	p12
1064	right	86	137	226	p12
1065	right	87	137	226	p12
1066	right	88	137	226	p12
1067	right	89	137	226	p12
1118	right	1	141	293	p13
1079	right	2	141	292	p13
1080	right	3	141	292	p13
1081	right	4	141	292	p13
1082	right	5	141	292	p13
1083	right	6	141	292	p13
1119	right	7	141	293	p13
1120	right	8	141	293	p13
1121	right	9	141	293	p13
1122	right	10	141	293	p13
1068	right	11	140	292	p13
1069	right	12	140	292	p13
1070	right	13	140	292	p13
1071	right	14	140	292	p13
1123	right	15	141	293	p13
1124	right	16	141	293	p13
1125	right	17	141	293	p13
1126	right	18	141	293	p13
1127	right	19	141	293	p13
1128	right	20	141	293	p13
1129	right	21	141	293	p13
1130	right	22	141	293	p13
1131	right	23	141	293	p13
1132	right	24	141	293	p13
1133	right	25	141	293	p13
1084	right	26	141	292	p13
1085	right	27	141	292	p13
1086	right	28	141	292	p13
1087	right	29	141	292	p13
1088	right	30	141	292	p13
1089	right	31	141	292	p13
1090	right	32	141	292	p13
1072	right	33	140	292	p13
1073	right	34	140	292	p13
1074	right	35	140	292	p13
1075	right	36	140	292	p13
1134	right	37	141	293	p13
1135	right	38	141	293	p13
1136	right	39	141	293	p13
1137	right	40	141	293	p13
1138	right	41	141	293	p13
1139	right	42	141	293	p13
1140	right	43	141	293	p13
1141	right	44	141	293	p13
1091	right	45	141	292	p13
1092	right	46	141	292	p13
1093	right	47	141	292	p13
1094	right	48	141	292	p13
1095	right	49	141	292	p13
1096	right	50	141	292	p13
1097	right	51	141	292	p13
1098	right	52	141	292	p13
1099	right	53	141	292	p13
1100	right	54	141	292	p13
1101	right	55	141	292	p13
1102	right	56	141	292	p13
1103	right	57	141	292	p13
1104	right	58	141	292	p13
1105	right	59	141	292	p13
1076	right	60	140	293	p13
1077	right	61	140	293	p13
1078	right	62	140	293	p13
1106	right	63	141	292	p13
1107	right	64	141	292	p13
1108	right	65	141	292	p13
1109	right	66	141	292	p13
1110	right	67	141	292	p13
1111	right	68	141	292	p13
1112	right	69	141	292	p13
1113	right	70	141	292	p13
1142	right	71	141	293	p13
1143	right	72	141	293	p13
1144	right	73	141	293	p13
1145	right	74	141	293	p13
1146	right	75	141	293	p13
1147	right	76	141	293	p13
1148	right	77	141	293	p13
1114	right	78	141	292	p13
1115	right	79	141	292	p13
1116	right	80	141	292	p13
1117	right	81	141	292	p13
1149	right	82	141	293	p13
1150	right	83	141	293	p13
1151	right	84	141	293	p13
1152	right	85	141	293	p13
1153	right	86	141	293	p13
1154	right	87	141	293	p13
1155	right	88	141	293	p13
1156	right	89	141	293	p13
1198	right	1	260	79	p14
1204	right	2	260	80	p14
1205	right	3	260	80	p14
1168	right	4	259	80	p14
1169	right	5	259	80	p14
1170	right	6	259	80	p14
1157	right	7	259	79	p14
1158	right	8	259	79	p14
1159	right	9	259	79	p14
1160	right	10	259	79	p14
1206	right	11	260	80	p14
1207	right	12	260	80	p14
1208	right	13	260	80	p14
1209	right	14	260	80	p14
1210	right	15	260	80	p14
1211	right	16	260	80	p14
1212	right	17	260	80	p14
1213	right	18	260	80	p14
1214	right	19	260	80	p14
1215	right	20	260	80	p14
1216	right	21	260	80	p14
1217	right	22	260	80	p14
1218	right	23	260	80	p14
1219	right	24	260	80	p14
1220	right	25	260	80	p14
1171	right	26	259	80	p14
1172	right	27	259	80	p14
1173	right	28	259	80	p14
1174	right	29	259	80	p14
1221	right	30	260	80	p14
1222	right	31	260	80	p14
1223	right	32	260	80	p14
1224	right	33	260	80	p14
1225	right	34	260	80	p14
1226	right	35	260	80	p14
1227	right	36	260	80	p14
1175	right	37	259	80	p14
1176	right	38	259	80	p14
1177	right	39	259	80	p14
1178	right	40	259	80	p14
1179	right	41	259	80	p14
1180	right	42	259	80	p14
1181	right	43	259	80	p14
1182	right	44	259	80	p14
1228	right	45	260	80	p14
1229	right	46	260	80	p14
1230	right	47	260	80	p14
1199	right	48	260	79	p14
1200	right	49	260	79	p14
1201	right	50	260	79	p14
1202	right	51	260	79	p14
1161	right	52	259	79	p14
1162	right	53	259	79	p14
1163	right	54	259	79	p14
1164	right	55	259	79	p14
1183	right	56	259	80	p14
1184	right	57	259	80	p14
1185	right	58	259	80	p14
1186	right	59	259	80	p14
1165	right	60	259	79	p14
1166	right	61	259	79	p14
1167	right	62	259	79	p14
1187	right	63	259	80	p14
1188	right	64	259	80	p14
1189	right	65	259	80	p14
1190	right	66	259	80	p14
1203	right	67	260	79	p14
1191	right	68	259	80	p14
1192	right	69	259	80	p14
1193	right	70	259	80	p14
1231	right	71	260	80	p14
1232	right	72	260	80	p14
1233	right	73	260	80	p14
1234	right	74	260	80	p14
1235	right	75	260	80	p14
1236	right	76	260	80	p14
1237	right	77	260	80	p14
1238	right	78	260	80	p14
1239	right	79	260	80	p14
1240	right	80	260	80	p14
1241	right	81	260	80	p14
1194	right	82	259	80	p14
1195	right	83	259	80	p14
1196	right	84	259	80	p14
1197	right	85	259	80	p14
1242	right	86	260	80	p14
1243	right	87	260	80	p14
1244	right	88	260	80	p14
1245	right	89	260	80	p14
1257	right	1	266	147	p15
1258	right	2	266	147	p15
1259	right	3	266	147	p15
1281	right	4	266	148	p15
1282	right	5	266	148	p15
1283	right	6	266	148	p15
1284	right	7	266	148	p15
1285	right	8	266	148	p15
1286	right	9	266	148	p15
1287	right	10	266	148	p15
1260	right	11	266	147	p15
1261	right	12	266	147	p15
1262	right	13	266	147	p15
1263	right	14	266	147	p15
1264	right	15	266	147	p15
1265	right	16	266	147	p15
1266	right	17	266	147	p15
1288	right	18	266	148	p15
1289	right	19	266	148	p15
1290	right	20	266	148	p15
1291	right	21	266	148	p15
1267	right	22	266	147	p15
1268	right	23	266	147	p15
1269	right	24	266	147	p15
1270	right	25	266	147	p15
1292	right	26	266	148	p15
1293	right	27	266	148	p15
1294	right	28	266	148	p15
1295	right	29	266	148	p15
1296	right	30	266	148	p15
1297	right	31	266	148	p15
1298	right	32	266	148	p15
1299	right	33	266	148	p15
1300	right	34	266	148	p15
1301	right	35	266	148	p15
1302	right	36	266	148	p15
1303	right	37	266	148	p15
1304	right	38	266	148	p15
1305	right	39	266	148	p15
1306	right	40	266	148	p15
1307	right	41	266	148	p15
1308	right	42	266	148	p15
1309	right	43	266	148	p15
1310	right	44	266	148	p15
1246	right	45	265	147	p15
1247	right	46	265	147	p15
1248	right	47	265	147	p15
1311	right	48	266	148	p15
1312	right	49	266	148	p15
1313	right	50	266	148	p15
1314	right	51	266	148	p15
1315	right	52	266	148	p15
1316	right	53	266	148	p15
1317	right	54	266	148	p15
1318	right	55	266	148	p15
1249	right	56	265	148	p15
1250	right	57	265	148	p15
1251	right	58	265	148	p15
1252	right	59	265	148	p15
1319	right	60	266	148	p15
1320	right	61	266	148	p15
1321	right	62	266	148	p15
1271	right	63	266	147	p15
1272	right	64	266	147	p15
1273	right	65	266	147	p15
1274	right	66	266	147	p15
1322	right	67	266	148	p15
1323	right	68	266	148	p15
1324	right	69	266	148	p15
1325	right	70	266	148	p15
1326	right	71	266	148	p15
1275	right	72	266	147	p15
1276	right	73	266	147	p15
1327	right	74	266	148	p15
1328	right	75	266	148	p15
1329	right	76	266	148	p15
1330	right	77	266	148	p15
1253	right	78	265	148	p15
1254	right	79	265	148	p15
1255	right	80	265	148	p15
1256	right	81	265	148	p15
1331	right	82	266	148	p15
1332	right	83	266	148	p15
1333	right	84	266	148	p15
1334	right	85	266	148	p15
1277	right	86	266	147	p15
1278	right	87	266	147	p15
1279	right	88	266	147	p15
1280	right	89	266	147	p15
1335	right	1	272	214	p16
1336	right	2	272	214	p16
1337	right	3	272	214	p16
1338	right	4	272	214	p16
1339	right	5	272	214	p16
1340	right	6	272	214	p16
1341	right	7	272	214	p16
1342	right	8	272	214	p16
1343	right	9	272	214	p16
1344	right	10	272	214	p16
1345	right	11	272	214	p16
1346	right	12	272	214	p16
1347	right	13	272	214	p16
1348	right	14	272	214	p16
1349	right	15	272	214	p16
1350	right	16	272	214	p16
1351	right	17	272	214	p16
1352	right	18	272	214	p16
1353	right	19	272	214	p16
1354	right	20	272	214	p16
1355	right	21	272	214	p16
1356	right	22	272	214	p16
1357	right	23	272	214	p16
1358	right	24	272	214	p16
1359	right	25	272	214	p16
1360	right	26	272	214	p16
1361	right	27	272	214	p16
1362	right	28	272	214	p16
1363	right	29	272	214	p16
1364	right	30	272	214	p16
1365	right	31	272	214	p16
1366	right	32	272	214	p16
1367	right	33	272	214	p16
1368	right	34	272	214	p16
1369	right	35	272	214	p16
1370	right	36	272	214	p16
1371	right	37	272	214	p16
1372	right	38	272	214	p16
1373	right	39	272	214	p16
1374	right	40	272	214	p16
1375	right	41	272	214	p16
1376	right	42	272	214	p16
1377	right	43	272	214	p16
1378	right	44	272	214	p16
1379	right	45	272	214	p16
1380	right	46	272	214	p16
1381	right	47	272	214	p16
1382	right	48	272	214	p16
1383	right	49	272	214	p16
1384	right	50	272	214	p16
1385	right	51	272	214	p16
1386	right	52	272	214	p16
1387	right	53	272	214	p16
1388	right	54	272	214	p16
1389	right	55	272	214	p16
1390	right	56	272	214	p16
1391	right	57	272	214	p16
1392	right	58	272	214	p16
1393	right	59	272	214	p16
1394	right	60	272	214	p16
1395	right	61	272	214	p16
1396	right	62	272	214	p16
1397	right	63	272	214	p16
1398	right	64	272	214	p16
1399	right	65	272	214	p16
1400	right	66	272	214	p16
1401	right	67	272	214	p16
1402	right	68	272	214	p16
1403	right	69	272	214	p16
1404	right	70	272	214	p16
1405	right	71	272	214	p16
1406	right	72	272	214	p16
1407	right	73	272	214	p16
1408	right	74	272	214	p16
1409	right	75	272	214	p16
1410	right	76	272	214	p16
1411	right	77	272	214	p16
1412	right	78	272	214	p16
1413	right	79	272	214	p16
1414	right	80	272	214	p16
1415	right	81	272	214	p16
1416	right	82	272	214	p16
1417	right	83	272	214	p16
1418	right	84	272	214	p16
1419	right	85	272	214	p16
1420	right	86	272	214	p16
1421	right	87	272	214	p16
1422	right	88	272	214	p16
1423	right	89	272	214	p16
1424	right	1	278	281	p17
1463	right	2	278	282	p17
1464	right	3	278	282	p17
1425	right	4	278	281	p17
1426	right	5	278	281	p17
1427	right	6	278	281	p17
1428	right	7	278	281	p17
1429	right	8	278	281	p17
1430	right	9	278	281	p17
1431	right	10	278	281	p17
1465	right	11	278	282	p17
1466	right	12	278	282	p17
1467	right	13	278	282	p17
1468	right	14	278	282	p17
1469	right	15	278	282	p17
1470	right	16	278	282	p17
1471	right	17	278	282	p17
1432	right	18	278	281	p17
1433	right	19	278	281	p17
1434	right	20	278	281	p17
1435	right	21	278	281	p17
1472	right	22	278	282	p17
1473	right	23	278	282	p17
1474	right	24	278	282	p17
1475	right	25	278	282	p17
1436	right	26	278	281	p17
1437	right	27	278	281	p17
1438	right	28	278	281	p17
1439	right	29	278	281	p17
1476	right	30	278	282	p17
1477	right	31	278	282	p17
1478	right	32	278	282	p17
1440	right	33	278	281	p17
1441	right	34	278	281	p17
1442	right	35	278	281	p17
1443	right	36	278	281	p17
1509	right	37	279	281	p17
1510	right	38	279	281	p17
1511	right	39	279	281	p17
1512	right	40	279	281	p17
1479	right	41	278	282	p17
1480	right	42	278	282	p17
1481	right	43	278	282	p17
1482	right	44	278	282	p17
1483	right	45	278	282	p17
1484	right	46	278	282	p17
1485	right	47	278	282	p17
1444	right	48	278	281	p17
1445	right	49	278	281	p17
1446	right	50	278	281	p17
1447	right	51	278	281	p17
1486	right	52	278	282	p17
1487	right	53	278	282	p17
1488	right	54	278	282	p17
1489	right	55	278	282	p17
1490	right	56	278	282	p17
1491	right	57	278	282	p17
1492	right	58	278	282	p17
1493	right	59	278	282	p17
1494	right	60	278	282	p17
1495	right	61	278	282	p17
1496	right	62	278	282	p17
1497	right	63	278	282	p17
1498	right	64	278	282	p17
1499	right	65	278	282	p17
1500	right	66	278	282	p17
1448	right	67	278	281	p17
1449	right	68	278	281	p17
1450	right	69	278	281	p17
1451	right	70	278	281	p17
1452	right	71	278	281	p17
1453	right	72	278	281	p17
1454	right	73	278	281	p17
1455	right	74	278	281	p17
1456	right	75	278	281	p17
1457	right	76	278	281	p17
1458	right	77	278	281	p17
1459	right	78	278	281	p17
1460	right	79	278	281	p17
1461	right	80	278	281	p17
1462	right	81	278	281	p17
1501	right	82	278	282	p17
1502	right	83	278	282	p17
1503	right	84	278	282	p17
1504	right	85	278	282	p17
1505	right	86	278	282	p17
1506	right	87	278	282	p17
1507	right	88	278	282	p17
1508	right	89	278	282	p17
89	left	1	323	153	p2
90	left	2	323	153	p2
91	left	3	323	153	p2
136	left	4	324	153	p2
137	left	5	324	153	p2
138	left	6	324	153	p2
139	left	7	324	153	p2
92	left	8	323	153	p2
93	left	9	323	153	p2
94	left	10	323	153	p2
95	left	11	323	153	p2
96	left	12	323	153	p2
97	left	13	323	153	p2
98	left	14	323	153	p2
99	left	15	323	153	p2
100	left	16	323	153	p2
101	left	17	323	153	p2
102	left	18	323	153	p2
103	left	19	323	153	p2
104	left	20	323	153	p2
105	left	21	323	153	p2
106	left	22	323	153	p2
107	left	23	323	153	p2
108	left	24	323	153	p2
109	left	25	323	153	p2
110	left	26	323	153	p2
111	left	27	323	153	p2
140	left	28	324	153	p2
141	left	29	324	153	p2
142	left	30	324	153	p2
143	left	31	324	153	p2
112	left	32	323	153	p2
113	left	33	323	153	p2
114	left	34	323	153	p2
115	left	35	323	153	p2
116	left	36	323	153	p2
117	left	37	323	153	p2
118	left	38	323	153	p2
119	left	39	323	153	p2
144	left	40	324	153	p2
145	left	41	324	153	p2
146	left	42	324	153	p2
147	left	43	324	153	p2
120	left	44	323	153	p2
121	left	45	323	153	p2
122	left	46	323	153	p2
123	left	47	323	153	p2
124	left	48	323	153	p2
125	left	49	323	153	p2
126	left	50	323	153	p2
127	left	51	323	153	p2
148	left	52	324	153	p2
149	left	53	324	153	p2
150	left	54	324	153	p2
151	left	55	324	153	p2
152	left	56	324	153	p2
153	left	57	324	153	p2
154	left	58	324	153	p2
155	left	59	324	153	p2
156	left	60	324	153	p2
157	left	61	324	153	p2
158	left	62	324	153	p2
159	left	63	324	153	p2
160	left	64	324	153	p2
161	left	65	324	153	p2
162	left	66	324	153	p2
128	left	67	323	153	p2
129	left	68	323	153	p2
130	left	69	323	153	p2
131	left	70	323	153	p2
132	left	71	323	153	p2
133	left	72	323	153	p2
134	left	73	323	153	p2
163	left	74	324	153	p2
164	left	75	324	153	p2
165	left	76	324	153	p2
166	left	77	324	153	p2
167	left	78	324	153	p2
168	left	79	324	153	p2
169	left	80	324	153	p2
170	left	81	324	153	p2
171	left	82	324	153	p2
172	left	83	324	153	p2
173	left	84	324	153	p2
174	left	85	324	153	p2
175	left	86	324	153	p2
176	left	87	324	153	p2
177	left	88	324	153	p2
135	left	89	323	153	p2
178	left	1	328	221	p3
179	left	2	328	221	p3
180	left	3	328	221	p3
181	left	4	328	221	p3
182	left	5	328	221	p3
183	left	6	328	221	p3
184	left	7	328	221	p3
185	left	8	328	221	p3
186	left	9	328	221	p3
187	left	10	328	221	p3
188	left	11	328	221	p3
189	left	12	328	221	p3
190	left	13	328	221	p3
191	left	14	328	221	p3
192	left	15	328	221	p3
193	left	16	328	221	p3
194	left	17	328	221	p3
195	left	18	328	221	p3
196	left	19	328	221	p3
197	left	20	328	221	p3
198	left	21	328	221	p3
199	left	22	328	221	p3
200	left	23	328	221	p3
201	left	24	328	221	p3
202	left	25	328	221	p3
203	left	26	328	221	p3
204	left	27	328	221	p3
205	left	28	328	221	p3
206	left	29	328	221	p3
207	left	30	328	221	p3
208	left	31	328	221	p3
209	left	32	328	221	p3
210	left	33	328	221	p3
211	left	34	328	221	p3
212	left	35	328	221	p3
213	left	36	328	221	p3
214	left	37	328	221	p3
215	left	38	328	221	p3
216	left	39	328	221	p3
217	left	40	328	221	p3
218	left	41	328	221	p3
219	left	42	328	221	p3
220	left	43	328	221	p3
221	left	44	328	221	p3
222	left	45	328	221	p3
223	left	46	328	221	p3
224	left	47	328	221	p3
225	left	48	328	221	p3
226	left	49	328	221	p3
227	left	50	328	221	p3
228	left	51	328	221	p3
229	left	52	328	221	p3
230	left	53	328	221	p3
231	left	54	328	221	p3
232	left	55	328	221	p3
233	left	56	328	221	p3
234	left	57	328	221	p3
235	left	58	328	221	p3
236	left	59	328	221	p3
237	left	60	328	221	p3
238	left	61	328	221	p3
239	left	62	328	221	p3
240	left	63	328	221	p3
241	left	64	328	221	p3
242	left	65	328	221	p3
243	left	66	328	221	p3
244	left	67	328	221	p3
245	left	68	328	221	p3
246	left	69	328	221	p3
247	left	70	328	221	p3
248	left	71	328	221	p3
249	left	72	328	221	p3
250	left	73	328	221	p3
251	left	74	328	221	p3
252	left	75	328	221	p3
253	left	76	328	221	p3
254	left	77	328	221	p3
255	left	78	328	221	p3
256	left	79	328	221	p3
257	left	80	328	221	p3
258	left	81	328	221	p3
259	left	82	328	221	p3
260	left	83	328	221	p3
261	left	84	328	221	p3
262	left	85	328	221	p3
263	left	86	328	221	p3
264	left	87	328	221	p3
265	left	88	328	221	p3
266	left	89	328	221	p3
319	left	1	332	288	p4
296	left	2	332	287	p4
297	left	3	332	287	p4
267	left	4	331	287	p4
268	left	5	331	287	p4
269	left	6	331	287	p4
270	left	7	331	287	p4
320	left	8	332	288	p4
321	left	9	332	288	p4
322	left	10	332	288	p4
323	left	11	332	288	p4
324	left	12	332	288	p4
325	left	13	332	288	p4
326	left	14	332	288	p4
327	left	15	332	288	p4
298	left	16	332	287	p4
299	left	17	332	287	p4
300	left	18	332	287	p4
301	left	19	332	287	p4
271	left	20	331	287	p4
272	left	21	331	287	p4
273	left	22	331	287	p4
274	left	23	331	287	p4
302	left	24	332	287	p4
303	left	25	332	287	p4
304	left	26	332	287	p4
305	left	27	332	287	p4
275	left	28	331	287	p4
276	left	29	331	287	p4
277	left	30	331	287	p4
278	left	31	331	287	p4
328	left	32	332	288	p4
329	left	33	332	288	p4
330	left	34	332	288	p4
331	left	35	332	288	p4
306	left	36	332	287	p4
307	left	37	332	287	p4
308	left	38	332	287	p4
309	left	39	332	287	p4
332	left	40	332	288	p4
333	left	41	332	288	p4
334	left	42	332	288	p4
335	left	43	332	288	p4
310	left	44	332	287	p4
311	left	45	332	287	p4
312	left	46	332	287	p4
313	left	47	332	287	p4
336	left	48	332	288	p4
337	left	49	332	288	p4
338	left	50	332	288	p4
339	left	51	332	288	p4
340	left	52	332	288	p4
341	left	53	332	288	p4
342	left	54	332	288	p4
343	left	55	332	288	p4
