date,country,location,VL,linkL,VR,linkR,start,end,offset,name,stereomap,baseline,redownload,recfr,reclip,contourBlack,contourMinpulse,segXMAX,segYMAX,segHPD,segPDMIN,segHPP,pairPSD,pairPFD,pairSRMAX,pairXD,vizMindis
10/16/19,Belize,Southwater,185538-1_L,1ouXtTiRl70z-hTEcg29FIZlk4pjJUWMQ,185539-2_R,1M_Xkw3Z1Vn96DXFrIDNgjVNV5Wkf-Jhz,30850,31150,-13,southpan11,2019southwater,125,FALSE,FALSE,FALSE,130,0.1,12,10,2,3,10,5,5,8,300,20
