1,326702
2,332497
3,336977
4,339311
5,343527
6,344942
7,347986
8,350131
9,353464
10,356367
11,358986
12,360739
13,364840
14,366109
15,365690
16,365304
17,367393
18,368533
19,368710
20,368331
21,366603
22,365369
23,362173
24,359205
25,355034
26,351385
27,346653
28,341419
29,339364
30,337457
31,336276
32,336986
33,337497
34,338107
35,337342
36,336584
37,335052
38,332472
39,329523
40,325011
41,321780
42,318702
43,318489
44,318132
45,319125
46,317838
47,315758
48,314068
49,314583
50,313555
51,314098
52,315517
53,316562
54,317145
55,317360
56,317917
57,319292
58,320417
59,321799
60,323324
61,324213
62,327430
63,331190
64,334576
65,337949
66,341008
67,343155
68,344574
69,345391
70,345593
71,346551
72,348032
73,349612
74,351301
75,353814
76,353739
77,352169
78,351818
79,352149
80,352655
81,353817
82,354271
83,354754
84,354920
85,354619
86,353768
87,351344
88,346772
89,343716
90,341277
91,339757
92,341411
93,340676
94,339788
95,337203
96,335654
97,333364
98,329658
99,325349
100,322943
101,320822
102,318760
103,316832
104,318015
105,321208
106,323713
107,323868
108,326116
109,327207
110,328314
111,329078
112,330399
113,331428
114,333791
115,334972
116,336439
117,335781
118,336473
119,336433
120,334897
121,332883
122,331579
123,331320
124,331441
125,330942
126,333333
127,335690
128,338341
129,339881
130,340260
131,341778
132,342286
133,344063
134,345246
135,345635
136,344826
137,345997
138,347522
139,347868
140,347846
141,348718
142,349147
143,348698
144,348538
145,348824
146,348852
147,348714
148,349060
149,348456
150,347355
151,346109
152,343678
153,340182
154,334750
155,332481
156,330546
157,328911
158,328503
159,329072
160,330231
161,331394
162,330616
163,328553
164,325547
165,320991
166,315901
167,309868
168,304501
169,299441
170,295897
171,293720
172,293114
173,295367
174,297635
175,301370
176,305493
177,308663
178,314621
179,324101
180,331554
181,339267
182,344939
183,352297
184,356561
185,360041
186,362382
187,364132
188,365262
189,367355
190,369476
191,371092
192,373957
193,372582
194,372108
195,371019
196,367662
197,363531
198,360212
199,355604
200,351002
201,347742
202,345734
203,343263
204,338999
205,335445
206,331830
207,328450
208,322972
209,316986
210,312730
211,313146
212,314247
213,316960
214,319613
215,321254
216,321768
217,322132
218,321710
219,321789
220,323676
221,324051
222,324550
223,324715
224,323342
225,320385
226,318077
227,315888
228,314465
229,314169
230,312716
231,312596
232,311269
233,310237
234,308499
235,309798
236,310791
237,312796
238,314230
239,318126
240,320803
241,322645
242,323520
243,325082
244,326118
245,327013
246,328642
247,331541
248,335486
249,338112
250,340780
251,344664
252,347106
253,349459
254,352741
255,355475
256,356889
257,357446
258,359714
259,361271
260,361501
261,362144
262,363669
263,362757
264,363105
265,364351
266,364851
267,366306
268,365871
269,365899
270,366285
271,362843
272,358570
273,354304
274,348730
275,343564
276,337704
277,327750
278,317487
279,307947
280,300520
281,295731
282,292270
283,288742
284,287500
285,287433
286,288382
287,289179
288,290348
289,294370
290,299719
291,304458
292,309681
293,314909
294,321202
295,328010
296,336849
297,345028
298,353314
299,360090
300,366742
301,372608
302,376547
303,381132
304,384743
305,387500
306,390811
307,392203
308,388449
309,383962
310,377125
311,368384
312,362172
313,359359
314,357700
315,355007
316,352091
317,347976
318,343969
319,337332
320,328355
321,319977
322,315467
323,312502
324,311390
325,309678
326,305947
327,304989
328,304281
329,304278
330,304066
331,302490
332,302529
333,302736
334,304295
335,306407
336,309187
337,311311
338,312427
339,317647
340,323280
341,326164
342,329176
343,333136
344,337507
345,340334
346,341377
347,343887
348,347132
349,349096
350,349704
351,351922
352,354876
353,356318
354,357952
355,358331
356,359575
357,361004
358,360557
359,357544
360,353599
361,350752
362,347042
363,342761
364,339948
365,337544
366,335602
367,333374
368,331836
369,327730
370,325979
371,323927
372,321025
373,317302
374,316249
375,314736
376,315191
377,317345
378,319146
379,321135
380,323755
381,327274
382,329089
383,331939
384,334335
385,338448
386,340529
387,341597
388,341725
389,342956
390,343138
391,342342
392,340630
393,339093
394,339436
395,338315
396,336072
397,331124
398,325440
399,321324
400,320820
401,319854
402,318665
403,317265
404,319036
405,319964
406,322350
407,321837
408,323733
409,324802
410,323992
411,322393
412,325390
413,328782
414,333384
415,337997
416,340868
417,343495
418,344991
419,344955
420,345430
421,345171
422,341877
423,342282
424,341876
425,343046
426,344782
427,345648
428,346190
429,347174
430,346269
431,345194
432,343554
433,343587
434,341318
435,340235
436,340452
437,336802
438,332241
439,323777
440,318558
441,312609
442,309560
443,307326
